Container,hits,invos,hit_rate,num_of_cache_keys,memory_used(MB)
vigorous_hermann,1,2,0.5,1,1.54541015625
heuristic_hofstadter,1,2,0.5,1,1.54931640625
great_feynman,1,2,0.5,1,1.53857421875
charming_pare,2,3,0.6666666666666666,1,1.56201171875
confident_shamir,6,27,0.2222222222222222,2,6.17724609375
boring_satoshi,530,2337,0.2267864783910997,23,25.95068359375
clever_hertz,616,4721,0.13048083033255667,24,27.8486328125
cool_jemison,1,2,0.5,1,1.5556640625
flamboyant_shockley,3,6,0.5,2,4.6357421875
goofy_kilby,24,52,0.46153846153846156,6,10.28759765625
adoring_davinci,3,18,0.16666666666666666,3,7.6962890625
romantic_brown,3,4,0.75,1,1.6162109375
vibrant_sinoussi,10,11,0.9090909090909091,1,4.17822265625
elegant_davinci,1,2,0.5,1,1.548828125
pensive_hellman,5,11,0.45454545454545453,3,6.44140625
stupefied_bassi,4,6,0.6666666666666666,2,3.001953125
frosty_mahavira,5,38,0.13157894736842105,2,7.51904296875
intelligent_driscoll,5,12,0.4166666666666667,2,7.16796875
wonderful_hopper,9,22,0.4090909090909091,3,6.48486328125
elated_edison,14,29,0.4827586206896552,7,10.90625
practical_buck,15,34,0.4411764705882353,4,8.1328125
lucid_williamson,1,2,0.5,1,1.53076171875
practical_ellis,945,6198,0.15246853823814133,27,30.09619140625
festive_matsumoto,19,34,0.5588235294117647,3,6.6787109375
great_chaum,1,2,0.5,1,1.55419921875
cranky_napier,1033,7421,0.13919956879126802,30,30.95361328125
vigilant_hopper,4,5,0.8,1,2.85888671875
optimistic_satoshi,8,47,0.1702127659574468,3,9.05712890625
admiring_noether,8,10,0.8,4,8.34375
optimistic_archimedes,10,25,0.4,4,9.20263671875
quizzical_engelbart,2,3,0.6666666666666666,1,1.58349609375
objective_buck,3,4,0.75,1,1.59716796875
hopeful_satoshi,2,3,0.6666666666666666,1,1.568359375
busy_gagarin,3,4,0.75,1,1.6181640625
recursing_hodgkin,1038,5310,0.19548022598870057,26,29.07568359375
busy_chandrasekhar,1,2,0.5,1,1.548828125
lucid_booth,6,14,0.42857142857142855,3,7.734375
focused_wescoff,84,85,0.9882352941176471,14,19.0859375
affectionate_jennings,3,5,0.6,2,3.37255859375
festive_rosalind,2,3,0.6666666666666666,1,1.58447265625
wizardly_dewdney,10,17,0.5882352941176471,4,8.3740234375
compassionate_golick,3,4,0.75,3,5.14306640625
nostalgic_euler,21,75,0.28,8,14.77685546875
bold_heisenberg,605,1659,0.36467751657625075,24,24.54443359375
pensive_goldstine,3,37,0.08108108108108109,3,9.306640625
elastic_raman,3,4,0.75,3,5.125
laughing_yalow,17,26,0.6538461538461539,5,8.494140625
practical_meninsky,109,178,0.6123595505617978,15,21.46728515625
quirky_stonebraker,13,49,0.2653061224489796,5,10.69091796875
blissful_williams,2,3,0.6666666666666666,1,1.58251953125
zen_babbage,10,11,0.9090909090909091,2,4.09423828125
affectionate_shtern,4,9,0.4444444444444444,3,5.1767578125
vibrant_chatelet,4,5,0.8,1,1.6279296875
dreamy_black,4,5,0.8,4,6.3974609375
trusting_leavitt,7,12,0.5833333333333334,4,6.98388671875
sharp_ride,1,2,0.5,1,1.53857421875
affectionate_jones,921,3818,0.24122577265584075,30,28.05078125
modest_volhard,25,88,0.2840909090909091,7,14.11328125
optimistic_hawking,1,2,0.5,1,1.54345703125
blissful_elion,10,13,0.7692307692307693,2,3.513671875
interesting_turing,6,7,0.8571428571428571,2,5.9140625
sad_hofstadter,26,66,0.3939393939393939,7,13.54833984375
sad_bhaskara,2,3,0.6666666666666666,2,3.36279296875
agitated_cray,3,4,0.75,1,4.107421875
stoic_williamson,3,18,0.16666666666666666,3,7.7255859375
interesting_ptolemy,369,1248,0.2956730769230769,23,26.18701171875
crazy_herschel,8,21,0.38095238095238093,5,9.8369140625
quirky_mcclintock,7,22,0.3181818181818182,5,10.10400390625
inspiring_easley,359,2125,0.16894117647058823,24,28.1337890625
laughing_benz,490,4222,0.11605873993368072,27,28.443359375
serene_shamir,7,107,0.06542056074766354,4,16.0302734375
elegant_lederberg,3,27,0.1111111111111111,3,8.998046875
silly_germain,8,22,0.36363636363636365,4,9.072265625
friendly_babbage,21,43,0.4883720930232558,5,9.10205078125
practical_elgamal,5,10,0.5,5,8.13916015625
romantic_poincare,3,4,0.75,3,4.70166015625
magical_banzai,2,3,0.6666666666666666,1,7.890625
romantic_gould,18,23,0.782608695652174,4,8.30810546875
upbeat_ganguly,2,3,0.6666666666666666,1,9.3154296875
intelligent_mahavira,14,47,0.2978723404255319,5,11.431640625
laughing_wu,18,19,0.9473684210526315,3,5.2177734375
epic_raman,9,70,0.12857142857142856,5,13.94287109375
determined_hertz,12,20,0.6,4,7.8603515625
fervent_lichterman,9,50,0.18,7,13.669921875
reverent_saha,9,21,0.42857142857142855,4,16.0087890625
trusting_carson,78,79,0.9873417721518988,16,21.123046875
amazing_leakey,3,18,0.16666666666666666,3,7.72216796875
festive_satoshi,11,38,0.2894736842105263,5,11.42431640625
distracted_rhodes,17,133,0.12781954887218044,8,15.3583984375
recursing_dubinsky,910,8851,0.10281324144164501,38,29.517578125
loving_jemison,8,77,0.1038961038961039,7,14.8251953125
inspiring_jennings,1058,11165,0.0947604120017913,34,38.4921875
