Container,hits,invos,hit_rate,num_of_cache_keys,memory_used(MB)
funny_zhukovsky,1,2,0.5,1,1.521484375
zealous_herschel,1,2,0.5,1,1.541015625
inspiring_mahavira,1159,4981,0.23268419995984743,39,62.7001953125
dazzling_brown,11,26,0.4230769230769231,6,9.82470703125
eloquent_khayyam,2,3,0.6666666666666666,1,2.87744140625
romantic_mclean,5,11,0.45454545454545453,3,6.5595703125
strange_ganguly,408,1033,0.39496611810261373,20,31.47021484375
busy_shannon,3,4,0.75,2,3.37939453125
condescending_golick,15,78,0.19230769230769232,3,6.890625
nice_chatelet,78,249,0.3132530120481928,12,20.29833984375
frosty_keldysh,3,5,0.6,2,3.39599609375
interesting_mayer,1256,4373,0.287217013491882,32,53.099609375
tender_roentgen,14,15,0.9333333333333333,4,6.43701171875
gallant_turing,2,3,0.6666666666666666,1,1.57421875
hopeful_chandrasekhar,2,3,0.6666666666666666,1,1.56982421875
keen_newton,736,2750,0.2676363636363636,27,43.66943359375
objective_volhard,3,18,0.16666666666666666,3,7.734375
serene_jang,6,10,0.6,3,6.455078125
hopeful_johnson,10,12,0.8333333333333334,2,3.48583984375
affectionate_herschel,1,2,0.5,1,1.5322265625
cool_swirles,9,14,0.6428571428571429,2,3.4892578125
kind_perlman,2,3,0.6666666666666666,1,1.57470703125
jovial_visvesvaraya,2,3,0.6666666666666666,1,2.853515625
nostalgic_sanderson,5,6,0.8333333333333334,2,4.166015625
objective_davinci,3,9,0.3333333333333333,2,4.66845703125
priceless_poincare,12,31,0.3870967741935484,4,9.11083984375
dreamy_joliot,2,3,0.6666666666666666,1,2.861328125
vigorous_shtern,2,3,0.6666666666666666,1,1.58447265625
flamboyant_lamarr,706,2241,0.3150379294957608,26,41.9384765625
inspiring_chandrasekhar,3,9,0.3333333333333333,2,8.4248046875
infallible_tesla,3,4,0.75,2,6.6689453125
thirsty_ishizaka,5,9,0.5555555555555556,2,3.419921875
mystifying_stonebraker,9,12,0.75,4,6.5595703125
recursing_taussig,3,38,0.07894736842105263,3,10.25
recursing_leakey,1386,2235,0.6201342281879194,33,50.37060546875
elastic_easley,9,20,0.45,5,9.1220703125
happy_meitner,260,637,0.40816326530612246,21,31.322265625
fervent_ellis,4,8,0.5,3,6.5244140625
vigorous_sutherland,10,14,0.7142857142857143,3,4.78173828125
busy_faraday,5,6,0.8333333333333334,1,1.64404296875
hardcore_mccarthy,8,25,0.32,3,6.4892578125
jovial_dhawan,17,53,0.32075471698113206,5,9.857421875
infallible_bardeen,4,6,0.6666666666666666,2,3.37109375
elastic_ptolemy,9,17,0.5294117647058824,2,6.0185546875
youthful_sammet,9,22,0.4090909090909091,4,12.8583984375
peaceful_greider,9,13,0.6923076923076923,3,6.43994140625
distracted_solomon,7,23,0.30434782608695654,5,10.9453125
confident_raman,13,25,0.52,7,11.50146484375
gallant_goodall,31,121,0.256198347107438,12,20.4462890625
silly_nightingale,4,10,0.4,3,6.404296875
compassionate_mirzakhani,962,2664,0.3611111111111111,31,50.66796875
jolly_hodgkin,939,4538,0.20691934773027765,27,47.5244140625
sad_black,6,20,0.3,3,7.77880859375
sad_chebyshev,7,23,0.30434782608695654,3,7.74169921875
elastic_varahamihira,2,3,0.6666666666666666,1,7.25146484375
gallant_mclean,4,17,0.23529411764705882,3,9.20166015625
goofy_black,87,88,0.9886363636363636,16,21.35107421875
relaxed_kilby,24,86,0.27906976744186046,4,10.84033203125
wonderful_sammet,11,35,0.3142857142857143,6,10.7763671875
upbeat_mcclintock,3,4,0.75,3,4.580078125
elegant_dewdney,13,78,0.16666666666666666,5,11.70458984375
magical_greider,11,53,0.20754716981132076,8,14.91650390625
tender_kilby,14,18,0.7777777777777778,5,9.34912109375
vigorous_shaw,9,81,0.1111111111111111,5,14.12744140625
wonderful_ardinghelli,78,79,0.9873417721518988,16,22.06201171875
wonderful_hypatia,33,58,0.5689655172413793,6,10.4814453125
busy_saha,9,140,0.06428571428571428,5,18.9365234375
gifted_williams,5,12,0.4166666666666667,3,12.755859375
suspicious_brahmagupta,239,1110,0.2153153153153153,23,39.07421875
youthful_spence,7,43,0.16279069767441862,5,12.63623046875
elated_ardinghelli,1009,6379,0.15817526258034176,31,57.42431640625
dazzling_heyrovsky,25,58,0.43103448275862066,10,15.814453125
determined_austin,21,31,0.6774193548387096,9,14.56982421875
agitated_borg,6,66,0.09090909090909091,6,14.44140625
