Container,hits,invos,hit_rate,num_of_cache_keys,memory_used(MB)
vigilant_neumann,1,2,0.5,1,1.54150390625
magical_sammet,1,2,0.5,1,1.5556640625
strange_elbakyan,2,3,0.6666666666666666,1,2.86279296875
practical_wozniak,12,19,0.631578947368421,4,8.283203125
competent_rhodes,7,13,0.5384615384615384,4,6.634765625
upbeat_bohr,691,9467,0.07299038766240626,26,14.23974609375
stoic_kowalevski,597,11668,0.051165581076448405,23,17.29296875
happy_napier,2,3,0.6666666666666666,1,2.8671875
sad_hypatia,4,7,0.5714285714285714,3,5.1787109375
naughty_mestorf,4,5,0.8,1,2.8779296875
practical_wiles,382,2673,0.1429105873550318,17,12.06494140625
lucid_neumann,5,20,0.25,3,7.72802734375
ecstatic_liskov,2,3,0.6666666666666666,1,2.85888671875
elegant_mirzakhani,1,2,0.5,1,1.55029296875
jolly_poincare,2,6,0.3333333333333333,2,4.66015625
angry_bartik,287,1595,0.17993730407523512,15,12.091796875
confident_merkle,3,4,0.75,1,1.60400390625
clever_lumiere,3,6,0.5,2,5.9326171875
epic_feynman,5,40,0.125,2,8.4921875
funny_panini,3,9,0.3333333333333333,2,4.6630859375
affectionate_shamir,2,3,0.6666666666666666,1,1.56640625
festive_bardeen,43,260,0.16538461538461538,10,12.771484375
infallible_bartik,13,17,0.7647058823529411,3,4.25732421875
modest_leakey,3,4,0.75,1,1.60546875
nostalgic_gauss,3,6,0.5,2,4.6767578125
cranky_kepler,9,13,0.6923076923076923,3,5.26416015625
zen_swanson,2,11,0.18181818181818182,2,5.90234375
competent_hopper,7,9,0.7777777777777778,2,3.47021484375
compassionate_bouman,3,4,0.75,1,2.86572265625
elated_almeida,2,3,0.6666666666666666,1,1.5615234375
exciting_dewdney,8,9,0.8888888888888888,1,1.68701171875
brave_noyce,2,3,0.6666666666666666,1,1.5771484375
sweet_kalam,1,2,0.5,1,1.5458984375
intelligent_wilbur,8,14,0.5714285714285714,3,6.54052734375
crazy_chebyshev,3,5,0.6,2,3.37646484375
musing_swartz,12,30,0.4,6,9.13818359375
cool_mccarthy,2,3,0.6666666666666666,2,3.36328125
serene_swartz,4,5,0.8,1,1.64892578125
ecstatic_albattani,6,11,0.5454545454545454,2,3.423828125
goofy_tharp,2,3,0.6666666666666666,1,1.556640625
sharp_feistel,9,18,0.5,3,7.2724609375
wonderful_gates,6,10,0.6,3,6.4140625
busy_wozniak,25,110,0.22727272727272727,9,9.11669921875
awesome_williamson,5,15,0.3333333333333333,4,7.7294921875
kind_jackson,151,437,0.34553775743707094,18,9.654296875
nostalgic_matsumoto,629,8900,0.07067415730337079,20,17.1376953125
friendly_dirac,5,6,0.8333333333333334,1,4.158203125
stupefied_shirley,523,3460,0.15115606936416184,23,12.5751953125
awesome_poincare,14,18,0.7777777777777778,5,8.22705078125
wizardly_clarke,20,83,0.24096385542168675,8,10.47265625
nervous_curran,42,133,0.3157894736842105,7,9.96875
infallible_engelbart,10,17,0.5882352941176471,3,5.37744140625
lucid_bhaskara,948,5450,0.17394495412844035,29,12.36083984375
mystifying_bhabha,9,17,0.5294117647058824,4,7.78173828125
busy_wu,6,7,0.8571428571428571,1,2.86767578125
intelligent_agnesi,5,6,0.8333333333333334,1,4.09326171875
suspicious_kilby,25,53,0.4716981132075472,6,9.7666015625
compassionate_kalam,648,9638,0.06723386594729197,26,17.17822265625
relaxed_snyder,3,4,0.75,1,2.8642578125
gallant_ellis,3,18,0.16666666666666666,3,7.7275390625
youthful_kowalevski,4,5,0.8,2,3.40625
nervous_golick,3,38,0.07894736842105263,3,9.23828125
epic_lalande,705,10306,0.06840675334756452,28,16.05078125
musing_poincare,9,65,0.13846153846153847,6,12.7705078125
sleepy_gould,381,2983,0.12772376801877305,23,14.0244140625
objective_mayer,730,8806,0.08289802407449466,31,16.97021484375
relaxed_wing,999,22627,0.04415079330003978,31,17.81884765625
boring_dhawan,20,25,0.8,7,8.232421875
objective_burnell,17,54,0.3148148148148148,8,11.04248046875
heuristic_feynman,10,11,0.9090909090909091,3,7.28857421875
friendly_panini,10,28,0.35714285714285715,3,10.49267578125
strange_albattani,87,88,0.9886363636363636,16,8.3134765625
confident_nash,30,78,0.38461538461538464,9,11.51171875
infallible_hopper,8,9,0.8888888888888888,2,3.47314453125
dazzling_sanderson,8,25,0.32,3,7.75732421875
zen_beaver,5,9,0.5555555555555556,4,9.74169921875
beautiful_ellis,5,6,0.8333333333333334,3,4.6484375
kind_blackburn,7,59,0.11864406779661017,6,11.74072265625
modest_grothendieck,5,11,0.45454545454545453,3,6.41943359375
lucid_chaplygin,15,137,0.10948905109489052,8,12.7333984375
objective_fermi,4,28,0.14285714285714285,3,9.0
laughing_fermat,78,79,0.9873417721518988,16,8.47802734375
interesting_kapitsa,11,31,0.3548387096774194,6,11.4326171875
beautiful_hugle,6,40,0.15,4,13.3505859375
bold_merkle,6,17,0.35294117647058826,3,6.294921875
angry_stonebraker,11,155,0.07096774193548387,6,13.05078125
intelligent_euler,536,8889,0.060299246259421756,26,19.1455078125
friendly_carson,608,9151,0.06644082613921976,30,17.6748046875
vigorous_napier,14,171,0.08187134502923976,11,13.6123046875
hopeful_ride,22,29,0.7586206896551724,5,8.421875
funny_jemison,33,250,0.132,13,14.27294921875
