Container,hits,invos,hit_rate,num_of_cache_keys,memory_used(MB)
epic_northcutt,1,2,0.5,1,1.5458984375
sharp_meninsky7,1,2,0.5,1,1.52783203125
fervent_jepsen,2,3,0.6666666666666666,1,1.578125
naughty_khorana,9,20,0.45,3,6.54833984375
stupefied_ardinghelli,1056,8466,0.12473423104181432,30,28.23046875
quizzical_hugle,3,4,0.75,1,1.60302734375
modest_lewin,1,2,0.5,1,1.5361328125
modest_euclid,5,8,0.625,2,5.86865234375
laughing_khayyam,9,16,0.5625,3,6.55615234375
pensive_cartwright,2,3,0.6666666666666666,1,2.8486328125
adoring_easley,724,7484,0.09673971138428648,24,25.44775390625
hardcore_hamilton,216,691,0.3125904486251809,17,21.95263671875
gifted_wozniak,11,21,0.5238095238095238,5,9.65380859375
affectionate_pasteur,22,67,0.3283582089552239,7,12.9091796875
gallant_feynman,11,31,0.3548387096774194,4,7.5537109375
tender_poitras,510,3735,0.13654618473895583,20,24.7978515625
trusting_allen,4,11,0.36363636363636365,3,8.9267578125
vigilant_hermann,9,35,0.2571428571428571,4,8.0791015625
sweet_turing,995,13407,0.07421496233310956,29,27.42578125
friendly_wiles,5,6,0.8333333333333334,3,7.14794921875
jovial_swartz,47,189,0.24867724867724866,14,20.22119140625
hopeful_hugle,3,4,0.75,1,1.60205078125
gifted_haslett,3,4,0.75,2,3.36767578125
amazing_leavitt,10,19,0.5263157894736842,3,5.26904296875
vibrant_euclid9,3,5,0.6,2,3.3681640625
dreamy_merkle,2,3,0.6666666666666666,1,4.13232421875
stoic_cerf,1,2,0.5,1,1.54052734375
lucid_heyrovsky,2,3,0.6666666666666666,1,1.57568359375
gracious_vaughan,9,10,0.9,3,5.1728515625
vibrant_shannon,435,2457,0.17704517704517705,22,23.1572265625
unruffled_cerf,4,5,0.8,1,1.61328125
laughing_blackwell,2,3,0.6666666666666666,1,1.544921875
pensive_booth,3,4,0.75,1,1.55810546875
nice_ishizaka,14,26,0.5384615384615384,2,7.611328125
funny_bardeen,3,4,0.75,2,3.37451171875
confident_maxwell,7,11,0.6363636363636364,2,3.47802734375
elastic_davinci,5,10,0.5,3,5.17529296875
goofy_lederberg,4,10,0.4,2,5.94873046875
optimistic_pare,2,3,0.6666666666666666,2,3.36865234375
suspicious_lederberg,11,31,0.3548387096774194,6,10.7041015625
cranky_bardeen,5,18,0.2777777777777778,5,8.78955078125
cranky_bhabha,7,26,0.2692307692307692,3,6.7841796875
epic_cohen,11,26,0.4230769230769231,6,9.62646484375
loving_moore,5,7,0.7142857142857143,2,3.3876953125
magical_montalcini,29,87,0.3333333333333333,8,15.08203125
pensive_cray,2,3,0.6666666666666666,1,4.0966796875
stoic_wing,18,38,0.47368421052631576,7,13.44873046875
sad_wescoff,14,35,0.4,6,10.439453125
confident_payne,14,26,0.5384615384615384,3,7.73828125
silly_nightingale,3,4,0.75,1,4.111328125
musing_moser,75,131,0.5725190839694656,10,14.775390625
strange_cori,12,17,0.7058823529411765,3,4.361328125
bold_leakey,14,30,0.4666666666666667,5,9.724609375
tender_sammet,10,19,0.5263157894736842,4,6.998046875
eager_turing,2,3,0.6666666666666666,1,2.86474609375
cool_goldberg,29,121,0.2396694214876033,9,17.73974609375
vigilant_goodall,6,9,0.6666666666666666,3,7.72119140625
jolly_solomon,13,37,0.35135135135135137,3,6.6875
epic_ride,4,5,0.8,2,3.4052734375
nifty_elgamal,716,6076,0.11784068466096116,29,28.509765625
romantic_mahavira,757,3958,0.19125821121778677,27,23.33642578125
suspicious_shaw,888,14506,0.06121604853164208,30,32.8876953125
kind_nobel,8,46,0.17391304347826086,5,10.9560546875
jovial_goldwasser,3,6,0.5,3,5.17041015625
nervous_brahmagupta,81,438,0.18493150684931506,13,24.39404296875
vigorous_herschel,7,18,0.3888888888888889,3,9.01171875
agitated_buck,2,3,0.6666666666666666,2,3.3388671875
cool_haslett,3,10,0.3,2,7.81591796875
quirky_tharp,22,48,0.4583333333333333,5,9.7021484375
loving_ellis,10,33,0.30303030303030304,4,8.06591796875
competent_mendeleev,19,26,0.7307692307692307,3,4.8759765625
pedantic_banzai,87,88,0.9886363636363636,16,18.384765625
suspicious_perlman,8,36,0.2222222222222222,4,9.58984375
romantic_antonelli,12,14,0.8571428571428571,3,4.69091796875
hopeful_almeida,12,33,0.36363636363636365,7,11.4140625
suspicious_mayer,16,77,0.2077922077922078,7,16.0908203125
upbeat_ardinghelli,19,72,0.2638888888888889,8,19.8173828125
compassionate_wilbur,13,30,0.43333333333333335,3,6.537109375
sharp_lederberg,78,79,0.9873417721518988,16,18.669921875
goofy_carson,4,7,0.5714285714285714,2,4.63427734375
wonderful_cannon,11,83,0.13253012048192772,5,16.42529296875
quizzical_keller,8,33,0.24242424242424243,5,10.5380859375
goofy_johnson,822,10127,0.08116915177248939,32,29.0341796875
happy_curie,827,3697,0.22369488774682175,35,25.0380859375
keen_gates,816,14001,0.05828155131776302,35,34.81591796875
