Container,hits,invos,hit_rate,num_of_cache_keys,memory_used(MB)
admiring_kilby,1,2,0.5,1,1.55126953125
bold_rhodes,1,2,0.5,1,1.5478515625
crazy_heyrovsky,70,74,0.9459459459459459,13,15.17333984375
happy_leavitt,326,3404,0.09576968272620447,20,22.09423828125
trusting_kepler,7,10,0.7,2,3.421875
thirsty_ramanujan,2,3,0.6666666666666666,1,4.09033203125
tender_solomon0,3,4,0.75,2,3.375
stupefied_albattani,715,13742,0.05203027215834667,32,26.71484375
brave_nash,8,11,0.7272727272727273,4,6.55712890625
inspiring_lehmann,2,3,0.6666666666666666,1,4.1083984375
quirky_volhard,3,6,0.5,2,4.66455078125
hungry_mcnulty,7,14,0.5,3,5.20751953125
elated_visvesvaraya,3,11,0.2727272727272727,3,6.47119140625
thirsty_einstein,3,4,0.75,1,1.6171875
pensive_boyd,8,17,0.47058823529411764,3,7.67529296875
intelligent_cohen,397,2676,0.148355754857997,19,20.94091796875
quirky_bose,12,25,0.48,4,7.4365234375
nervous_heyrovsky,10,17,0.5882352941176471,3,4.82275390625
compassionate_einstein,347,2763,0.12558812884545784,19,23.12109375
crazy_solomon,5,6,0.8333333333333334,1,2.87109375
romantic_mendeleev3,1,2,0.5,1,1.54931640625
intelligent_engelbart,2,3,0.6666666666666666,1,1.57421875
trusting_galileo,621,7337,0.08463949843260188,25,24.1064453125
brave_archimedes,3,4,0.75,2,3.369140625
youthful_shannon,434,2921,0.1485792536802465,21,23.634765625
gracious_volhard,20,42,0.47619047619047616,5,11.52880859375
vigilant_ishizaka,5,7,0.7142857142857143,2,3.41845703125
romantic_ramanujan,2,3,0.6666666666666666,1,5.3681640625
ecstatic_feistel,8,16,0.5,4,7.427734375
eloquent_kilby,2,3,0.6666666666666666,1,4.119140625
sweet_buck,17,40,0.425,6,11.88818359375
jolly_jemison,6,9,0.6666666666666666,2,3.447265625
youthful_einstein,10,23,0.43478260869565216,4,9.60107421875
determined_jones,14,20,0.7,4,7.71240234375
blissful_wing,16,19,0.8421052631578947,5,8.27734375
nervous_kirch,642,7040,0.09119318181818181,27,23.10546875
sharp_goldberg,2,3,0.6666666666666666,1,1.56689453125
determined_diffie,3,4,0.75,3,4.623046875
condescending_dirac,2,3,0.6666666666666666,1,1.5654296875
focused_ganguly,11,20,0.55,4,7.5908203125
objective_carver,1,2,0.5,1,1.54931640625
unruffled_wright,79,85,0.9294117647058824,14,16.08349609375
objective_kilby,23,35,0.6571428571428571,6,9.2919921875
crazy_knuth,632,3080,0.2051948051948052,29,21.90966796875
stupefied_joliot,2,3,0.6666666666666666,1,1.56689453125
nostalgic_franklin,15,19,0.7894736842105263,4,10.5283203125
strange_cray,2,3,0.6666666666666666,2,3.36865234375
inspiring_wozniak,5,9,0.5555555555555556,2,3.4306640625
eager_benz,6,20,0.3,3,6.4970703125
interesting_curran,2,3,0.6666666666666666,2,3.35986328125
charming_feynman,3,4,0.75,2,3.37353515625
great_sanderson,11,51,0.21568627450980393,8,14.28271484375
nostalgic_chatterjee,9,48,0.1875,5,11.5595703125
exciting_chatterjee,2,3,0.6666666666666666,1,1.57861328125
upbeat_fermi,26,37,0.7027027027027027,8,12.712890625
musing_snyder,2,3,0.6666666666666666,2,3.365234375
laughing_diffie,3,4,0.75,2,3.375
wizardly_buck,2,3,0.6666666666666666,2,3.35205078125
clever_driscoll,7,18,0.3888888888888889,3,6.4482421875
stupefied_panini,2,3,0.6666666666666666,1,1.55810546875
thirsty_raman,1,2,0.5,1,1.5458984375
adoring_lovelace,10,16,0.625,3,4.68115234375
vigilant_pasteur,36,112,0.32142857142857145,10,17.20849609375
serene_hofstadter,734,4016,0.18276892430278885,26,21.22216796875
focused_einstein,8,36,0.2222222222222222,5,9.763671875
