function,container_name,schedule_time(ms),cold_start(ms),exec_time(ms),queue_time(ms),used_memory(MB),input_n
azure_func_00000413_io_optimize,kind_mahavira,5251.564741134644,4390.717267990112,768.6448097229004,0,12.0703125,30
azure_func_00000410_io_optimize,condescending_mahavira,5587.806701660156,4581.958293914795,1004.9722194671631,0,12.109375,30
azure_func_00000410_io_optimize,condescending_mahavira,5559.833526611328,4581.958293914795,1748.5055923461914,0,24.78125,30
azure_func_00000410_io_optimize,condescending_mahavira,5440.142393112183,4581.958293914795,1948.0769634246826,0,29.15234375,30
azure_func_00000410_io_optimize,condescending_mahavira,525.5868434906006,0,712.8889560699463,0,10.12109375,30
azure_func_00000410_io_optimize,condescending_mahavira,55.0994873046875,0,218.5509204864502,0,0.0,30
azure_func_00000421_io_optimize,eloquent_wilbur,5263.890504837036,4303.1721115112305,1090.2736186981201,0,12.05078125,30
azure_func_00000421_io_optimize,eloquent_wilbur,5253.6561489105225,4303.1721115112305,3994.6036338806152,0,43.671875,30
azure_func_00000421_io_optimize,eloquent_wilbur,5181.739091873169,4303.1721115112305,4065.528154373169,0,39.58984375,30
azure_func_00000421_io_optimize,eloquent_wilbur,5160.501718521118,4303.1721115112305,3191.9965744018555,0,35.21875,30
azure_func_00000411_io_optimize,sleepy_mclaren,6948.920726776123,5963.327884674072,1366.3854598999023,0,11.99609375,30
azure_func_00000410_io_optimize,elegant_mendeleev,7282.345533370972,6025.1617431640625,1279.7377109527588,0,12.125,30
azure_func_00000410_io_optimize,elegant_mendeleev,7031.848430633545,6025.1617431640625,709.8486423492432,0,14.55078125,30
azure_func_00000410_io_optimize,condescending_mahavira,579.5860290527344,0,164.5805835723877,0,0.25390625,30
azure_func_00000421_io_optimize,eloquent_wilbur,607.4619293212891,0,119.22717094421387,0,0.0,30
azure_func_00000421_io_optimize,eloquent_wilbur,449.3982791900635,0,158.31995010375977,0,0.0,30
azure_func_00000410_io_optimize,elegant_mendeleev,562.6413822174072,0,100.1591682434082,0,0.15625,30
azure_func_00000410_io_optimize,elegant_mendeleev,268.3112621307373,0,104.73918914794922,0,0.0,30
azure_func_00000410_io_optimize,affectionate_galileo,6943.381071090698,5656.66389465332,1290.7946109771729,0,12.11328125,30
azure_func_00000410_io_optimize,affectionate_galileo,6934.21196937561,5656.66389465332,2261.518716812134,0,25.125,30
azure_func_00000410_io_optimize,affectionate_galileo,6870.010614395142,5656.66389465332,2465.1529788970947,0,29.2890625,30
azure_func_00000410_io_optimize,affectionate_galileo,6803.769826889038,5656.66389465332,489.46166038513184,0,0.10546875,30
azure_func_00000410_io_optimize,condescending_mahavira,465.1660919189453,0,56.33234977722168,0,0.25390625,30
azure_func_00000410_io_optimize,condescending_mahavira,28.81789207458496,0,107.0854663848877,0,0.0546875,30
azure_func_00000421_io_optimize,eloquent_wilbur,419.74496841430664,0,76.44152641296387,0,0.15625,30
azure_func_00000421_io_optimize,eloquent_wilbur,398.42939376831055,0,436.6593360900879,0,0.00390625,30
azure_func_00000421_io_optimize,eloquent_wilbur,248.60048294067383,0,447.56054878234863,0,0.5234375,30
azure_func_00000421_io_optimize,eloquent_wilbur,38.81096839904785,0,380.45382499694824,0,0.3359375,30
azure_func_00000410_io_optimize,affectionate_galileo,524.2366790771484,0,833.2853317260742,0,9.80078125,30
azure_func_00000410_io_optimize,condescending_mahavira,271.2440490722656,0,192.05284118652344,0,0.0,30
azure_func_00000410_io_optimize,recursing_feistel,7808.534860610962,6917.0777797698975,1171.8237400054932,0,12.12109375,30
azure_func_00000410_io_optimize,recursing_feistel,7800.994873046875,6917.0777797698975,1848.0556011199951,0,1.18359375,30
azure_func_00000410_io_optimize,recursing_feistel,7776.003360748291,6917.0777797698975,1127.1252632141113,0,0.0,30
azure_func_00000410_io_optimize,recursing_feistel,7692.989110946655,6917.0777797698975,2338.5629653930664,0,15.60546875,30
azure_func_00000410_io_optimize,recursing_feistel,7649.188756942749,6917.0777797698975,1646.5766429901123,0,0.703125,30
azure_func_00000410_io_optimize,recursing_feistel,7638.5016441345215,6917.0777797698975,1477.8318405151367,0,0.703125,30
azure_func_00000410_io_optimize,recursing_feistel,7612.4207973480225,6917.0777797698975,893.502950668335,0,0.0,30
azure_func_00000410_io_optimize,recursing_feistel,7485.464572906494,6917.0777797698975,1258.6350440979004,0,1.32421875,30
azure_func_00000421_io_optimize,eloquent_wilbur,235.94403266906738,0,171.89478874206543,0,0.0,30
azure_func_00000411_io_optimize,sleepy_mclaren,445.21331787109375,0,728.2609939575195,0,14.25390625,30
azure_func_00000410_io_optimize,trusting_moser,9116.570711135864,8100.953578948975,1314.7413730621338,0,12.08984375,30
azure_func_00000410_io_optimize,trusting_moser,8901.498079299927,8100.953578948975,982.8598499298096,0,14.5390625,30
azure_func_00000413_io_optimize,kind_mahavira,416.5472984313965,0,1107.5661182403564,0,14.31640625,30
azure_func_00000410_io_optimize,condescending_mahavira,206.467866897583,0,157.53602981567383,0,0.2578125,30
azure_func_00000421_io_optimize,nice_shannon,7153.096437454224,6004.244327545166,848.081111907959,0,12.12890625,30
azure_func_00000421_io_optimize,nice_shannon,7036.136627197266,6004.244327545166,3786.430835723877,0,35.44140625,30
azure_func_00000421_io_optimize,nice_shannon,6954.612970352173,6004.244327545166,4452.680826187134,0,43.359375,30
azure_func_00000421_io_optimize,nice_shannon,6919.037103652954,6004.244327545166,4495.241641998291,0,39.390625,30
azure_func_00000421_io_optimize,nice_shannon,6862.276792526245,6004.244327545166,896.6624736785889,0,13.9453125,30
azure_func_00000421_io_optimize,nice_shannon,6780.999660491943,6004.244327545166,615.7300472259521,0,7.08203125,30
azure_func_00000410_io_optimize,festive_colden,3128.5345554351807,2631.927967071533,1012.4704837799072,0,12.1328125,30
azure_func_00000410_io_optimize,festive_colden,2989.992618560791,2631.927967071533,10807.420015335083,0,78.984375,30
azure_func_00000410_io_optimize,festive_colden,2974.290609359741,2631.927967071533,10955.81340789795,0,82.421875,30
azure_func_00000410_io_optimize,festive_colden,2898.0066776275635,2631.927967071533,10262.396812438965,0,82.25,30
azure_func_00000410_io_optimize,festive_colden,2888.5834217071533,2631.927967071533,8652.906656265259,0,70.3515625,30
azure_func_00000410_io_optimize,festive_colden,2856.125831604004,2631.927967071533,10940.333127975464,0,78.19921875,30
azure_func_00000410_io_optimize,festive_colden,2844.303846359253,2631.927967071533,9093.067169189453,0,74.9375,30
azure_func_00000410_io_optimize,festive_colden,301.4037609100342,0,96.7099666595459,0,0.14453125,30
azure_func_00000410_io_optimize,condescending_mahavira,346.21596336364746,0,630.6028366088867,0,13.41796875,30
azure_func_00000410_io_optimize,jolly_wing,5294.865369796753,4286.748170852661,1392.4999237060547,0,12.1484375,30
azure_func_00000410_io_optimize,jolly_wing,5277.540922164917,4286.748170852661,8478.241682052612,0,67.703125,30
azure_func_00000410_io_optimize,jolly_wing,5271.770715713501,4286.748170852661,8752.126216888428,0,63.953125,30
azure_func_00000410_io_optimize,jolly_wing,5045.341014862061,4286.748170852661,7375.084638595581,0,56.38671875,30
azure_func_00000410_io_optimize,jolly_wing,5030.127048492432,4286.748170852661,8771.774768829346,0,68.02734375,30
azure_func_00000410_io_optimize,jolly_wing,4978.834629058838,4286.748170852661,8273.444652557373,0,68.4765625,30
azure_func_00000410_io_optimize,elegant_mendeleev,396.2838649749756,0,144.2890167236328,0,0.234375,30
azure_func_00000410_io_optimize,elegant_mendeleev,392.3485279083252,0,876.4927387237549,0,4.93359375,30
azure_func_00000410_io_optimize,elegant_mendeleev,65.82069396972656,0,2600.5265712738037,0,20.67578125,30
azure_func_00000410_io_optimize,elegant_mendeleev,54.972171783447266,0,2175.0993728637695,0,21.41015625,30
azure_func_00000421_io_optimize,nice_shannon,472.2113609313965,0,740.7283782958984,0,13.734375,30
azure_func_00000421_io_optimize,nice_shannon,469.2056179046631,0,1075.3118991851807,0,0.48046875,30
azure_func_00000421_io_optimize,nice_shannon,427.5622367858887,0,943.0150985717773,0,0.4609375,30
azure_func_00000421_io_optimize,nice_shannon,418.54023933410645,0,1029.783010482788,0,0.57421875,30
azure_func_00000421_io_optimize,nice_shannon,295.1779365539551,0,856.0004234313965,0,0.2265625,30
azure_func_00000410_io_optimize,determined_ritchie,10116.078853607178,8499.930620193481,1087.7351760864258,0,12.125,30
azure_func_00000410_io_optimize,determined_ritchie,10043.898344039917,8499.930620193481,2336.249828338623,0,25.46875,30
azure_func_00000410_io_optimize,determined_ritchie,9987.683057785034,8499.930620193481,2550.344467163086,0,29.28515625,30
azure_func_00000410_io_optimize,flamboyant_wiles,11718.16611289978,9674.672603607178,1123.7995624542236,0,12.10546875,30
azure_func_00000410_io_optimize,flamboyant_wiles,11268.240690231323,9674.672603607178,248.6889362335205,0,0.0,30
azure_func_00000410_io_optimize,flamboyant_wiles,11213.174819946289,9674.672603607178,767.3654556274414,0,14.609375,30
azure_func_00000410_io_optimize,trusting_moser,495.1474666595459,0,1102.8904914855957,0,10.10546875,30
azure_func_00000410_io_optimize,trusting_moser,356.8236827850342,0,225.0802516937256,0,0.19140625,30
azure_func_00000410_io_optimize,trusting_moser,156.79383277893066,0,121.40822410583496,0,0.0,30
azure_func_00000410_io_optimize,gifted_ardinghelli,11176.16868019104,9871.830224990845,904.9153327941895,0,12.0625,30
azure_func_00000410_io_optimize,elegant_mendeleev,506.8783760070801,0,181.49185180664062,0,0.03515625,30
azure_func_00000410_io_optimize,condescending_mahavira,322.08728790283203,0,81.79998397827148,0,0.21484375,30
azure_func_00000409_io_optimize,zealous_kalam,10339.175462722778,8751.294136047363,1565.0968551635742,0,12.30078125,30
azure_func_00000409_io_optimize,zealous_kalam,10324.254274368286,8751.294136047363,468.8694477081299,0,0.40625,30
azure_func_00000409_io_optimize,zealous_kalam,10150.33221244812,8751.294136047363,374.556303024292,0,0.0,30
azure_func_00000410_io_optimize,wizardly_shirley,11707.144260406494,9989.970922470093,1216.5501117706299,0,12.125,30
azure_func_00000410_io_optimize,wizardly_shirley,11699.347257614136,9989.970922470093,1155.029058456421,0,14.546875,30
azure_func_00000421_io_optimize,beautiful_hermann,11637.092351913452,10115.603685379028,1416.5055751800537,0,12.12890625,30
azure_func_00000421_io_optimize,beautiful_hermann,11509.93299484253,10115.603685379028,860.1343631744385,0,14.55078125,30
azure_func_00000421_io_optimize,eloquent_wilbur,407.72318840026855,0,255.7072639465332,0,0.0,30
azure_func_00000421_io_optimize,eloquent_wilbur,315.2117729187012,0,3369.5228099823,0,18.9375,30
azure_func_00000421_io_optimize,eloquent_wilbur,70.38116455078125,0,3336.00115776062,0,18.90234375,30
azure_func_00000421_io_optimize,eloquent_wilbur,67.3832893371582,0,1211.7400169372559,0,11.078125,30
azure_func_00000421_io_optimize,nice_shannon,390.2008533477783,0,100.9378433227539,0,0.2734375,30
azure_func_00000421_io_optimize,nice_shannon,228.65581512451172,0,321.3202953338623,0,0.0,30
azure_func_00000421_io_optimize,nice_shannon,226.3009548187256,0,228.3625602722168,0,0.0,30
azure_func_00000410_io_optimize,jolly_wing,268.61071586608887,0,361.21344566345215,0,0.0,30
azure_func_00000410_io_optimize,jolly_wing,124.6037483215332,0,1648.827075958252,0,-9.7734375,30
azure_func_00000410_io_optimize,jolly_wing,120.83101272583008,0,1199.5718479156494,0,-11.8359375,30
azure_func_00000421_io_optimize,hungry_gagarin,12019.912481307983,10519.107818603516,1357.9118251800537,0,12.04296875,30
azure_func_00000421_io_optimize,hungry_gagarin,12010.371208190918,10519.107818603516,814.5482540130615,0,14.5390625,30
