Container,hits,invos,hit_rate,num_of_cache_keys,memory_used(MB)
inspiring_cray,1,2,0.5,1,1.5546875
focused_driscoll,1,2,0.5,1,1.5263671875
ecstatic_blackwell,3,4,0.75,2,3.35205078125
determined_easley,1,2,0.5,1,1.5439453125
objective_lewin,2,3,0.6666666666666666,1,1.58349609375
blissful_varahamihira,356,2909,0.12237882433826057,20,19.740234375
elated_jennings,8,15,0.5333333333333333,5,7.8212890625
inspiring_lamarr,3,18,0.16666666666666666,3,7.7275390625
quizzical_buck,1,2,0.5,1,1.5322265625
sharp_swirles,6,14,0.42857142857142855,2,4.67626953125
reverent_keldysh,778,12016,0.06474700399467377,28,23.1259765625
silly_mccarthy,14,24,0.5833333333333334,5,8.56494140625
beautiful_mahavira,927,19799,0.04682054649224708,32,25.14453125
modest_pike,2,3,0.6666666666666666,1,2.86181640625
wonderful_einstein,364,3808,0.09558823529411764,22,24.66162109375
agitated_feynman,1008,14730,0.06843177189409369,29,21.25
vigorous_jones,28,78,0.358974358974359,7,12.18603515625
elegant_raman,1,2,0.5,1,1.5322265625
dazzling_cerf,3,4,0.75,2,4.61767578125
jovial_agnesi,2,3,0.6666666666666666,1,1.5712890625
ecstatic_bohr,3,4,0.75,1,1.60693359375
affectionate_stonebraker,2,3,0.6666666666666666,1,2.8564453125
brave_leavitt,84,85,0.9882352941176471,14,12.55419921875
sweet_babbage,5,7,0.7142857142857143,2,3.40673828125
cranky_proskuriakova,2,3,0.6666666666666666,1,1.5625
cranky_hellman,5,9,0.5555555555555556,3,6.478515625
bold_nobel,3,5,0.6,2,3.39453125
fervent_lehmann,760,9671,0.07858546168958742,29,23.14013671875
infallible_edison,4,5,0.8,1,1.619140625
dazzling_joliot,6,11,0.5454545454545454,2,3.4609375
confident_hoover,715,2633,0.2715533611849601,20,17.2861328125
amazing_bell,3,4,0.75,2,3.376953125
competent_wing,8,11,0.7272727272727273,4,6.53955078125
suspicious_mendeleev,4,7,0.5714285714285714,2,3.42333984375
youthful_carson,5,14,0.35714285714285715,3,7.68505859375
zealous_newton,5,6,0.8333333333333334,2,3.40283203125
pedantic_mendel,8,9,0.8888888888888888,3,6.53173828125
competent_ganguly,3,4,0.75,1,4.109375
quirky_carson,12,21,0.5714285714285714,5,9.60888671875
practical_kepler,11,20,0.55,4,7.015625
magical_franklin,3,4,0.75,2,3.37353515625
serene_hofstadter,9,11,0.8181818181818182,2,3.4833984375
zen_chaum,8,10,0.8,2,3.4921875
jovial_tharp,12,25,0.48,4,7.33447265625
amazing_noether,38,65,0.5846153846153846,8,12.89306640625
romantic_spence,8,13,0.6153846153846154,3,5.296875
elated_yonath,1,2,0.5,1,1.5517578125
unruffled_ride,24,108,0.2222222222222222,6,11.673828125
suspicious_mahavira,2,3,0.6666666666666666,2,3.3447265625
ecstatic_lalande,4,5,0.8,1,2.85400390625
goofy_johnson,7,24,0.2916666666666667,4,9.50048828125
nifty_shaw,16,35,0.45714285714285713,6,10.2802734375
infallible_neumann,8,26,0.3076923076923077,4,9.134765625
musing_sutherland,9,56,0.16071428571428573,5,13.42041015625
epic_ride,13,46,0.2826086956521739,4,9.70068359375
nervous_lichterman,26,125,0.208,8,16.484375
affectionate_mahavira,15,33,0.45454545454545453,6,9.7119140625
charming_bohr,294,2105,0.13966745843230405,22,20.25537109375
affectionate_hoover,485,4799,0.10106272140029172,22,20.4306640625
lucid_murdock,3,11,0.2727272727272727,3,6.4580078125
stoic_stonebraker,652,12873,0.05064864444962324,27,26.42041015625
nervous_chatelet,9,18,0.5,5,9.1572265625
festive_moser,5,8,0.625,3,4.6845703125
brave_tesla,30,59,0.5084745762711864,9,14.0126953125
gracious_brown,5,10,0.5,2,5.9755859375
admiring_cohen,3,4,0.75,3,4.60595703125
sleepy_poincare,892,7544,0.11823966065747614,35,20.80126953125
eager_chaum,5,8,0.625,2,8.10888671875
youthful_jackson,5,6,0.8333333333333334,2,3.41162109375
heuristic_noyce,15,86,0.1744186046511628,5,12.2880859375
sleepy_heyrovsky,12,73,0.1643835616438356,6,13.38623046875
competent_kilby,7,27,0.25925925925925924,4,8.91650390625
competent_cori,322,3312,0.09722222222222222,23,20.365234375
angry_northcutt,3,5,0.6,2,4.6767578125
quizzical_ramanujan,78,79,0.9873417721518988,16,13.80078125
nostalgic_murdock,9,32,0.28125,5,8.955078125
musing_raman,22,131,0.16793893129770993,10,16.779296875
nervous_colden,13,58,0.22413793103448276,6,12.08837890625
elastic_sutherland,14,33,0.42424242424242425,5,8.6318359375
modest_liskov,10,18,0.5555555555555556,5,8.3583984375
festive_liskov,10,40,0.25,4,14.41455078125
cool_mccarthy,543,6159,0.0881636629322942,28,22.248046875
eager_tesla,10,30,0.3333333333333333,4,9.6162109375
quizzical_curran,793,12608,0.06289657360406091,28,24.10986328125
