Container,hits,invos,hit_rate,num_of_cache_keys,memory_used(MB)
festive_spence,1,2,0.5,1,1.54931640625
great_gould,1,2,0.5,1,1.5341796875
focused_poitras,73,74,0.9864864864864865,13,18.1572265625
eloquent_chaum,6,7,0.8571428571428571,1,1.6943359375
brave_hamilton,5,6,0.8333333333333334,2,4.07568359375
pedantic_diffie,305,1859,0.164066702528241,21,25.97509765625
practical_lalande,257,7858,0.03270552303385085,29,31.26318359375
confident_sutherland,3,5,0.6,2,3.3984375
heuristic_elgamal,3,4,0.75,1,4.12158203125
charming_khayyam,191,7133,0.02677695219402776,25,31.263671875
elated_mayer,4,5,0.8,3,5.1806640625
suspicious_lamarr,10,25,0.4,3,7.8662109375
wonderful_keldysh,406,2353,0.17254568635784107,22,26.75439453125
vigilant_meitner,3,4,0.75,1,1.60546875
inspiring_tharp,1,2,0.5,1,1.55322265625
frosty_ride,9,20,0.45,4,8.53857421875
recursing_chandrasekhar,306,4128,0.07412790697674419,26,29.041015625
clever_banzai,9,11,0.8181818181818182,2,5.970703125
quirky_feynman,7,16,0.4375,2,5.9501953125
condescending_jemison,76,1114,0.06822262118491922,17,24.43212890625
intelligent_darwin,2,3,0.6666666666666666,1,1.56884765625
competent_khorana,3,4,0.75,1,1.60888671875
thirsty_noether,3,5,0.6,2,3.36669921875
zealous_bell,1,2,0.5,1,1.53857421875
compassionate_hypatia,6,15,0.4,3,5.19091796875
upbeat_carson,3,5,0.6,2,3.37451171875
musing_thompson,2,6,0.3333333333333333,2,4.6552734375
happy_yonath,1,2,0.5,1,1.54736328125
jovial_cartwright,13,18,0.7222222222222222,3,4.86767578125
inspiring_dewdney,7,17,0.4117647058823529,5,8.80517578125
agitated_antonelli,83,84,0.9880952380952381,14,19.81103515625
keen_mayer,6,9,0.6666666666666666,3,7.79296875
objective_fermi,2,3,0.6666666666666666,1,1.5791015625
romantic_mendeleev,3,5,0.6,2,3.361328125
thirsty_dhawan,5,6,0.8333333333333334,2,4.6376953125
gracious_sutherland,10,17,0.5882352941176471,3,6.5234375
youthful_lehmann,2,3,0.6666666666666666,1,1.57080078125
clever_rubin,3,4,0.75,1,1.61572265625
great_neumann,8,19,0.42105263157894735,4,8.3359375
affectionate_mccarthy,7,8,0.875,1,2.9287109375
elastic_wing,3,6,0.5,2,6.57470703125
zealous_mclaren,12,18,0.6666666666666666,5,8.7451171875
keen_meitner,2,3,0.6666666666666666,2,3.36572265625
unruffled_feistel,10,20,0.5,5,9.1181640625
gifted_heisenberg,302,3600,0.08388888888888889,31,28.115234375
eloquent_ptolemy,13,19,0.6842105263157895,5,12.16357421875
affectionate_archimedes,7,12,0.5833333333333334,3,5.22509765625
distracted_hamilton,2,3,0.6666666666666666,1,2.85302734375
upbeat_hugle,6,7,0.8571428571428571,2,3.453125
tender_elgamal,22,81,0.2716049382716049,9,15.92919921875
xenodochial_babbage,15,32,0.46875,5,8.05029296875
flamboyant_bouman,7,11,0.6363636363636364,4,9.54052734375
friendly_burnell,27,57,0.47368421052631576,8,12.85791015625
bold_hawking,4,6,0.6666666666666666,2,3.36669921875
zealous_kalam,26,34,0.7647058823529411,6,10.05419921875
elegant_shannon,1,2,0.5,1,1.5439453125
strange_moser,2,3,0.6666666666666666,1,1.57568359375
gifted_ardinghelli,1,2,0.5,1,1.54443359375
hungry_gagarin,2,3,0.6666666666666666,2,3.35791015625
suspicious_golick,23,74,0.3108108108108108,7,13.21435546875
eloquent_chaplygin,13,54,0.24074074074074073,6,12.314453125
beautiful_golick,14,33,0.42424242424242425,4,8.58642578125
beautiful_hermann,20,50,0.4,9,14.75
sweet_chaum,17,74,0.22972972972972974,7,13.52490234375
wizardly_shirley,303,2395,0.1265135699373695,28,27.5107421875
sharp_lichterman,5,51,0.09803921568627451,5,12.6103515625
flamboyant_wiles,2,3,0.6666666666666666,1,2.8544921875
fervent_villani,8,54,0.14814814814814814,6,15.81689453125
inspiring_mestorf,10,59,0.1694915254237288,5,13.93603515625
pedantic_mclean,150,15128,0.009915388683236383,31,33.45166015625
determined_ritchie,2,6,0.3333333333333333,2,4.66943359375
funny_hofstadter,38,89,0.42696629213483145,7,13.4306640625
upbeat_payne,18,40,0.45,6,12.21630859375
trusting_moser,5,6,0.8333333333333334,3,4.6748046875
nice_shannon,12,27,0.4444444444444444,3,7.78369140625
sweet_heyrovsky,3,16,0.1875,2,8.6220703125
sleepy_mclaren,4,5,0.8,3,4.681640625
recursing_feistel,8,13,0.6153846153846154,2,3.47119140625
elegant_mendeleev,8,11,0.7272727272727273,3,6.0224609375
gallant_almeida,257,8178,0.031425776473465394,34,32.6533203125
gallant_varahamihira,7,73,0.0958904109589041,5,12.1220703125
affectionate_galileo,4,10,0.4,3,5.8876953125
confident_darwin,19,120,0.15833333333333333,8,17.21337890625
nifty_torvalds,13,65,0.2,6,14.4228515625
silly_aryabhata,5,81,0.06172839506172839,4,14.84814453125
kind_mahavira,5,6,0.8333333333333334,4,5.8642578125
jolly_wing,9,35,0.2571428571428571,4,7.3955078125
hardcore_poincare,3,13,0.23076923076923078,2,11.337890625
eloquent_wilbur,20,40,0.5,5,10.29443359375
condescending_mahavira,32,43,0.7441860465116279,9,14.04931640625
funny_galileo,7,121,0.05785123966942149,5,18.96484375
happy_hoover,48,4822,0.009954375777685608,29,30.712890625
pedantic_boyd,138,5158,0.026754556029468787,29,32.3388671875
festive_colden,6,39,0.15384615384615385,5,11.33837890625
