Container,hits,invos,hit_rate,num_of_cache_keys,memory_used(MB)
clever_agnesi,1,2,0.5,1,1.52880859375
serene_margulis,1,2,0.5,1,1.54150390625
brave_khayyam,3,11,0.2727272727272727,3,6.43212890625
agitated_kepler,7,10,0.7,2,3.4765625
crazy_tu,567,2579,0.2198526560682435,26,25.427734375
elated_faraday,9,45,0.2,4,9.57470703125
amazing_kapitsa,15,26,0.5769230769230769,4,7.7822265625
tender_lichterman,9,21,0.42857142857142855,3,5.8662109375
quizzical_maxwell,6,7,0.8571428571428571,1,4.1796875
reverent_cannon,7,18,0.3888888888888889,6,10.98095703125
exciting_knuth,5,6,0.8333333333333334,1,2.86669921875
confident_stonebraker,15,25,0.6,4,7.3955078125
cool_wing,12,32,0.375,4,8.58447265625
affectionate_matsumoto,448,2473,0.18115649009300444,23,28.9072265625
dreamy_pare,3,5,0.6,2,3.3828125
peaceful_almeida,6,13,0.46153846153846156,2,4.6875
zen_thompson,23,44,0.5227272727272727,5,8.5361328125
heuristic_bose,14,22,0.6363636363636364,6,12.56494140625
eloquent_robinson,2,11,0.18181818181818182,2,5.92333984375
awesome_moore,2,3,0.6666666666666666,1,1.56494140625
frosty_euclid,4,27,0.14814814814814814,4,9.51171875
musing_blackwell,2,3,0.6666666666666666,1,1.5849609375
great_brown,2,3,0.6666666666666666,1,1.5732421875
strange_bassi,2,3,0.6666666666666666,1,1.56396484375
flamboyant_colden,3,4,0.75,1,2.8544921875
unruffled_elbakyan,15,20,0.75,2,3.50537109375
magical_nash,17,36,0.4722222222222222,6,10.6328125
confident_chandrasekhar,4,5,0.8,2,2.83837890625
affectionate_albattani,495,2054,0.2409931840311587,21,26.705078125
fervent_heisenberg,84,85,0.9882352941176471,14,19.8046875
kind_wing,15,26,0.5769230769230769,7,12.78076171875
wonderful_hypatia,18,21,0.8571428571428571,3,6.02587890625
hardcore_herschel,565,2907,0.19435844513243894,22,28.595703125
mystifying_shaw,14,25,0.56,5,8.60302734375
nervous_perlman,480,1901,0.2524986849026828,22,25.3759765625
blissful_villani,3,4,0.75,2,4.111328125
nostalgic_williams,3,11,0.2727272727272727,3,6.42822265625
lucid_sinoussi,6,14,0.42857142857142855,2,4.68310546875
strange_chaum,2,3,0.6666666666666666,1,1.57666015625
determined_tharp,13,79,0.16455696202531644,6,12.7490234375
eager_khayyam,10,21,0.47619047619047616,5,9.62353515625
competent_rhodes,2,3,0.6666666666666666,2,3.35302734375
optimistic_bohr,13,18,0.7222222222222222,4,6.666015625
boring_swanson,9,10,0.9,2,5.3818359375
vibrant_moore,12,16,0.75,3,5.23193359375
affectionate_yonath,3,8,0.375,2,4.6767578125
cranky_khayyam,8,12,0.6666666666666666,2,3.5009765625
beautiful_lovelace,10,47,0.2127659574468085,5,9.828125
naughty_albattani,6,33,0.18181818181818182,4,9.53564453125
distracted_hawking,4,6,0.6666666666666666,2,11.4072265625
adoring_goldstine,11,19,0.5789473684210527,7,11.294921875
jolly_leavitt,11,13,0.8461538461538461,6,11.87939453125
mystifying_elion,7,12,0.5833333333333334,4,7.2568359375
brave_chatelet,738,6459,0.11425917324663261,26,30.56640625
epic_lamarr,4,18,0.2222222222222222,4,8.27099609375
modest_williamson,800,2894,0.27643400138217,25,26.37109375
optimistic_maxwell,741,5817,0.12738525012893243,30,30.27783203125
intelligent_meninsky,7,27,0.25925925925925924,3,9.18359375
interesting_roentgen,7,9,0.7777777777777778,2,5.43994140625
sharp_knuth,13,44,0.29545454545454547,8,15.0078125
funny_proskuriakova,3,4,0.75,3,4.564453125
charming_lewin,4,28,0.14285714285714285,3,9.01220703125
practical_mahavira,11,19,0.5789473684210527,4,6.98974609375
pedantic_engelbart,21,84,0.25,6,10.34912109375
laughing_bose,10,43,0.23255813953488372,5,11.40478515625
crazy_bell,8,9,0.8888888888888888,2,3.4638671875
modest_villani,13,50,0.26,7,11.71435546875
pensive_villani,14,23,0.6086956521739131,4,6.6630859375
peaceful_nightingale,709,6776,0.10463400236127508,36,29.0322265625
sharp_williamson,452,3148,0.14358322744599747,26,28.7529296875
quirky_margulis,76,79,0.9620253164556962,16,20.66943359375
distracted_bouman,7,11,0.6363636363636364,4,6.560546875
unruffled_sammet,13,39,0.3333333333333333,5,12.669921875
stupefied_meninsky,26,68,0.38235294117647056,8,13.53076171875
relaxed_swanson,974,6126,0.15899444988573294,32,30.416015625
stoic_haslett,772,3075,0.2510569105691057,36,28.0869140625
youthful_kare,939,8135,0.11542716656422865,32,33.2294921875
eloquent_galileo,31,53,0.5849056603773585,8,13.5595703125
pensive_hertz,17,58,0.29310344827586204,8,14.36669921875
jovial_jackson,9,10,0.9,3,4.6640625
