Container,hits,invos,hit_rate,num_of_cache_keys,memory_used(MB)
pensive_perlman,1,2,0.5,1,1.54833984375
flamboyant_nightingale,1,2,0.5,1,1.55126953125
hungry_nash,56,74,0.7567567567567568,13,6.9169921875
thirsty_rhodes,2,11,0.18181818181818182,2,5.94677734375
vibrant_nobel0,5,9,0.5555555555555556,2,3.45458984375
boring_ellis,2,11,0.18181818181818182,2,5.90673828125
nervous_goodall,136,9779,0.013907352490029655,26,13.11474609375
adoring_robinson,2,11,0.18181818181818182,2,5.94189453125
peaceful_faraday,4,5,0.8,1,2.88037109375
romantic_blackwell,40,459,0.08714596949891068,8,12.30517578125
dreamy_stonebraker,15,39,0.38461538461538464,3,8.0810546875
condescending_turing,79,9667,0.008172131995448433,27,12.13671875
pedantic_lamarr,14,10454,0.001339200306102927,27,13.3173828125
loving_moser,256,1788,0.14317673378076062,12,9.28564453125
admiring_albattani,2,6,0.3333333333333333,2,4.66015625
adoring_bohr,5,6,0.8333333333333334,1,1.6640625
laughing_zhukovsky,2,3,0.6666666666666666,1,1.57080078125
awesome_jackson,1,2,0.5,1,1.53662109375
determined_mclaren,3,4,0.75,2,3.37939453125
sharp_wing,10,28,0.35714285714285715,4,6.66650390625
exciting_dewdney,3,5,0.6,2,3.38916015625
elegant_knuth,559,9519,0.05872465595125538,28,14.46875
zen_gauss,6,16,0.375,2,4.70556640625
tender_haslett,3,4,0.75,1,2.873046875
gifted_wiles,6,14,0.42857142857142855,3,4.67431640625
elastic_agnesi,2,11,0.18181818181818182,2,5.91162109375
funny_colden,1,2,0.5,1,1.55322265625
blissful_rosalind,2,4,0.5,3,4.44677734375
vigorous_ptolemy,3,4,0.75,1,1.6142578125
elegant_shockley,2,3,0.6666666666666666,1,1.56298828125
romantic_kowalevski,2,18,0.1111111111111111,4,7.09765625
tender_hoover,4,6,0.6666666666666666,2,3.38427734375
awesome_johnson,4,5,0.8,2,4.65625
admiring_lehmann,16,30,0.5333333333333333,4,6.013671875
tender_benz,15,22,0.6818181818181818,5,5.23974609375
condescending_carver,4,15921,0.0002512404999685949,23,13.16455078125
practical_swartz,2,3,0.6666666666666666,1,1.5869140625
musing_kare,4,5,0.8,2,3.35595703125
bold_jones,15,31,0.4838709677419355,3,6.0654296875
sharp_hugle,63,85,0.7411764705882353,14,7.25732421875
heuristic_beaver,14,17,0.8235294117647058,3,6.39697265625
dazzling_chatterjee,46,349,0.1318051575931232,11,10.85595703125
serene_poincare,11,19,0.5789473684210527,6,5.5947265625
gallant_poitras,12,18,0.6666666666666666,3,4.3701171875
goofy_cori,5,19,0.2631578947368421,3,6.00927734375
crazy_chandrasekhar,4,7,0.5714285714285714,2,3.4296875
dreamy_heisenberg,211,1313,0.1607006854531607,19,10.779296875
boring_mendeleev,5,50,0.1,4,8.39453125
youthful_swanson,1,2,0.5,1,1.529296875
romantic_payne,2,38,0.05263157894736842,3,9.64697265625
zealous_goldstine,10,22,0.45454545454545453,6,5.6474609375
zealous_cannon,8,64,0.125,5,8.404296875
jovial_villani,2,15,0.13333333333333333,6,8.65380859375
practical_bose,147,10202,0.014408939423642422,25,11.552734375
objective_torvalds,219,5681,0.03854955113536349,29,12.337890625
trusting_mahavira,18,21816,0.0008250825082508251,29,14.13037109375
charming_dirac,4,7,0.5714285714285714,3,4.470703125
upbeat_brattain,9,75,0.12,5,10.6708984375
bold_nightingale,2,28,0.07142857142857142,5,7.67724609375
vigilant_fermat,3,82,0.036585365853658534,8,8.4658203125
confident_heisenberg,1,2,0.5,1,1.55126953125
eloquent_villani,7,9,0.7777777777777778,2,2.87109375
blissful_hawking,1,2,0.5,1,1.54736328125
sad_germain,5,14,0.35714285714285715,3,5.55029296875
affectionate_northcutt,2,210,0.009523809523809525,10,12.3037109375
vibrant_lumiere,17,54,0.3148148148148148,3,8.466796875
xenodochial_ardinghelli,4,9,0.4444444444444444,2,4.66552734375
strange_diffie,8,12,0.6666666666666666,2,3.42724609375
silly_hermann,13,88,0.14772727272727273,8,7.89599609375
wonderful_margulis,5,10,0.5,3,6.88818359375
serene_shirley,16,37,0.43243243243243246,8,8.50244140625
crazy_hopper,2,27,0.07407407407407407,3,8.3388671875
thirsty_hertz,275,4689,0.05864789933887823,23,10.69580078125
trusting_rosalind,2,19,0.10526315789473684,3,6.0654296875
romantic_darwin,440,9869,0.044584051069003955,25,12.22314453125
gallant_herschel,2,27,0.07407407407407407,3,8.3916015625
musing_burnell,23,136,0.16911764705882354,4,9.80126953125
interesting_kowalevski,6,7,0.8571428571428571,2,3.42822265625
tender_golick,2,43,0.046511627906976744,7,8.3974609375
quizzical_pascal,3,5,0.6,3,6.38037109375
unruffled_euler,22,115,0.19130434782608696,9,8.03125
thirsty_euler,3,17,0.17647058823529413,3,8.7734375
objective_kilby,2,4,0.5,3,4.4169921875
pensive_booth,5,11,0.45454545454545453,2,7.240234375
keen_burnell,5,37,0.13513513513513514,3,5.82080078125
keen_zhukovsky,4,106,0.03773584905660377,6,9.18115234375
busy_lewin,8,58,0.13793103448275862,7,11.31689453125
romantic_booth,9,10,0.9,2,3.3974609375
recursing_nobel,2,103,0.019417475728155338,8,8.931640625
sharp_thompson,5,129,0.03875968992248062,5,11.97900390625
dreamy_cartwright,2,41,0.04878048780487805,4,10.0068359375
practical_wozniak,3,6,0.5,4,4.822265625
condescending_mcnulty,3,98,0.030612244897959183,7,8.865234375
inspiring_shirley,4,10,0.4,4,5.5791015625
zealous_nobel,2,3,0.6666666666666666,1,10.4453125
elated_almeida,365,8203,0.044495916128245765,27,12.65185546875
vigilant_austin,2,19,0.10526315789473684,3,10.8505859375
naughty_zhukovsky,6,23,0.2608695652173913,5,5.6650390625
clever_mirzakhani,4,247,0.016194331983805668,13,22.26513671875
heuristic_tesla,487,3637,0.13390156722573548,24,10.0205078125
loving_feistel,339,8321,0.04074029563754356,29,15.99609375
