Container,hits,invos,hit_rate,num_of_cache_keys,memory_used(MB)
brave_jackson,1,2,0.5,1,1.54736328125
eloquent_jones,1,2,0.5,1,1.544921875
silly_rhodes,2,3,0.6666666666666666,1,1.5693359375
sad_joliot,17,33,0.5151515151515151,5,9.70263671875
fervent_satoshi,973,6363,0.15291529152915292,27,46.919921875
modest_cray,3,27,0.1111111111111111,3,8.97314453125
bold_edison,1,2,0.5,1,1.52880859375
wizardly_yonath,2,6,0.3333333333333333,2,4.66259765625
focused_booth,15,31,0.4838709677419355,3,6.72265625
brave_solomon,184,423,0.43498817966903075,9,14.99365234375
trusting_ishizaka,12,77,0.15584415584415584,5,12.3779296875
practical_shirley,1238,4146,0.2986010612638688,30,49.55224609375
fervent_lichterman,20,44,0.45454545454545453,7,11.5771484375
romantic_lamarr,3,5,0.6,2,3.39013671875
kind_carson,11,17,0.6470588235294118,3,5.25439453125
epic_keller,541,2185,0.24759725400457666,29,44.3994140625
naughty_pasteur,3,5,0.6,2,3.3662109375
brave_ardinghelli,1,2,0.5,1,1.52099609375
competent_easley,3,11,0.2727272727272727,2,5.9130859375
admiring_sammet,596,2452,0.24306688417618272,23,38.0771484375
condescending_dijkstra,20,62,0.3225806451612903,7,12.33984375
jolly_goldwasser,480,1550,0.3096774193548387,20,31.81005859375
funny_kepler,1,2,0.5,1,1.5400390625
heuristic_colden,8,12,0.6666666666666666,3,4.82763671875
festive_solomon,11,19,0.5789473684210527,4,7.8251953125
recursing_boyd,181,648,0.279320987654321,18,28.77001953125
adoring_panini,1,2,0.5,1,1.54833984375
quirky_dijkstra,7,9,0.7777777777777778,4,5.99365234375
trusting_nightingale,84,85,0.9882352941176471,14,19.90576171875
hungry_pike,5,8,0.625,3,5.15869140625
quizzical_dubinsky,644,1679,0.3835616438356164,25,41.5771484375
flamboyant_ritchie,2,3,0.6666666666666666,2,3.36328125
epic_dirac,4,8,0.5,2,4.625
zealous_hawking,1451,2277,0.6372419850680721,31,48.001953125
eloquent_shannon,4,5,0.8,3,4.708984375
clever_bartik,7,9,0.7777777777777778,2,5.873046875
wonderful_bouman,12,32,0.375,5,9.09521484375
competent_solomon,16,55,0.2909090909090909,4,12.07177734375
nostalgic_varahamihira,3,5,0.6,2,3.525390625
romantic_austin,4,6,0.6666666666666666,2,3.37744140625
elated_saha,2,3,0.6666666666666666,1,2.8671875
jovial_nobel,18,29,0.6206896551724138,6,9.71533203125
dazzling_pare,8,10,0.8,2,3.01025390625
awesome_dijkstra,2,6,0.3333333333333333,2,4.626953125
jolly_faraday,10,18,0.5555555555555556,4,7.78857421875
gallant_cohen,10,13,0.7692307692307693,3,4.6904296875
pedantic_carver,18,40,0.45,3,7.17041015625
upbeat_booth,1,2,0.5,1,1.5537109375
clever_goldberg,2,3,0.6666666666666666,2,3.35888671875
loving_bardeen,5,14,0.35714285714285715,2,5.947265625
mystifying_spence,6,9,0.6666666666666666,2,3.43603515625
dreamy_curran,3,18,0.16666666666666666,3,7.72509765625
festive_sammet,21,54,0.3888888888888889,4,9.1455078125
affectionate_curran,28,83,0.3373493975903614,6,11.193359375
vigilant_lamarr,11,21,0.5238095238095238,5,8.408203125
beautiful_mclaren,11,35,0.3142857142857143,5,8.615234375
vigilant_jones,7,47,0.14893617021276595,6,13.17822265625
crazy_cori,10,137,0.072992700729927,7,17.17041015625
festive_mestorf,11,15,0.7333333333333333,4,7.857421875
nice_napier,602,2928,0.20560109289617487,28,46.76806640625
relaxed_cray,5,18,0.2777777777777778,3,8.99267578125
happy_hoover,13,43,0.3023255813953488,7,11.66845703125
goofy_mirzakhani,3,6,0.5,3,5.1796875
wonderful_austin,3,4,0.75,3,4.60302734375
blissful_tharp,7,20,0.35,4,8.78466796875
exciting_galois,12,16,0.75,3,5.22802734375
musing_raman,13,29,0.4482758620689655,5,8.98291015625
magical_johnson,6,7,0.8571428571428571,2,3.43115234375
dazzling_feynman,4,51,0.0784313725490196,4,12.0751953125
peaceful_greider,16,51,0.3137254901960784,6,13.1943359375
relaxed_goldstine,7,10,0.7,5,11.2978515625
practical_yonath,5,14,0.35714285714285715,3,6.4228515625
sad_meninsky,430,2312,0.18598615916955016,22,38.46923828125
sleepy_herschel,13,80,0.1625,5,11.072265625
hopeful_saha,78,79,0.9873417721518988,16,22.1865234375
vibrant_hermann,3,18,0.16666666666666666,3,7.74755859375
focused_mcclintock,4,42,0.09523809523809523,3,9.85546875
funny_aryabhata,20,39,0.5128205128205128,4,8.4208984375
sad_wu,9,34,0.2647058823529412,7,12.3916015625
clever_mcclintock,18,86,0.20930232558139536,9,19.787109375
objective_gates,410,1138,0.3602811950790861,25,41.5029296875
gallant_hugle,35,66,0.5303030303030303,9,14.8212890625
elegant_poincare,1326,5445,0.24352617079889807,37,65.58447265625
