Container,hits,invos,hit_rate,num_of_cache_keys,memory_used(MB)
affectionate_franklin,1,2,0.5,1,1.54833984375
relaxed_elgamal,1,2,0.5,1,1.54931640625
funny_lalande,4,8,0.5,2,4.6767578125
clever_franklin,9,13,0.6923076923076923,2,6.0302734375
eager_sanderson,19,36,0.5277777777777778,6,10.40673828125
elastic_bhabha,3,6,0.5,3,5.1630859375
crazy_mcnulty,3,6,0.5,3,5.16455078125
naughty_noyce,11,17,0.6470588235294118,2,3.47119140625
wonderful_visvesvaraya,2,11,0.18181818181818182,2,5.9091796875
optimistic_heyrovsky,542,6000,0.09033333333333333,23,26.25146484375
happy_pare,5,7,0.7142857142857143,2,3.38623046875
optimistic_keldysh,5,6,0.8333333333333334,3,4.63037109375
infallible_tesla,702,5872,0.11955040871934605,29,26.6279296875
bold_gould,1,2,0.5,1,1.54345703125
peaceful_northcutt,16,25,0.64,2,3.57763671875
nervous_wozniak,5,6,0.8333333333333334,1,1.6376953125
vigorous_khorana,2,3,0.6666666666666666,1,2.876953125
exciting_northcutt,536,4580,0.11703056768558952,23,26.4716796875
blissful_kalam,432,2745,0.15737704918032788,23,23.7529296875
agitated_hermann,6,10,0.6,3,5.19482421875
happy_agnesi,688,14036,0.049016813907096037,31,30.46533203125
vibrant_boyd,2,3,0.6666666666666666,1,1.57666015625
sweet_leakey,4,7,0.5714285714285714,2,3.42041015625
funny_meitner,2,3,0.6666666666666666,1,1.57666015625
distracted_blackburn,34,109,0.3119266055045872,10,16.873046875
relaxed_diffie,3,5,0.6,2,3.36767578125
relaxed_jones,2,11,0.18181818181818182,2,5.9111328125
naughty_roentgen,16,44,0.36363636363636365,5,8.81103515625
boring_lederberg,3,4,0.75,1,4.12060546875
epic_nightingale,6,8,0.75,3,4.6044921875
silly_roentgen,4,6,0.6666666666666666,2,3.00927734375
peaceful_gates,2,3,0.6666666666666666,1,1.5810546875
nervous_edison,703,6962,0.10097673082447572,26,25.5830078125
priceless_fermi,3,5,0.6,2,3.3681640625
charming_chatelet,81,84,0.9642857142857143,14,18.10693359375
sleepy_poincare,4,21,0.19047619047619047,3,7.71044921875
objective_clarke,735,4218,0.17425320056899005,30,26.16650390625
infallible_lewin,5,6,0.8333333333333334,3,4.65087890625
wizardly_noyce,4,5,0.8,1,1.6328125
blissful_ardinghelli,2,18,0.1111111111111111,2,7.208984375
beautiful_knuth,1,2,0.5,1,1.53662109375
crazy_kare,11,16,0.6875,4,7.7216796875
sleepy_shtern,11,29,0.3793103448275862,4,7.7646484375
modest_babbage,8,12,0.6666666666666666,4,6.578125
cool_goldstine,4,28,0.14285714285714285,4,9.15234375
pedantic_faraday,6,21,0.2857142857142857,3,7.76416015625
elated_brattain,21,46,0.45652173913043476,6,10.11279296875
sweet_hopper,7,14,0.5,4,7.0087890625
youthful_cohen,22,59,0.3728813559322034,7,12.9951171875
angry_poitras,597,2301,0.25945241199478486,26,23.28271484375
youthful_ardinghelli,2,3,0.6666666666666666,2,3.353515625
youthful_jennings,7,9,0.7777777777777778,2,3.37646484375
zealous_golick,13,15,0.8666666666666667,5,8.39404296875
inspiring_elgamal,613,7102,0.08631371444663476,26,25.1318359375
stupefied_kirch,22,60,0.36666666666666664,6,11.6630859375
cranky_roentgen,2,3,0.6666666666666666,1,1.58251953125
kind_turing,7,8,0.875,2,4.158203125
distracted_mcclintock,1,2,0.5,1,1.55224609375
flamboyant_jemison,23,30,0.7666666666666667,4,7.1123046875
vigilant_pasteur,2,3,0.6666666666666666,2,3.3525390625
crazy_chaum,2,11,0.18181818181818182,2,5.92724609375
priceless_mendeleev,10,12,0.8333333333333334,2,4.68212890625
gallant_germain,22,58,0.3793103448275862,6,12.162109375
priceless_kilby,4,18,0.2222222222222222,4,8.29150390625
adoring_williamson,3,6,0.5,3,5.16650390625
jovial_mccarthy,23,124,0.18548387096774194,9,15.36572265625
nostalgic_brattain,16,40,0.4,8,13.583984375
funny_sutherland,2,3,0.6666666666666666,1,1.5771484375
busy_noether,10,88,0.11363636363636363,4,11.8466796875
jolly_mclean,11,90,0.12222222222222222,7,14.23486328125
thirsty_brattain,4,8,0.5,3,5.9130859375
confident_knuth,630,7993,0.0788189665957713,26,29.64501953125
jolly_haslett,13,40,0.325,5,9.232421875
keen_mayer,3,4,0.75,3,4.59814453125
affectionate_shockley,8,20,0.4,3,7.8173828125
friendly_grothendieck,9,32,0.28125,4,8.52783203125
condescending_cohen,4,5,0.8,3,4.60791015625
epic_sanderson,27,84,0.32142857142857145,10,19.58056640625
sleepy_nobel,2,3,0.6666666666666666,1,7.32666015625
loving_gould,14,60,0.23333333333333334,6,14.41796875
intelligent_diffie,5,6,0.8333333333333334,2,4.71923828125
gifted_euclid,7,82,0.08536585365853659,5,11.93798828125
beautiful_tharp,6,10,0.6,3,5.9306640625
admiring_austin,4,20,0.2,3,12.80419921875
adoring_leavitt,14,59,0.23728813559322035,7,15.55322265625
determined_burnell,74,79,0.9367088607594937,16,18.18798828125
kind_cori,59,196,0.3010204081632653,11,17.8896484375
unruffled_hoover,9,63,0.14285714285714285,4,13.39599609375
elegant_thompson,6,35,0.17142857142857143,4,12.107421875
brave_keldysh,30,42,0.7142857142857143,7,11.7109375
zen_beaver,20,68,0.29411764705882354,9,15.392578125
gifted_ishizaka,18,192,0.09375,8,15.8779296875
lucid_kalam,638,8271,0.07713698464514569,31,26.7841796875
affectionate_tu,5,34,0.14705882352941177,5,11.3310546875
upbeat_ishizaka,761,9390,0.0810436634717785,34,32.35595703125
