Container,hits,invos,hit_rate,num_of_cache_keys,memory_used(MB)
musing_shirley,1,2,0.5,1,1.54443359375
friendly_haibt,32,33,0.9696969696969697,4,5.1416015625
heuristic_joliot,1,2,0.5,1,1.55126953125
vibrant_cannon,28,29,0.9655172413793104,7,5.2734375
wonderful_meitner,7,22,0.3181818181818182,3,6.2587890625
condescending_satoshi,622,15493,0.04014716323500936,23,14.396484375
priceless_wright,476,12945,0.03677095403630745,20,15.44580078125
dreamy_mirzakhani,193,4299,0.04489416143289137,18,14.34521484375
quirky_swirles,133,1200,0.11083333333333334,17,12.98046875
confident_moore,9,13,0.6923076923076923,4,5.4697265625
mystifying_neumann,1,2,0.5,1,1.54833984375
zealous_perlman,4,8,0.5,2,4.66162109375
nostalgic_brown,263,3378,0.0778567199526347,20,12.6904296875
elated_ellis,88,617,0.1426256077795786,12,10.13623046875
angry_hugle,3,4,0.75,1,2.8837890625
quizzical_swanson,96,843,0.11387900355871886,9,11.03759765625
crazy_hypatia,85,773,0.10996119016817593,12,12.2568359375
confident_varahamihira,606,20466,0.029610085019055994,28,15.69189453125
compassionate_mendel,1,2,0.5,1,1.5419921875
zen_lovelace,3,5,0.6,2,3.3896484375
dreamy_wescoff,3,18,0.16666666666666666,3,7.1845703125
trusting_haibt,4,6,0.6666666666666666,2,3.36865234375
goofy_herschel,740,15316,0.04831548707234265,28,14.27392578125
magical_hofstadter,1,2,0.5,1,1.552734375
eager_tu,2,3,0.6666666666666666,1,1.560546875
hopeful_hamilton,2,3,0.6666666666666666,1,1.5859375
hopeful_mclaren,2,3,0.6666666666666666,1,4.1083984375
confident_shockley,2,3,0.6666666666666666,2,3.357421875
vibrant_hypatia,3,4,0.75,1,2.86083984375
hopeful_chebyshev,51,103,0.49514563106796117,7,6.1806640625
nervous_morse,151,1433,0.10537334263782275,15,13.12158203125
laughing_curran,354,2411,0.14682704272086272,22,9.1875
quizzical_taussig,4,12,0.3333333333333333,2,4.65234375
gifted_einstein,4,5,0.8,3,5.0478515625
cranky_lehmann,755,8126,0.09291164164410534,28,11.978515625
exciting_dirac,3,5,0.6,2,3.341796875
suspicious_wescoff,2,3,0.6666666666666666,1,6.6298828125
pedantic_yalow,265,1986,0.13343403826787512,17,8.9453125
fervent_meninsky,9,11,0.8181818181818182,2,8.43212890625
dazzling_bhabha,142,466,0.30472103004291845,16,8.52978515625
boring_keller,10,17,0.5882352941176471,4,8.86376953125
blissful_keldysh,84,253,0.33201581027667987,9,9.49072265625
eager_bhaskara,9,18,0.5,3,9.5341796875
inspiring_payne,4,8,0.5,2,4.66650390625
hungry_gates,577,12851,0.04489922963193526,25,10.9794921875
nostalgic_wright,1,2,0.5,1,1.5517578125
blissful_elgamal,6,7,0.8571428571428571,2,3.328125
nifty_goldwasser,655,20450,0.03202933985330073,31,15.5771484375
vigilant_hodgkin,25,55,0.45454545454545453,6,7.59912109375
elastic_blackburn,19,32,0.59375,7,6.46923828125
cranky_knuth,12,21,0.5714285714285714,3,5.9990234375
lucid_galileo,11,12,0.9166666666666666,3,5.1123046875
nervous_kare,12,16,0.75,3,4.70654296875
zealous_rhodes,7,29,0.2413793103448276,4,6.4599609375
beautiful_murdock,216,2291,0.09428197293758184,21,9.8623046875
optimistic_kalam,4,18,0.2222222222222222,3,7.51318359375
fervent_lalande,15,31,0.4838709677419355,8,7.1884765625
amazing_northcutt,7,9,0.7777777777777778,2,5.87841796875
sleepy_euclid,269,4481,0.060031243026110244,21,13.4423828125
goofy_franklin,109,812,0.13423645320197045,19,12.09326171875
zen_davinci,3,11,0.2727272727272727,3,6.06396484375
dreamy_chandrasekhar,157,1893,0.08293713681986266,15,12.4287109375
compassionate_montalcini,8,42,0.19047619047619047,5,7.8525390625
tender_ardinghelli,3,4,0.75,3,4.4462890625
distracted_sanderson,25,84,0.2976190476190476,6,7.82373046875
inspiring_darwin,6,12,0.5,2,5.91845703125
distracted_driscoll,59,60,0.9833333333333333,14,6.22900390625
ecstatic_galileo,7,37,0.1891891891891892,4,10.9638671875
laughing_mayer,7,10,0.7,2,4.66552734375
charming_sutherland,14,50,0.28,5,11.2421875
compassionate_lederberg,49,425,0.11529411764705882,11,12.87548828125
dazzling_jepsen,271,1810,0.14972375690607734,24,10.35009765625
jolly_neumann,5,21,0.23809523809523808,3,7.1591796875
keen_goodall,4,8,0.5,2,6.6123046875
keen_euclid,197,3561,0.05532153889356922,19,14.859375
admiring_ride,164,1089,0.15059687786960516,18,13.9765625
sharp_goldberg,46,47,0.9787234042553191,13,7.07275390625
great_stonebraker,8,16,0.5,3,5.95263671875
quizzical_elbakyan,16,74,0.21621621621621623,6,8.375
fervent_yalow,10,46,0.21739130434782608,5,8.21826171875
adoring_vaughan,456,8848,0.051537070524412296,31,15.60302734375
infallible_kepler,442,8866,0.04985337243401759,24,13.2373046875
crazy_wright,13,28,0.4642857142857143,7,8.552734375
modest_sammet,26,118,0.22033898305084745,11,9.81005859375
optimistic_grothendieck,9,101,0.0891089108910891,8,13.8388671875
