Container,hits,invos,hit_rate,num_of_cache_keys,memory_used(MB)
hardcore_franklin,1,2,0.5,1,1.53564453125
cool_stonebraker,1,2,0.5,1,1.54638671875
peaceful_wilbur,73,74,0.9864864864864865,13,18.13671875
musing_cerf,828,4457,0.1857751851020866,26,31.99365234375
friendly_panini,6,7,0.8571428571428571,1,1.69189453125
nostalgic_dijkstra,2,3,0.6666666666666666,1,1.57421875
trusting_burnell,7,10,0.7,4,6.97216796875
awesome_edison,5,9,0.5555555555555556,2,4.69140625
upbeat_williamson,1002,7134,0.1404541631623213,29,33.568359375
elegant_mendel,1,2,0.5,1,1.5498046875
silly_torvalds,1,2,0.5,1,1.5478515625
reverent_clarke,5,9,0.5555555555555556,2,3.4169921875
busy_pascal,2,11,0.18181818181818182,2,5.9267578125
vigilant_euler,6,10,0.6,2,3.431640625
friendly_jackson,3,5,0.6,2,3.37548828125
gifted_montalcini,20,47,0.425531914893617,6,11.66943359375
boring_hoover,5,12,0.4166666666666667,3,5.17333984375
exciting_tesla,685,4288,0.15974813432835822,27,30.6201171875
sharp_faraday,68,295,0.2305084745762712,10,19.68994140625
brave_gates,344,1370,0.2510948905109489,18,29.81787109375
jolly_pare,6,9,0.6666666666666666,3,5.162109375
affectionate_tharp,1,2,0.5,1,1.546875
stupefied_pascal,16,26,0.6153846153846154,4,7.92724609375
hopeful_banzai,1,2,0.5,1,1.5498046875
intelligent_boyd,4,5,0.8,2,3.3916015625
hopeful_cerf,3,5,0.6,2,3.3798828125
kind_noether,2,11,0.18181818181818182,2,5.88623046875
beautiful_tharp,5,27,0.18518518518518517,2,7.21142578125
relaxed_nash,3,5,0.6,2,3.36181640625
practical_euclid,12,23,0.5217391304347826,4,6.5703125
great_lewin,683,3486,0.1959265633964429,22,30.228515625
hopeful_lamport,6,7,0.8571428571428571,1,2.8623046875
suspicious_hypatia,2,11,0.18181818181818182,2,5.9287109375
cranky_grothendieck,1,2,0.5,1,1.54248046875
wonderful_solomon,5,6,0.8333333333333334,2,4.10791015625
suspicious_volhard,2,3,0.6666666666666666,1,1.5791015625
inspiring_diffie,37,152,0.24342105263157895,14,24.11376953125
laughing_diffie,14,23,0.6086956521739131,6,10.20703125
great_albattani,18,38,0.47368421052631576,5,9.4833984375
fervent_leavitt,6,7,0.8571428571428571,3,4.5087890625
busy_keldysh,12,41,0.2926829268292683,5,11.326171875
lucid_ishizaka,162,394,0.41116751269035534,14,22.39501953125
musing_shaw,19,42,0.4523809523809524,5,8.99169921875
friendly_mendeleev,2,3,0.6666666666666666,1,1.58740234375
dazzling_beaver,16,23,0.6956521739130435,4,8.40380859375
heuristic_sanderson,19,31,0.6129032258064516,5,8.806640625
gallant_davinci,21,68,0.3088235294117647,7,11.248046875
eloquent_elgamal,84,85,0.9882352941176471,14,19.80810546875
quirky_edison,2,3,0.6666666666666666,2,3.36962890625
ecstatic_kepler,2,3,0.6666666666666666,1,1.578125
goofy_johnson,4,5,0.8,3,4.708984375
friendly_knuth,6,10,0.6,2,3.41455078125
