Time(s),Net_Receive(MB/s),CPU_Util(%),Disk_WR(0.1*MB/s),Mem_Util(0.01*MB)
1,0,.179,0,14.90
2,0,.389,0,14.90
3,0.0258083,.385,0,14.92
4,0.0786934,19.234,0,16.11
5,0.0460033,56.827,0,18.24
6,0.0705681,74.278,0,21.23
7,0.0207977,87.020,0,24.16
8,0.01791,88.425,0,27.68
9,0.0354404,88.152,0,31.85
10,0.0217924,95.028,0,36.21
11,0.0264311,93.199,0,40.72
12,0.0310526,96.213,0,45.85
13,0.0372515,94.157,0,49.99
14,0.0322809,95.292,0,53.88
15,0.0463037,93.202,0,57.78
16,0.0272961,90.713,0,61.41
17,0.0474749,86.892,0,65.50
18,0.0699701,93.726,0,70.22
19,0.0608358,91.426,0,73.95
20,0.0457745,94.024,0,77.37
21,0.0749331,94.912,0,81.73
22,0.04916,95.663,0,85.97
23,0.0640106,96.260,0,88.89
24,0.0730371,95.474,0,92.60
25,0.0769367,94.897,0,96.48
26,0.0627623,94.627,0,100.06
27,0.046875,93.787,0,104.37
28,0.077425,92.098,0,108.57
29,0.0639019,84.000,0,112.39
30,0.0639267,71.767,0,115.26
31,0.0688744,61.571,0,115.93
32,0.0653381,45.445,0,117.74
33,0.0823612,38.431,0,118.70
34,0.0532093,28.721,0,118.74
35,0.0978794,15.979,0,118.83
36,0.0392742,10.746,0,118.66
37,0.0371532,9.238,0,119.36
38,0.0317507,6.395,0,119.52
39,0.044611,11.090,0,120.01
40,0.0368538,7.768,0,120.15
41,0.0329657,7.057,0,119.56
42,0.0547581,2.912,0,119.75
43,0.0225401,2.146,0,119.75
44,0.0285549,2.685,0,119.81
45,0.0287066,5.217,0,120.05
46,0.0391264,4.904,0,120.12
47,0.0422602,4.029,0,120.32
48,0.0327435,2.721,0,120.35
49,0.0374317,3.502,0,120.45
50,0.0300121,2.342,0,120.48
51,0.0277147,2.575,0,120.73
52,0.0502014,4.955,0,120.80
53,0.026803,5.646,0,121.10
54,0.0256605,5.719,0,121.31
55,0.0289345,7.533,0,121.25
56,0.0224676,6.194,0,121.13
57,0.0520716,6.466,0,120.99
58,0.0245962,1.662,0,120.98
59,0.0277147,3.590,0,120.85
60,0.0293579,2.099,0,120.83
61,0.0297728,2.028,0,120.83
62,0.0306826,2.606,0,120.81
63,0.0331964,4.715,0,120.91
64,0.0308342,2.651,0,120.82
65,0.0306902,2.178,0,120.88
66,0.0341854,3.288,0,120.89
67,0.0267267,2.150,0,120.88
68,0.0327377,2.060,0,120.88
