Time(s),Net_Receive(MB/s),CPU_Util(%),Disk_WR(0.1*MB/s),Mem_Util(0.01*MB)
1,0,.503,0,18.87
2,0,.322,0,18.87
3,0.0153008,.505,0,18.89
4,0.124256,19.725,0,20.36
5,0.0509539,61.906,0,22.26
6,0.0669165,74.370,0,24.74
7,0.0198097,85.798,0,27.85
8,0.0188494,88.014,0,31.88
9,0.0346842,89.061,0,34.78
10,0.0350351,94.640,0,39.53
11,0.0242252,94.819,0,43.28
12,0.0401859,94.753,0,48.22
13,0.04813,94.837,0,52.37
14,0.0363731,97.197,0,57.14
15,0.0321703,96.966,0,62.02
16,0.0513144,97.470,0,66.21
17,0.0713711,96.950,0,70.08
18,0.0516596,97.943,0,74.66
19,0.041523,95.390,0,79.41
20,0.0741539,94.973,0,84.31
21,0.0755119,96.330,0,88.79
22,0.0658131,95.590,0,92.69
23,0.067337,93.613,0,96.08
24,0.0654745,93.755,0,98.57
25,0.0782938,89.993,0,101.51
26,0.0498924,77.596,0,105.47
27,0.0554819,85.329,0,109.14
28,0.0668344,78.161,0,111.16
29,0.0685892,69.094,0,112.56
30,0.0946817,60.701,0,113.74
31,0.0573549,51.823,0,113.77
32,0.0323811,42.806,0,114.25
33,0.0637722,45.279,0,114.20
34,0.0404263,34.121,0,114.52
35,0.0957756,32.552,0,114.14
36,0.0426273,23.688,0,113.95
37,0.0456781,19.764,0,113.93
38,0.059103,13.808,0,113.89
39,0.0715113,16.555,0,112.88
40,0.0427065,15.624,0,113.03
41,0.0760021,8.609,0,112.26
42,0.0299969,2.224,0,112.28
43,0.0245962,1.844,0,112.27
44,0.0324869,5.514,0,112.33
45,0.0414877,5.234,0,112.50
46,0.0274162,5.321,0,112.44
47,0.0486422,8.303,0,112.40
48,0.0265036,5.722,0,112.20
49,0.0373812,5.113,0,112.16
50,0.0242434,2.415,0,112.16
51,0.0438824,5.261,0,112.18
52,0.0490246,7.625,0,112.15
53,0.0308399,2.520,0,112.14
54,0.0257359,2.672,0,112.09
55,0.0272903,2.256,0,112.12
56,0.0281963,3.527,0,112.04
57,0.0321302,3.245,0,112.04
58,0.0259523,3.807,0,112.05
59,0.0267267,2.412,0,112.05
60,0.0296965,2.210,0,112.06
61,0.0278683,4.628,0,112.08
62,0.0344696,3.762,0,112.10
63,0.0213203,2.060,0,112.10
64,0.0360165,3.530,0,112.15
65,0.0383692,4.537,0,112.21
66,0.0267267,2.406,0,112.27
67,0.0277147,2.338,0,112.36
68,0.0422535,6.622,0,112.37
69,0.0309877,4.956,0,112.40
70,0.0237093,2.022,0,112.40
71,0.0350914,4.319,0,112.44
72,0.0348892,2.696,0,112.50
73,0.0362253,5.417,0,112.37
74,0.0234566,6.268,0,112.35
75,0.0366764,4.340,0,112.37
76,0.0288563,2.705,0,112.31
77,0.0287094,4.166,0,112.35
78,0.0334549,3.580,0,112.35
79,0.0256615,2.587,0,112.37
80,0.0256615,1.877,0,112.37
81,0.0327435,3.101,0,112.36
