Container,hits,invos,hit_rate,num_of_cache_keys,memory_used(MB)
distracted_saha,1,2,0.5,1,1.53759765625
epic_keldysh,1,2,0.5,1,1.5498046875
cool_allen,5,9,0.5555555555555556,2,7.18017578125
hopeful_engelbart,4,5,0.8,1,5.36669921875
sharp_wiles,6,17,0.35294117647058826,3,7.73486328125
serene_ellis,2,3,0.6666666666666666,1,1.5654296875
magical_pascal,2,3,0.6666666666666666,1,1.5810546875
keen_kalam,401,1511,0.26538716082064856,20,32.931640625
quirky_lewin,9,12,0.75,2,3.0498046875
xenodochial_keller,10,13,0.7692307692307693,4,8.60107421875
ecstatic_black,918,4048,0.2267786561264822,25,40.8017578125
naughty_rubin,988,2604,0.3794162826420891,25,39.9931640625
loving_beaver,1035,5648,0.18325070821529746,30,49.31103515625
awesome_lewin,2,3,0.6666666666666666,1,1.552734375
peaceful_panini,7,8,0.875,2,3.44287109375
zealous_williams,2,3,0.6666666666666666,1,1.58056640625
gifted_archimedes,4,19,0.21052631578947367,2,8.4365234375
dazzling_noether,658,2652,0.24811463046757165,26,42.6943359375
keen_hugle,6,13,0.46153846153846156,2,4.67822265625
flamboyant_cartwright,3,8,0.375,2,7.18017578125
epic_brown,12,47,0.2553191489361702,5,9.7216796875
trusting_robinson,8,20,0.4,3,7.1796875
optimistic_euler,15,62,0.24193548387096775,8,13.69921875
jovial_keller,16,28,0.5714285714285714,3,6.04931640625
pensive_chaum,1,2,0.5,1,1.5458984375
lucid_jepsen,4,18,0.2222222222222222,4,8.26416015625
flamboyant_mirzakhani,2,3,0.6666666666666666,1,1.57421875
inspiring_euler,9,10,0.9,4,7.80712890625
thirsty_bouman,2,3,0.6666666666666666,1,1.572265625
hungry_curran,2,3,0.6666666666666666,1,1.5830078125
romantic_heyrovsky,15,37,0.40540540540540543,5,9.79296875
trusting_ardinghelli,2,3,0.6666666666666666,1,2.8642578125
kind_keldysh,2,3,0.6666666666666666,1,1.56640625
sharp_lamport,2,3,0.6666666666666666,1,1.55224609375
lucid_pasteur,84,85,0.9882352941176471,14,18.861328125
unruffled_hugle,3,4,0.75,1,1.61474609375
sweet_ishizaka,7,17,0.4117647058823529,4,8.0107421875
awesome_meitner,2,3,0.6666666666666666,1,1.55908203125
magical_nightingale,926,1697,0.5456688273423689,29,42.60595703125
sad_goldwasser,492,1650,0.29818181818181816,20,32.82666015625
heuristic_poincare,4,6,0.6666666666666666,2,3.4189453125
frosty_wright,5,9,0.5555555555555556,2,3.43310546875
serene_haslett,19,58,0.3275862068965517,6,10.32861328125
objective_chebyshev,5,7,0.7142857142857143,2,5.8994140625
intelligent_lederberg,5,6,0.8333333333333334,3,5.943359375
cool_cray,3,5,0.6,2,3.3955078125
boring_diffie,4,11,0.36363636363636365,4,6.98974609375
amazing_chandrasekhar,671,1803,0.3721575152523572,24,36.451171875
optimistic_nobel,3,20,0.15,2,7.17431640625
zealous_joliot,3,4,0.75,1,2.86328125
loving_taussig,19,30,0.6333333333333333,6,9.60693359375
blissful_hypatia,4,8,0.5,3,5.1806640625
hungry_wright,6,18,0.3333333333333333,2,7.1884765625
pedantic_pasteur,11,14,0.7857142857142857,4,7.85400390625
loving_einstein,5,6,0.8333333333333334,2,3.42919921875
nice_dewdney,6,7,0.8571428571428571,2,5.91162109375
fervent_chebyshev,15,20,0.75,4,6.5654296875
naughty_banzai,1,2,0.5,1,1.53271484375
pensive_mclaren,9,11,0.8181818181818182,5,7.2431640625
hopeful_ganguly,6,14,0.42857142857142855,3,8.91357421875
admiring_yalow,2,3,0.6666666666666666,1,4.10498046875
thirsty_clarke,18,31,0.5806451612903226,6,8.44873046875
sleepy_almeida,2,11,0.18181818181818182,2,5.95654296875
ecstatic_goldwasser,15,58,0.25862068965517243,7,15.4169921875
focused_robinson,12,21,0.5714285714285714,3,7.06787109375
great_visvesvaraya,3,37,0.08108108108108109,3,9.154296875
happy_lumiere,8,9,0.8888888888888888,3,4.71337890625
fervent_lamarr,2,3,0.6666666666666666,2,3.3662109375
charming_brattain,1175,4058,0.28955150320354855,33,54.57958984375
naughty_shamir,815,5214,0.15630993479094746,31,50.32958984375
nervous_chatterjee,25,64,0.390625,8,13.0361328125
hardcore_margulis,32,138,0.2318840579710145,7,13.4365234375
agitated_rubin,5,23,0.21739130434782608,4,9.02587890625
elastic_euler,23,54,0.42592592592592593,4,7.77294921875
vigorous_blackburn,30,34,0.8823529411764706,9,12.67236328125
sleepy_benz,3,4,0.75,3,4.59228515625
affectionate_snyder,14,48,0.2916666666666667,6,10.5458984375
practical_dijkstra,9,16,0.5625,2,7.2060546875
agitated_matsumoto,14,28,0.5,3,7.724609375
heuristic_leavitt,7,59,0.11864406779661017,6,14.34912109375
jovial_murdock,20,21,0.9523809523809523,5,7.8310546875
naughty_pascal,7,68,0.10294117647058823,4,13.3857421875
beautiful_mccarthy,5,13,0.38461538461538464,3,6.44140625
busy_heyrovsky,7,45,0.15555555555555556,5,11.37353515625
adoring_golick,9,94,0.09574468085106383,5,14.8203125
vibrant_lewin,78,79,0.9873417721518988,16,22.02734375
cranky_thompson,7,44,0.1590909090909091,4,11.6611328125
nice_heisenberg,3,27,0.1111111111111111,3,9.0205078125
jolly_borg,15,84,0.17857142857142858,9,19.25927734375
trusting_noyce,13,54,0.24074074074074073,6,18.2568359375
serene_panini,841,4665,0.18027867095391212,35,58.09130859375
fervent_cerf,3,5,0.6,2,4.4482421875
bold_zhukovsky,9,81,0.1111111111111111,9,17.3271484375
musing_shannon,13,22,0.5909090909090909,6,11.01806640625
relaxed_thompson,19,134,0.1417910447761194,9,16.2236328125
