Container,hits,invos,hit_rate,num_of_cache_keys,memory_used(MB)
distracted_lewin,1,2,0.5,1,1.5517578125
boring_chaum,1,2,0.5,1,1.55419921875
sharp_torvalds,3,4,0.75,1,1.61474609375
musing_dubinsky,282,2806,0.10049893086243764,19,14.07421875
epic_margulis,987,13365,0.07384960718294052,27,18.5478515625
inspiring_poincare,3,4,0.75,2,2.86083984375
confident_torvalds,12,13,0.9230769230769231,2,5.4013671875
gracious_lehmann,503,10503,0.04789107873940779,24,18.09765625
blissful_gauss,27,42,0.6428571428571429,3,7.88818359375
determined_jennings,181,2328,0.07774914089347079,17,16.01953125
elastic_lichterman,638,12552,0.05082855321861058,24,18.3115234375
great_visvesvaraya,8,16,0.5,5,8.17529296875
wonderful_hellman,3,18,0.16666666666666666,3,7.69189453125
crazy_jones,4,5,0.8,1,1.6044921875
crazy_dubinsky,15,23,0.6521739130434783,4,8.37841796875
nervous_matsumoto,472,6487,0.0727609064282411,24,14.849609375
ecstatic_engelbart,637,11586,0.054980148455031935,27,17.6630859375
peaceful_bhaskara,14,23,0.6086956521739131,4,7.87841796875
sleepy_robinson,3,6,0.5,2,4.67041015625
unruffled_ride,1,2,0.5,1,1.54736328125
funny_mcclintock,3,4,0.75,1,2.87744140625
trusting_heyrovsky,3,6,0.5,2,4.62890625
pensive_lamarr,84,85,0.9882352941176471,14,8.875
crazy_neumann,305,1526,0.1998689384010485,18,13.47509765625
magical_sammet,5,19,0.2631578947368421,3,6.45556640625
pensive_carver,5,8,0.625,3,4.17724609375
epic_raman,4,5,0.8,1,2.8505859375
nervous_swanson,5,6,0.8333333333333334,2,10.93994140625
quirky_margulis,5,6,0.8333333333333334,2,3.40771484375
adoring_hypatia,7,18,0.3888888888888889,3,6.44091796875
keen_mendel,2,3,0.6666666666666666,1,1.578125
quirky_mendeleev,208,391,0.5319693094629157,10,9.52099609375
hopeful_nash,4,28,0.14285714285714285,3,8.96142578125
eager_tesla,385,3182,0.12099308610936518,21,12.76025390625
busy_herschel,12,16,0.75,4,7.1572265625
suspicious_yalow,14,24,0.5833333333333334,5,9.35400390625
intelligent_ganguly,35,98,0.35714285714285715,8,10.453125
goofy_franklin,4,11,0.36363636363636365,4,6.98388671875
kind_lalande,3,38,0.07894736842105263,3,9.58935546875
objective_banzai,30,62,0.4838709677419355,9,10.4267578125
keen_spence,12,16,0.75,4,6.14599609375
vigilant_edison,9,29,0.3103448275862069,5,10.50732421875
youthful_cartwright,7,10,0.7,2,3.37451171875
xenodochial_wozniak,154,1953,0.07885304659498207,16,14.4287109375
vigilant_dubinsky,2,3,0.6666666666666666,1,2.86279296875
sad_hoover,15,24,0.625,4,7.76904296875
vigorous_yonath,15,31,0.4838709677419355,5,9.98095703125
mystifying_aryabhata,4,5,0.8,1,2.86962890625
suspicious_bose,9,11,0.8181818181818182,3,6.44775390625
musing_moser,82,539,0.15213358070500926,15,14.04931640625
laughing_morse,12,42,0.2857142857142857,5,9.67333984375
affectionate_tesla,21,57,0.3684210526315789,6,10.33935546875
exciting_noether,5,38,0.13157894736842105,5,10.84814453125
tender_pasteur,710,4219,0.16828632377340602,29,14.6025390625
quirky_goldberg,8,44,0.18181818181818182,5,10.46630859375
vigorous_germain,3,8,0.375,2,4.65478515625
upbeat_hofstadter,11,27,0.4074074074074074,5,12.3740234375
practical_euclid,839,18517,0.04530971539666253,32,18.86376953125
epic_cartwright,14,77,0.18181818181818182,8,11.95947265625
flamboyant_rhodes,9,54,0.16666666666666666,5,12.09912109375
naughty_driscoll,2,3,0.6666666666666666,2,3.3544921875
gallant_meitner,4,9,0.4444444444444444,2,5.92529296875
youthful_hugle,3,4,0.75,3,4.58251953125
vigilant_gagarin,7,9,0.7777777777777778,2,3.42041015625
compassionate_einstein,13,27,0.48148148148148145,4,10.58935546875
trusting_zhukovsky,8,13,0.6153846153846154,4,12.1044921875
nifty_bouman,7,69,0.10144927536231885,3,12.8544921875
blissful_haslett,12,16,0.75,3,7.21142578125
busy_liskov,5,10,0.5,3,5.88671875
crazy_hopper,2,3,0.6666666666666666,1,7.89404296875
priceless_bose,9,57,0.15789473684210525,5,11.98779296875
trusting_lamport,14,59,0.23728813559322035,6,10.79541015625
lucid_kepler,9,72,0.125,5,12.5947265625
frosty_dewdney,78,79,0.9873417721518988,16,8.873046875
determined_mayer,19,52,0.36538461538461536,7,7.787109375
inspiring_austin,674,11900,0.05663865546218488,30,18.6357421875
vigorous_bardeen,709,13819,0.05130617266082929,27,16.28564453125
agitated_mccarthy,5,21,0.23809523809523808,4,9.54052734375
crazy_borg,632,11595,0.05450625269512721,31,17.9169921875
nifty_hodgkin,14,20,0.7,4,7.87939453125
affectionate_chandrasekhar,411,9501,0.04325860435743606,28,16.6396484375
