Container,hits,invos,hit_rate,num_of_cache_keys,memory_used(MB)
suspicious_faraday,1,2,0.5,1,1.544921875
crazy_stonebraker,1,2,0.5,1,1.54833984375
vigilant_keldysh,73,74,0.9864864864864865,13,18.1806640625
elegant_jones,5,6,0.8333333333333334,3,5.17724609375
reverent_shamir,10,19,0.5263157894736842,4,9.6337890625
charming_mclaren,3,4,0.75,2,3.3828125
hopeful_matsumoto,4,14,0.2857142857142857,3,6.48486328125
loving_germain,4,13,0.3076923076923077,2,5.92138671875
keen_rosalind,977,10600,0.09216981132075472,31,34.80615234375
optimistic_almeida,4,5,0.8,2,3.3779296875
distracted_borg,7,8,0.875,2,4.74267578125
laughing_sammet,2,3,0.6666666666666666,1,1.57666015625
stoic_joliot,2,3,0.6666666666666666,1,1.560546875
elegant_sinoussi,6,8,0.75,3,5.18359375
quizzical_lalande,4,8,0.5,2,6.45556640625
mystifying_euclid,16,65,0.24615384615384617,5,7.96728515625
recursing_goldstine,4,7,0.5714285714285714,2,4.66162109375
competent_benz,2,3,0.6666666666666666,1,2.85498046875
nice_liskov,11,16,0.6875,4,8.22509765625
quizzical_blackwell,3,4,0.75,1,1.59716796875
recursing_turing,1,2,0.5,1,1.55224609375
busy_galileo,2,3,0.6666666666666666,1,2.87060546875
magical_curie,4,5,0.8,1,1.5947265625
hardcore_ellis,665,1930,0.344559585492228,20,29.017578125
sweet_lumiere,3,5,0.6,2,3.361328125
wizardly_curie,2,3,0.6666666666666666,1,1.5703125
elegant_heisenberg,501,2926,0.1712235133287765,26,30.2470703125
affectionate_spence,6,7,0.8571428571428571,2,4.123046875
youthful_cray,7,8,0.875,1,1.70361328125
vigorous_engelbart,2,3,0.6666666666666666,1,1.5771484375
dreamy_panini,1,2,0.5,1,1.54443359375
gifted_jang,8,23,0.34782608695652173,3,7.81005859375
beautiful_wilbur,2,3,0.6666666666666666,1,2.84130859375
boring_satoshi,83,84,0.9880952380952381,14,19.48486328125
elegant_knuth,14,79,0.17721518987341772,7,12.83544921875
elated_galileo,3,5,0.6,2,3.38330078125
modest_mendel,4,5,0.8,2,3.33154296875
compassionate_solomon,4,5,0.8,1,1.62939453125
angry_brattain,716,2469,0.28999594977723775,29,29.6923828125
elated_chatterjee,8,14,0.5714285714285714,3,6.4423828125
epic_grothendieck,5,16,0.3125,4,9.091796875
youthful_noyce,1080,9456,0.11421319796954314,33,34.6025390625
distracted_raman,11,54,0.2037037037037037,5,10.95556640625
heuristic_raman,5,18,0.2777777777777778,5,8.7978515625
trusting_wilson,6,14,0.42857142857142855,3,6.52685546875
relaxed_cray,3,23,0.13043478260869565,2,7.19140625
cool_goldberg,18,30,0.6,6,9.7509765625
vigorous_hoover,14,22,0.6363636363636364,4,6.54833984375
keen_wilson,16,37,0.43243243243243246,5,10.0712890625
quirky_chaum,8,11,0.7272727272727273,2,3.43115234375
hungry_chatterjee,24,35,0.6857142857142857,7,13.140625
condescending_varahamihira,8,20,0.4,3,7.7548828125
dreamy_johnson,11,13,0.8461538461538461,2,4.7060546875
elegant_jang,18,33,0.5454545454545454,5,11.3408203125
eager_tharp,4,5,0.8,2,2.89111328125
wizardly_cartwright,45,73,0.6164383561643836,11,18.99609375
festive_brattain,2,11,0.18181818181818182,2,5.9296875
epic_euclid,3,5,0.6,2,3.3828125
stoic_wozniak,22,41,0.5365853658536586,5,9.57568359375
sleepy_chandrasekhar,16,35,0.45714285714285713,4,8.5830078125
beautiful_newton,3,6,0.5,3,5.1650390625
tender_tesla,3,38,0.07894736842105263,3,9.3076171875
busy_clarke,3,11,0.2727272727272727,3,6.47705078125
modest_brattain,6,122,0.04918032786885246,6,17.1044921875
kind_edison,11,57,0.19298245614035087,6,14.7021484375
romantic_diffie,845,9519,0.08876982876352559,30,34.56982421875
charming_haibt,10,46,0.21739130434782608,5,12.6982421875
mystifying_shamir,2,3,0.6666666666666666,2,3.3720703125
optimistic_ganguly,244,555,0.43963963963963965,17,26.24951171875
silly_chatelet,24,30,0.8,8,12.20947265625
dazzling_ritchie,24,95,0.25263157894736843,10,18.57470703125
relaxed_albattani,18,49,0.3673469387755102,8,12.654296875
jovial_wescoff,4,5,0.8,3,4.71142578125
hardcore_bartik,740,3137,0.2358941664010201,30,29.5224609375
nifty_bouman,14,50,0.28,4,13.32568359375
infallible_galois,7,40,0.175,6,13.12060546875
epic_northcutt,4,5,0.8,2,3.38916015625
recursing_clarke,16,82,0.1951219512195122,7,14.46826171875
fervent_sanderson,10,12,0.8333333333333334,4,7.7158203125
distracted_shtern,18,130,0.13846153846153847,9,18.0791015625
distracted_austin,17,129,0.13178294573643412,7,15.7802734375
angry_franklin,7,23,0.30434782608695654,4,9.02880859375
elastic_shannon,5,6,0.8333333333333334,4,5.86376953125
nostalgic_gauss,8,109,0.07339449541284404,5,17.6591796875
busy_ishizaka,8,31,0.25806451612903225,4,7.63037109375
stupefied_blackburn,641,5676,0.11293164200140944,27,34.66748046875
practical_thompson,602,12712,0.0473568281938326,31,40.63818359375
festive_matsumoto,11,53,0.20754716981132076,7,13.31103515625
elated_tharp,13,49,0.2653061224489796,7,13.2705078125
silly_pasteur,16,17,0.9411764705882353,4,7.8896484375
strange_ellis,840,9466,0.08873864356644834,27,35.88330078125
