Time(s),Net_Receive(MB/s),CPU_Util(%),Disk_WR(0.1*MB/s),Mem_Util(0.01*MB)
1,0,.354,0,17.07
2,0,.359,0,17.06
3,0.0842314,.803,0,17.09
4,0.0647535,15.347,0,18.04
5,0.0450125,57.075,0,20.72
6,0.0653296,75.170,0,24.13
7,0.0207977,77.611,0,26.84
8,0.0179844,90.306,0,30.31
9,0.0307045,90.474,0,34.58
10,0.0270443,94.853,0,38.72
11,0.0224962,94.195,0,43.31
12,0.0445061,96.163,0,48.19
13,0.0414381,96.154,0,53.13
14,0.0295076,97.055,0,57.34
15,0.0389214,96.496,0,61.54
16,0.0483446,97.386,0,65.33
17,0.0553455,97.700,0,70.47
18,0.067174,97.823,0,74.56
19,0.0540533,94.384,0,79.73
20,0.0684319,90.101,0,84.01
21,0.0664349,94.569,0,88.91
22,0.0584612,92.504,0,94.14
23,0.0708418,88.507,0,96.81
24,0.0369883,87.683,0,100.08
25,0.0823498,83.685,0,102.61
26,0.0696106,67.775,0,105.67
27,0.0410299,72.880,0,108.49
28,0.088974,67.732,0,111.20
29,0.0543156,56.629,0,112.04
30,0.0743999,48.221,0,113.01
31,0.0618076,46.215,0,114.18
32,0.0436954,32.395,0,114.88
33,0.0637102,25.570,0,115.46
34,0.052948,26.809,0,115.74
35,0.0575714,15.162,0,115.81
36,0.0420218,13.216,0,116.16
37,0.063611,11.104,0,116.28
38,0.041337,9.507,0,116.85
39,0.0280066,6.061,0,116.94
40,0.0456133,8.845,0,116.94
41,0.0367756,10.893,0,116.89
42,0.0480328,10.310,0,116.45
43,0.0836525,5.016,0,115.51
44,0.0309877,2.183,0,115.41
45,0.0291481,1.795,0,115.43
46,0.0400457,3.903,0,115.31
47,0.0257387,2.233,0,115.37
48,0.0365963,3.533,0,115.35
49,0.0361671,3.557,0,115.33
50,0.0369291,3.761,0,115.36
51,0.0341101,3.427,0,115.30
52,0.0255852,2.032,0,115.27
53,0.0456104,3.331,0,115.29
54,0.0501642,5.460,0,115.28
55,0.0277195,2.210,0,115.30
