Container,hits,invos,hit_rate,num_of_cache_keys,memory_used(MB)
heuristic_saha,1,2,0.5,1,1.52880859375
blissful_montalcini,1,2,0.5,1,1.55859375
gracious_mestorf,8,22,0.36363636363636365,4,7.87890625
musing_spence,21,55,0.38181818181818183,5,9.263671875
strange_curie,21,27,0.7777777777777778,3,5.54296875
wizardly_hypatia,6,13,0.46153846153846156,4,8.23876953125
competent_vaughan,897,4693,0.19113573407202217,29,47.46337890625
dreamy_haslett,910,3503,0.25977733371395945,30,46.43701171875
upbeat_saha,690,2786,0.24766690595836324,24,39.85791015625
charming_antonelli,3,12,0.25,2,5.92333984375
hungry_wozniak,2,3,0.6666666666666666,1,1.58642578125
serene_merkle,2,3,0.6666666666666666,1,1.57275390625
charming_margulis,22,70,0.3142857142857143,7,12.83447265625
naughty_kalam,4,19,0.21052631578947367,3,7.732421875
modest_shannon,7,12,0.5833333333333334,4,7.72216796875
jolly_mayer,2,3,0.6666666666666666,1,1.57861328125
upbeat_murdock,1,2,0.5,1,1.51220703125
unruffled_rhodes,2,3,0.6666666666666666,1,2.8671875
dreamy_hugle,870,2036,0.42730844793713163,25,38.6328125
xenodochial_sinoussi,17,18,0.9444444444444444,3,6.53466796875
trusting_wilbur,1,2,0.5,1,1.544921875
adoring_cohen,11,27,0.4074074074074074,5,7.75
sleepy_shaw,8,11,0.7272727272727273,2,3.4345703125
mystifying_rosalind,4,7,0.5714285714285714,2,3.4326171875
brave_merkle,2,3,0.6666666666666666,1,4.09912109375
sweet_cartwright,84,85,0.9882352941176471,14,19.91064453125
vibrant_brown,770,1413,0.5449398443029017,28,40.3662109375
eager_lalande,9,31,0.2903225806451613,3,8.46484375
mystifying_dubinsky,8,9,0.8888888888888888,3,4.689453125
musing_hugle,8,19,0.42105263157894735,3,6.65087890625
bold_grothendieck,5,6,0.8333333333333334,3,4.5810546875
lucid_lalande,8,14,0.5714285714285714,3,5.9443359375
objective_bhaskara,2,3,0.6666666666666666,1,1.57861328125
romantic_liskov,14,64,0.21875,7,12.8115234375
affectionate_engelbart,6,9,0.6666666666666666,2,3.5224609375
reverent_ritchie,5,6,0.8333333333333334,3,5.16748046875
fervent_perlman,22,36,0.6111111111111112,6,9.03759765625
inspiring_shaw,10,16,0.625,3,5.263671875
amazing_cartwright,846,1697,0.4985268120212139,28,41.8662109375
sad_borg,4,11,0.36363636363636365,4,6.98193359375
vibrant_einstein,5,29,0.1724137931034483,3,8.99853515625
heuristic_herschel,2,3,0.6666666666666666,2,3.34912109375
keen_wozniak,3,4,0.75,1,1.5947265625
priceless_golick,4,7,0.5714285714285714,3,5.294921875
confident_joliot,13,23,0.5652173913043478,4,7.11767578125
adoring_curie,24,50,0.48,5,8.443359375
hopeful_blackwell,12,17,0.7058823529411765,7,12.23974609375
beautiful_bell,22,55,0.4,6,10.9580078125
dazzling_jennings,9,18,0.5,3,6.07470703125
sleepy_lalande,27,43,0.627906976744186,5,8.521484375
sleepy_chatelet,8,13,0.6153846153846154,3,7.787109375
modest_bhaskara,30,72,0.4166666666666667,8,16.89892578125
nervous_bouman,8,12,0.6666666666666666,2,4.78369140625
objective_chandrasekhar,6,19,0.3157894736842105,4,7.00146484375
nice_hopper,1077,6285,0.17136038186157518,35,57.599609375
optimistic_shirley,4,7,0.5714285714285714,3,5.18115234375
laughing_driscoll,3,6,0.5,3,5.18310546875
tender_goldberg,7,12,0.5833333333333334,4,7.68603515625
epic_lichterman,9,208,0.04326923076923077,7,21.5498046875
agitated_mahavira,1035,5560,0.18615107913669066,23,42.66845703125
loving_jepsen,4,14,0.2857142857142857,3,8.91015625
recursing_germain,7,52,0.1346153846153846,5,11.37939453125
romantic_borg,4,5,0.8,3,4.619140625
optimistic_aryabhata,4,21,0.19047619047619047,3,9.021484375
agitated_noether,44,65,0.676923076923077,7,12.103515625
naughty_allen,5,40,0.125,3,7.72265625
modest_kalam,3,4,0.75,3,4.61083984375
cranky_lamport,6,42,0.14285714285714285,4,9.43798828125
boring_greider,2,11,0.18181818181818182,2,5.91650390625
compassionate_goldberg,3,57,0.05263157894736842,3,12.7958984375
nifty_bohr,15,44,0.3409090909090909,8,15.9892578125
vigilant_boyd,4,10,0.4,3,6.4169921875
sad_rosalind,3,25,0.12,2,17.32373046875
sharp_borg,7,83,0.08433734939759036,4,11.232421875
flamboyant_driscoll,78,79,0.9873417721518988,16,22.22998046875
focused_brown,3,27,0.1111111111111111,3,8.98779296875
hopeful_liskov,15,44,0.3409090909090909,7,11.96044921875
romantic_curran,6,33,0.18181818181818182,4,8.04296875
nostalgic_swirles,14,15,0.9333333333333333,5,8.30859375
nice_rosalind,26,147,0.17687074829931973,9,18.78759765625
festive_solomon,1066,3631,0.2935830349765905,36,62.52294921875
cool_goldberg,6,63,0.09523809523809523,6,14.369140625
hungry_mestorf,832,4448,0.18705035971223022,33,59.78857421875
