Container,hits,invos,hit_rate,num_of_cache_keys,memory_used(MB)
eloquent_lichterman,1,2,0.5,1,1.53271484375
brave_wilbur,1,2,0.5,1,1.548828125
zealous_babbage,13,45,0.28888888888888886,4,7.49169921875
focused_tesla,693,2733,0.2535675082327113,23,29.04833984375
boring_burnell,516,4051,0.1273759565539373,23,32.55859375
sleepy_maxwell,369,1066,0.34615384615384615,17,26.11181640625
competent_black,1,2,0.5,1,1.54541015625
hungry_edison,730,3242,0.22516964836520667,21,29.6455078125
quizzical_mcnulty,5,9,0.5555555555555556,2,3.4208984375
keen_wilson,17,28,0.6071428571428571,6,9.79052734375
hardcore_wiles,3,6,0.5,2,4.6689453125
dreamy_kare,29,51,0.5686274509803921,8,12.49169921875
upbeat_raman,2,3,0.6666666666666666,1,1.57373046875
epic_matsumoto,3,6,0.5,2,4.6728515625
frosty_noether,7,10,0.7,2,3.47314453125
sleepy_wozniak,6,44,0.13636363636363635,2,8.5341796875
frosty_kepler,5,10,0.5,2,5.93603515625
gallant_pare,3,5,0.6,2,3.3837890625
focused_kare,4,5,0.8,2,3.376953125
nifty_sanderson,6,15,0.4,3,5.1923828125
romantic_keller,2,3,0.6666666666666666,1,2.8623046875
laughing_shannon,2,3,0.6666666666666666,1,4.095703125
kind_blackburn,3,4,0.75,2,7.8876953125
eloquent_mirzakhani,2,3,0.6666666666666666,1,1.58837890625
angry_ardinghelli,14,21,0.6666666666666666,3,4.80859375
suspicious_einstein,2,3,0.6666666666666666,1,1.5751953125
charming_khayyam,3,4,0.75,1,1.60498046875
pedantic_agnesi,13,34,0.38235294117647056,4,9.34375
objective_wing,22,69,0.3188405797101449,7,11.26513671875
confident_chebyshev,2,3,0.6666666666666666,2,3.36572265625
zen_chandrasekhar,2,3,0.6666666666666666,1,1.56298828125
stupefied_torvalds,724,4896,0.14787581699346405,27,31.32275390625
cranky_curran,2,3,0.6666666666666666,1,7.86474609375
busy_satoshi,1,2,0.5,1,1.533203125
crazy_engelbart,12,20,0.6,4,7.87841796875
festive_fermi,2,3,0.6666666666666666,2,3.37109375
goofy_shirley,1333,7735,0.17233354880413704,32,32.638671875
blissful_jones,11,50,0.22,4,10.375
loving_mendeleev,4,5,0.8,1,1.62451171875
quizzical_joliot,787,1544,0.5097150259067358,30,27.82958984375
amazing_heyrovsky,6,9,0.6666666666666666,4,6.5341796875
tender_khorana,23,74,0.3108108108108108,7,14.75927734375
gracious_driscoll,11,13,0.8461538461538461,4,9.16845703125
upbeat_hodgkin,8,9,0.8888888888888888,2,3.41064453125
crazy_satoshi,8,10,0.8,2,3.57666015625
gallant_ellis,7,9,0.7777777777777778,3,7.64208984375
distracted_wilson,8,9,0.8888888888888888,1,4.212890625
hungry_lalande,9,20,0.45,3,5.96728515625
infallible_galois,10,15,0.6666666666666666,3,4.71435546875
dreamy_zhukovsky,3,7,0.42857142857142855,2,4.64599609375
objective_wilbur,4,6,0.6666666666666666,2,7.17529296875
eager_wilson,7,14,0.5,4,7.033203125
wizardly_curie,6,39,0.15384615384615385,5,11.3603515625
hungry_blackburn,12,24,0.5,5,9.56591796875
cool_swartz,512,1890,0.2708994708994709,23,30.14794921875
relaxed_leavitt,898,5682,0.15804294262583599,31,35.0185546875
keen_elbakyan,4,20,0.2,4,8.96630859375
loving_hellman,7,41,0.17073170731707318,4,9.4365234375
magical_taussig,854,2958,0.2887085868830291,27,28.3017578125
boring_lalande,8,20,0.4,3,8.375
zealous_yonath,14,28,0.5,4,7.33984375
sharp_torvalds,19,59,0.3220338983050847,4,10.333984375
compassionate_jennings,87,88,0.9886363636363636,16,22.09033203125
trusting_mayer,12,37,0.32432432432432434,5,11.59521484375
determined_brahmagupta,15,61,0.2459016393442623,9,14.29443359375
objective_sutherland,36,54,0.6666666666666666,8,12.23095703125
infallible_hofstadter,10,50,0.2,7,14.86083984375
dazzling_goldberg,20,134,0.14925373134328357,10,17.56005859375
strange_williams,3,36,0.08333333333333333,3,10.2900390625
festive_antonelli,10,43,0.23255813953488372,4,14.73046875
nifty_kirch,10,13,0.7692307692307693,4,6.6064453125
objective_beaver,78,79,0.9873417721518988,16,22.0029296875
fervent_edison,16,159,0.10062893081761007,7,15.87646484375
flamboyant_lumiere,24,114,0.21052631578947367,11,18.69970703125
stupefied_tesla,24,66,0.36363636363636365,9,17.04052734375
elated_bassi,20,73,0.273972602739726,8,12.95068359375
friendly_pare,4,11,0.36363636363636365,4,6.9736328125
magical_blackburn,627,3055,0.20523731587561375,32,30.267578125
stoic_kepler,13,23,0.5652173913043478,6,10.76318359375
clever_driscoll,970,8489,0.11426552008481565,35,34.2109375
