Container,hits,invos,hit_rate,num_of_cache_keys,memory_used(MB)
focused_spence,1,2,0.5,1,1.548828125
elegant_chaum,1,2,0.5,1,1.55029296875
competent_diffie,1,2,0.5,1,1.533203125
zealous_swirles,5,7,0.7142857142857143,2,3.009765625
nifty_blackwell,11,36,0.3055555555555556,5,10.1884765625
vigorous_newton,260,2596,0.10015408320493066,21,18.4267578125
loving_bassi,5,6,0.8333333333333334,1,1.64013671875
frosty_buck,2,11,0.18181818181818182,2,5.9111328125
sharp_montalcini,832,17033,0.04884635707156696,28,24.11767578125
recursing_lumiere,607,7966,0.07619884509163946,22,20.416015625
zealous_merkle,12,24,0.5,6,11.3388671875
epic_banach,7,27,0.25925925925925924,5,12.583984375
musing_noether,82,225,0.36444444444444446,13,14.67431640625
admiring_mendeleev,9,15,0.6,4,6.97412109375
hopeful_saha,3,4,0.75,2,3.37353515625
elastic_cannon,662,10266,0.0644847067991428,28,23.56591796875
amazing_hofstadter,319,2356,0.13539898132427844,19,18.154296875
xenodochial_lichterman,6,16,0.375,2,5.93994140625
charming_cori,4,5,0.8,1,1.60400390625
epic_austin,2,6,0.3333333333333333,2,4.66015625
bold_bell,13,28,0.4642857142857143,6,9.74365234375
clever_hellman,344,1735,0.19827089337175793,19,21.017578125
practical_mcnulty,7,11,0.6363636363636364,3,4.74267578125
unruffled_carver,4,9,0.4444444444444444,2,5.92919921875
silly_cannon,2,3,0.6666666666666666,1,1.5771484375
vigorous_dubinsky,5,24,0.20833333333333334,3,8.30615234375
quizzical_easley,1,2,0.5,1,1.54150390625
zealous_leakey,2,3,0.6666666666666666,1,1.56494140625
reverent_banach,11,21,0.5238095238095238,2,4.68359375
xenodochial_hypatia,5,6,0.8333333333333334,1,1.64697265625
relaxed_shockley,2,3,0.6666666666666666,1,1.57275390625
practical_robinson,12,18,0.6666666666666666,4,7.77197265625
gracious_payne,3,4,0.75,1,1.58984375
funny_kapitsa,2,3,0.6666666666666666,2,3.3505859375
mystifying_engelbart,4,7,0.5714285714285714,2,7.18310546875
crazy_khayyam,2,3,0.6666666666666666,1,2.87158203125
boring_meitner,13,23,0.5652173913043478,4,8.16064453125
xenodochial_ramanujan,9,18,0.5,4,8.369140625
zealous_cray,2,3,0.6666666666666666,2,3.36767578125
practical_satoshi,13,19,0.6842105263157895,4,7.0810546875
gifted_bhabha,553,11016,0.050199709513435005,30,24.37255859375
nostalgic_ptolemy,4,11,0.36363636363636365,4,6.9853515625
silly_bhabha,5,15,0.3333333333333333,2,4.66162109375
recursing_kalam,6,10,0.6,4,6.462890625
nostalgic_mendeleev,2,3,0.6666666666666666,1,1.5732421875
tender_booth,513,3846,0.13338533541341654,26,19.9228515625
gracious_morse,3,4,0.75,1,2.84423828125
sweet_germain,8,15,0.5333333333333333,4,6.580078125
tender_jang,3,4,0.75,1,1.58056640625
happy_buck,8,17,0.47058823529411764,4,7.26513671875
focused_moser,5,6,0.8333333333333334,1,2.88525390625
hopeful_agnesi,4,5,0.8,1,1.634765625
affectionate_yalow,12,26,0.46153846153846156,4,9.25634765625
epic_nobel,4,7,0.5714285714285714,2,4.669921875
serene_sammet,14,27,0.5185185185185185,5,8.3583984375
brave_bhabha,4,18,0.2222222222222222,4,8.28759765625
romantic_spence,4,11,0.36363636363636365,4,6.99267578125
elegant_hodgkin,29,109,0.26605504587155965,8,18.37939453125
gracious_hugle,829,5264,0.15748480243161095,31,18.34375
musing_hypatia,574,8045,0.07134866376631448,31,22.2470703125
suspicious_brown,4,29,0.13793103448275862,4,7.69921875
thirsty_darwin,5,9,0.5555555555555556,3,5.90869140625
intelligent_jennings,632,8444,0.07484604452865941,23,22.01318359375
suspicious_black0,7,103,0.06796116504854369,4,15.953125
clever_kilby,9,57,0.15789473684210525,5,13.80859375
stupefied_mahavira,3,5,0.6,2,3.02099609375
hopeful_lamport,21,126,0.16666666666666666,10,17.35009765625
xenodochial_buck,11,21,0.5238095238095238,3,5.2529296875
great_mcclintock,9,20,0.45,4,7.43994140625
intelligent_booth,14,21,0.6666666666666666,5,8.142578125
angry_bardeen,74,88,0.8409090909090909,16,12.6669921875
jovial_swirles,7,27,0.25925925925925924,4,9.57666015625
trusting_wilbur,20,21,0.9523809523809523,3,4.705078125
youthful_poitras,13,27,0.48148148148148145,5,10.90966796875
dreamy_ramanujan,23,57,0.40350877192982454,8,12.84765625
wizardly_easley,10,45,0.2222222222222222,6,13.20849609375
competent_liskov,11,120,0.09166666666666666,6,14.68603515625
nostalgic_babbage,6,9,0.6666666666666666,3,5.2451171875
strange_heyrovsky,70,79,0.8860759493670886,16,13.177734375
interesting_feistel,29,185,0.15675675675675677,10,16.6787109375
awesome_haibt,5,12,0.4166666666666667,3,6.8779296875
goofy_nightingale,86,14579,0.005898895671856781,31,23.5703125
laughing_panini,7,42,0.16666666666666666,6,11.88232421875
intelligent_wing,444,7379,0.06017075484482992,28,23.1455078125
sad_bouman,16,173,0.09248554913294797,11,17.40087890625
thirsty_einstein,19,100,0.19,10,16.2333984375
naughty_matsumoto,14,16,0.875,6,9.6826171875
