Container,hits,invos,hit_rate,num_of_cache_keys,memory_used(MB)
wonderful_feynman,1,2,0.5,1,1.5380859375
xenodochial_mayer,1,2,0.5,1,1.55126953125
crazy_robinson,12,52,0.23076923076923078,5,9.41796875
admiring_panini,6,7,0.8571428571428571,1,2.9609375
recursing_poincare,1108,3099,0.35753468860922877,31,48.5791015625
agitated_dubinsky,2,6,0.3333333333333333,2,4.66259765625
dazzling_grothendieck,3,18,0.16666666666666666,3,7.732421875
festive_nightingale,3,27,0.1111111111111111,3,9.00048828125
jovial_nash,19,38,0.5,4,9.49658203125
charming_shockley,4,7,0.5714285714285714,2,5.90478515625
wizardly_pascal,16,68,0.23529411764705882,6,11.525390625
awesome_bose,6,33,0.18181818181818182,3,6.494140625
eager_clarke,13,25,0.52,3,7.3427734375
flamboyant_edison,3,9,0.3333333333333333,2,4.658203125
optimistic_lamarr,1435,6177,0.23231342075441153,35,59.36669921875
suspicious_zhukovsky,2,6,0.3333333333333333,2,4.65673828125
adoring_lovelace,2,3,0.6666666666666666,1,2.87158203125
lucid_williams,4,5,0.8,2,3.353515625
nice_hamilton,5,6,0.8333333333333334,2,3.39453125
ecstatic_jennings,3,5,0.6,2,3.38330078125
focused_zhukovsky,3,18,0.16666666666666666,3,7.7197265625
loving_mirzakhani,2,3,0.6666666666666666,1,2.86572265625
intelligent_morse,6,7,0.8571428571428571,1,4.1826171875
interesting_germain,13,50,0.26,5,10.12744140625
busy_mcnulty,20,55,0.36363636363636365,7,13.9658203125
sharp_wing,4,5,0.8,1,1.6201171875
distracted_mirzakhani,16,35,0.45714285714285713,3,6.505859375
awesome_aryabhata,8,12,0.6666666666666666,3,5.9375
zen_panini,7,11,0.6363636363636364,2,4.67333984375
goofy_mcclintock,2,3,0.6666666666666666,1,2.86962890625
compassionate_merkle,84,85,0.9882352941176471,14,19.47802734375
dreamy_lamport,5,11,0.45454545454545453,3,6.466796875
quizzical_lederberg,2,3,0.6666666666666666,2,3.36767578125
lucid_rosalind,10,11,0.9090909090909091,1,1.70458984375
youthful_johnson,9,14,0.6428571428571429,3,6.5478515625
zealous_curran,857,1624,0.5277093596059114,25,38.650390625
beautiful_galileo,24,65,0.36923076923076925,8,12.9521484375
bold_spence,1,2,0.5,1,1.541015625
busy_bouman,10,22,0.45454545454545453,5,11.67138671875
sweet_burnell,12,26,0.46153846153846156,6,9.67724609375
boring_shamir,16,27,0.5925925925925926,4,7.349609375
busy_villani,2,3,0.6666666666666666,1,4.1142578125
jovial_faraday,3,26,0.11538461538461539,3,8.978515625
adoring_germain,27,57,0.47368421052631576,10,14.9833984375
nervous_chaum,756,1456,0.5192307692307693,30,43.681640625
angry_robinson,2,3,0.6666666666666666,2,3.37060546875
relaxed_kilby,3,4,0.75,1,1.62255859375
nervous_khayyam,29,54,0.5370370370370371,9,15.25634765625
elated_allen,6,7,0.8571428571428571,1,4.146484375
serene_goldstine,6,7,0.8571428571428571,2,3.40478515625
gallant_ishizaka,13,14,0.9285714285714286,3,7.1171875
affectionate_cerf,18,21,0.8571428571428571,4,7.2197265625
tender_ptolemy,14,33,0.42424242424242425,7,11.1669921875
xenodochial_dhawan,10,19,0.5263157894736842,4,6.58642578125
jolly_feistel,4,8,0.5,2,4.66748046875
crazy_chaum,2,6,0.3333333333333333,2,4.66357421875
objective_bartik,4,9,0.4444444444444444,2,4.28955078125
admiring_volhard,9,19,0.47368421052631576,4,8.28662109375
focused_hugle,9,20,0.45,6,9.6162109375
serene_thompson,14,36,0.3888888888888889,4,9.44580078125
agitated_black,810,3127,0.2590342181004157,26,43.15185546875
beautiful_cohen,3,8,0.375,2,4.6669921875
youthful_sanderson,799,5230,0.15277246653919693,27,47.52587890625
hopeful_goodall,7,14,0.5,4,9.12353515625
reverent_fermat,4,5,0.8,3,5.14453125
pensive_mayer,14,75,0.18666666666666668,7,14.01953125
serene_feynman,10,12,0.8333333333333334,2,3.4775390625
unruffled_knuth,37,174,0.21264367816091953,13,23.03515625
interesting_boyd,3,4,0.75,1,6.63671875
youthful_golick,3,4,0.75,3,4.6044921875
optimistic_chaplygin,9,12,0.75,3,5.92822265625
angry_curie,21,43,0.4883720930232558,5,11.5263671875
eager_yonath,920,3412,0.2696365767878077,29,48.2568359375
sweet_rhodes,7,49,0.14285714285714285,7,13.724609375
boring_mclaren,34,118,0.288135593220339,10,18.95068359375
nervous_wright,8,11,0.7272727272727273,3,5.26318359375
gifted_dhawan,78,79,0.9873417721518988,16,22.21142578125
magical_almeida,22,157,0.14012738853503184,7,14.833984375
inspiring_mirzakhani,10,47,0.2127659574468085,4,12.0986328125
priceless_rubin,8,72,0.1111111111111111,6,19.470703125
trusting_nightingale,13,22,0.5909090909090909,5,10.3896484375
happy_lalande,8,9,0.8888888888888888,6,10.677734375
clever_haibt,532,1799,0.29571984435797666,23,39.4736328125
nifty_brattain,16,19,0.8421052631578947,4,6.6123046875
compassionate_feynman,892,3298,0.2704669496664645,32,53.41552734375
musing_albattani,802,3764,0.2130712008501594,32,56.734375
