Container,hits,invos,hit_rate,num_of_cache_keys,memory_used(MB)
sharp_carson,1,2,0.5,1,1.53857421875
peaceful_turing,1,2,0.5,1,1.53662109375
elastic_murdock,6,11,0.5454545454545454,4,6.97705078125
elated_jones,9,8834,0.0010187910346388953,24,20.99853515625
angry_gates,77,9668,0.007964418700868846,26,19.95361328125
objective_mestorf,9,10,0.9,1,4.20947265625
magical_hopper,6,7,0.8571428571428571,2,3.37060546875
wonderful_meitner,21,117,0.1794871794871795,7,15.4267578125
beautiful_boyd,4,15,0.26666666666666666,3,6.48681640625
happy_hypatia,39,2123,0.018370230805463968,15,16.31982421875
stoic_noether,3,4,0.75,1,4.107421875
flamboyant_panini,4,15,0.26666666666666666,3,7.673828125
xenodochial_neumann,2,3,0.6666666666666666,1,2.86328125
nostalgic_golick,6,9,0.6666666666666666,2,5.9365234375
magical_gates,2,6,0.3333333333333333,2,4.6650390625
youthful_gould,3,6,0.5,2,5.92724609375
nice_banzai,7,12,0.5833333333333334,2,5.97802734375
great_beaver,41,8982,0.004564684925406368,26,22.166015625
brave_engelbart,2,3,0.6666666666666666,1,2.86474609375
laughing_mestorf,2,3,0.6666666666666666,1,1.572265625
frosty_hodgkin,1,2,0.5,1,1.51904296875
vigilant_visvesvaraya,3,4,0.75,2,3.3515625
naughty_sutherland,16,47,0.3404255319148936,7,13.2158203125
gifted_noyce,102,9836,0.010370069133794225,28,22.8564453125
ecstatic_dhawan,18,1015,0.017733990147783252,17,18.0146484375
lucid_franklin,10,33,0.30303030303030304,5,10.79443359375
bold_shaw,2,3,0.6666666666666666,1,2.8681640625
hungry_knuth,12,1087,0.011039558417663294,22,14.51708984375
intelligent_bhabha,2,3,0.6666666666666666,1,1.576171875
quizzical_germain,2,3,0.6666666666666666,1,1.57421875
elated_tu,5,6,0.8333333333333334,2,3.35888671875
nice_lewin,14,23,0.6086956521739131,3,6.5966796875
suspicious_clarke,4,6,0.6666666666666666,2,3.50341796875
fervent_matsumoto,11,1920,0.005729166666666666,24,16.46875
vigorous_ramanujan,4,5,0.8,1,1.64501953125
objective_mahavira,10,12,0.8333333333333334,3,6.4755859375
brave_nash,1,2,0.5,1,1.55126953125
condescending_kapitsa,12,1869,0.006420545746388443,20,19.63134765625
hungry_williams,6,10,0.6,2,4.66455078125
intelligent_mendel,22,75,0.29333333333333333,7,12.72119140625
bold_liskov,6,20,0.3,3,6.490234375
naughty_hypatia,2,3,0.6666666666666666,1,2.85986328125
distracted_chandrasekhar,5,7,0.7142857142857143,2,3.40380859375
loving_newton,21,65,0.3230769230769231,8,12.71337890625
heuristic_margulis,3,11,0.2727272727272727,3,6.48876953125
great_dirac,4,11,0.36363636363636365,3,8.9208984375
reverent_driscoll,19,53,0.3584905660377358,7,13.330078125
brave_austin,2,3,0.6666666666666666,1,1.58349609375
strange_nash,16,32,0.5,5,9.00390625
sad_goldwasser,14,30,0.4666666666666667,5,9.00439453125
nostalgic_wiles,14,1565,0.008945686900958467,20,15.1416015625
cranky_williamson,4,5,0.8,2,8.43017578125
vigilant_brown,2,3,0.6666666666666666,1,1.572265625
kind_brown,8,11,0.7272727272727273,2,3.4287109375
mystifying_banach,2,3,0.6666666666666666,1,1.5791015625
determined_swartz,8,9,0.8888888888888888,3,4.61572265625
reverent_elion,11,22,0.5,4,6.4833984375
busy_cohen,55,1718,0.0320139697322468,20,16.59912109375
vibrant_jepsen,53,2889,0.018345448251990307,21,16.505859375
festive_aryabhata,4,11,0.36363636363636365,4,6.9775390625
bold_curran,58,18252,0.003177733946964716,28,25.1884765625
brave_mahavira,51,465,0.10967741935483871,13,16.54541015625
focused_lehmann,3,8,0.375,2,4.6728515625
intelligent_wright,83,15068,0.005508362091850278,25,22.7890625
festive_elbakyan,17,28,0.6071428571428571,4,8.28857421875
stoic_lamport,7,8,0.875,3,5.21533203125
vigorous_swanson,17,120,0.14166666666666666,7,15.451171875
inspiring_mclean,11,32,0.34375,6,10.4599609375
sleepy_turing,13,88,0.14772727272727273,16,13.42822265625
fervent_gagarin,6,12,0.5,4,7.4384765625
crazy_williamson,16,61,0.26229508196721313,6,11.728515625
bold_proskuriakova,6,53,0.11320754716981132,4,12.0615234375
practical_visvesvaraya,4,8,0.5,2,4.671875
goofy_williams,5,65,0.07692307692307693,3,12.79296875
crazy_pasteur,7,44,0.1590909090909091,5,17.634765625
serene_kilby,18,62,0.2903225806451613,8,12.8525390625
sharp_bhabha,9,1286,0.006998444790046656,27,15.35595703125
amazing_johnson,48,79,0.6075949367088608,16,12.291015625
dazzling_sutherland,8,37,0.21621621621621623,4,7.36767578125
inspiring_hawking,10,43,0.23255813953488372,4,13.36474609375
practical_dhawan,18,43,0.4186046511627907,7,11.64892578125
wonderful_moore,16,35,0.45714285714285713,5,9.462890625
dreamy_volhard,10,19,0.5263157894736842,5,9.49609375
zealous_ramanujan,14,37,0.3783783783783784,5,12.62841796875
zen_morse,80,5234,0.015284677111196026,31,21.126953125
cranky_blackwell,9,69,0.13043478260869565,7,14.53369140625
stoic_dubinsky,56,19172,0.0029209263509284373,33,27.02294921875
