Container,hits,invos,hit_rate,num_of_cache_keys,memory_used(MB)
relaxed_leakey,1,2,0.5,1,1.53564453125
frosty_blackwell,1,2,0.5,1,1.54833984375
admiring_brown,7,22,0.3181818181818182,6,10.1748046875
amazing_yalow,12,19,0.631578947368421,5,7.91455078125
dazzling_sinoussi,3,51,0.058823529411764705,3,11.49267578125
clever_williamson,19,45,0.4222222222222222,6,9.80126953125
distracted_feistel,9,17,0.5294117647058824,4,6.55517578125
kind_wiles,792,3116,0.25417201540436457,28,47.13720703125
funny_lehmann,12,18,0.6666666666666666,6,9.7080078125
wizardly_khorana,868,2367,0.36670891423743135,29,46.193359375
angry_gagarin,40,85,0.47058823529411764,8,12.56005859375
hardcore_lalande,4,5,0.8,1,2.88623046875
competent_wu,14,20,0.7,2,5.17333984375
magical_elbakyan,2,6,0.3333333333333333,2,4.65673828125
intelligent_robinson,1,2,0.5,1,1.53857421875
xenodochial_kilby,4,5,0.8,2,2.8740234375
hungry_yalow,955,4453,0.2144621603413429,26,43.8291015625
keen_mirzakhani,14,32,0.4375,5,9.234375
focused_spence,2,3,0.6666666666666666,1,1.5634765625
frosty_rhodes,13,40,0.325,9,14.71142578125
focused_blackwell,3,4,0.75,2,3.376953125
great_bardeen,2,3,0.6666666666666666,1,1.5791015625
boring_bartik,4,5,0.8,2,3.326171875
quirky_haslett,2,3,0.6666666666666666,1,1.57470703125
great_cannon,2,3,0.6666666666666666,1,1.58251953125
priceless_swirles,2,3,0.6666666666666666,1,1.58544921875
boring_germain,3,4,0.75,1,1.6171875
determined_robinson,2,3,0.6666666666666666,1,1.560546875
happy_cartwright,2,3,0.6666666666666666,1,1.5419921875
gracious_wozniak,84,85,0.9882352941176471,14,19.17529296875
wizardly_wing,12,16,0.75,4,7.85986328125
practical_napier,4,5,0.8,2,3.35107421875
charming_galois,2,3,0.6666666666666666,1,1.55908203125
elated_blackburn,8,9,0.8888888888888888,3,5.19482421875
awesome_diffie,3,4,0.75,3,4.595703125
nice_shannon,11,31,0.3548387096774194,4,8.275390625
affectionate_curran,9,10,0.9,1,5.46533203125
pedantic_gates,3,5,0.6,2,3.3857421875
xenodochial_nightingale,5,8,0.625,3,4.68408203125
awesome_ardinghelli,5,18,0.2777777777777778,5,8.79541015625
confident_haslett,13,24,0.5416666666666666,2,6.5341796875
keen_noether,4,5,0.8,2,3.353515625
focused_ardinghelli,5,6,0.8333333333333334,3,4.6064453125
unruffled_cannon,10,16,0.625,4,6.537109375
romantic_hertz,6,18,0.3333333333333333,2,7.16943359375
fervent_mestorf,2,3,0.6666666666666666,2,3.37548828125
intelligent_lewin,30,62,0.4838709677419355,7,11.03564453125
gracious_dirac,1,2,0.5,1,1.54248046875
compassionate_lichterman,14,17,0.8235294117647058,4,8.39697265625
friendly_carver,15,40,0.375,5,10.75244140625
focused_greider,13,16,0.8125,2,3.5947265625
jolly_murdock,15,23,0.6521739130434783,4,8.02734375
determined_wing,8,12,0.6666666666666666,2,3.41455078125
romantic_burnell,19,52,0.36538461538461536,8,14.12451171875
funny_noyce,5,6,0.8333333333333334,2,3.39794921875
trusting_hopper,3,38,0.07894736842105263,3,9.49951171875
xenodochial_chebyshev,6,15,0.4,3,8.49951171875
cranky_bouman,14,16,0.875,3,5.3076171875
interesting_solomon,3,5,0.6,2,3.37890625
jovial_volhard,3,11,0.2727272727272727,2,10.98583984375
happy_mirzakhani,32,171,0.1871345029239766,8,18.052734375
admiring_archimedes,1001,4488,0.22303921568627452,28,50.7529296875
compassionate_chatelet,7,21,0.3333333333333333,3,6.4775390625
recursing_lalande,2,3,0.6666666666666666,2,3.3544921875
stupefied_bhabha,41,168,0.24404761904761904,10,18.197265625
competent_khayyam,3,4,0.75,3,4.68505859375
intelligent_nobel,17,25,0.68,4,8.41015625
confident_galois,1207,1999,0.6038019009504753,31,48.14697265625
keen_mendel,5,13,0.38461538461538464,2,8.46240234375
upbeat_hofstadter,27,124,0.21774193548387097,8,15.15576171875
silly_dewdney,5,51,0.09803921568627451,5,12.63671875
vigorous_ramanujan,15,17,0.8823529411764706,4,6.07470703125
elated_colden,3,11,0.2727272727272727,2,10.97998046875
distracted_roentgen,5,11,0.45454545454545453,3,6.40771484375
nervous_spence,643,3190,0.20156739811912225,29,45.775390625
objective_mccarthy,78,79,0.9873417721518988,16,21.79052734375
great_mcnulty,987,3488,0.28297018348623854,33,53.01025390625
jovial_rhodes,3,18,0.16666666666666666,3,7.7763671875
upbeat_hawking,20,102,0.19607843137254902,7,13.712890625
zen_bhabha,967,2866,0.33740404745289604,32,56.404296875
keen_buck,9,68,0.1323529411764706,7,14.97705078125
strange_knuth,1093,3984,0.27434738955823296,32,58.3369140625
gifted_neumann,11,43,0.2558139534883721,9,21.1728515625
sharp_fermat,14,74,0.1891891891891892,7,12.94873046875
practical_germain,430,757,0.5680317040951123,21,31.8095703125
