Container,hits,invos,hit_rate,num_of_cache_keys,memory_used(MB)
happy_lovelace,1,2,0.5,1,1.54931640625
cool_fermat,1,2,0.5,1,1.53662109375
magical_tharp,606,3924,0.154434250764526,24,30.47802734375
vibrant_golick,421,2277,0.18489240228370662,20,28.06005859375
determined_shamir,8,17,0.47058823529411764,2,6.02294921875
exciting_shtern,2,3,0.6666666666666666,2,3.37255859375
angry_northcutt,16,43,0.37209302325581395,5,10.85693359375
sleepy_ganguly,366,1355,0.2701107011070111,21,24.677734375
ecstatic_haslett,385,1580,0.24367088607594936,19,26.10693359375
competent_dewdney,5,6,0.8333333333333334,1,2.90771484375
distracted_bartik,4,18,0.2222222222222222,3,8.9736328125
goofy_archimedes,866,6980,0.12406876790830945,30,28.6015625
gallant_northcutt,546,5840,0.09349315068493151,26,28.92236328125
modest_kepler,1,2,0.5,1,1.5439453125
admiring_murdock,758,5890,0.12869269949066214,29,29.16552734375
clever_feistel,2,3,0.6666666666666666,1,1.5556640625
reverent_curie,2,3,0.6666666666666666,1,1.5751953125
condescending_rubin,3,5,0.6,2,3.390625
silly_bohr,405,1462,0.2770177838577291,19,24.6875
nostalgic_panini,4,5,0.8,2,2.8271484375
festive_franklin,4,17,0.23529411764705882,2,7.18505859375
upbeat_khorana,12,15,0.8,3,6.1357421875
interesting_lamarr,3,5,0.6,2,3.39208984375
wizardly_black,8,9,0.8888888888888888,2,4.67041015625
nice_jackson,11,17,0.6470588235294118,5,9.65966796875
angry_clarke,5,15,0.3333333333333333,3,7.18359375
pedantic_bhaskara,7,8,0.875,1,2.8955078125
hungry_hamilton,4,18,0.2222222222222222,4,8.30859375
reverent_dhawan,3,4,0.75,2,3.361328125
vibrant_nash,17,58,0.29310344827586204,6,13.11083984375
elegant_ellis,1,2,0.5,1,1.54443359375
heuristic_moser,25,78,0.32051282051282054,8,15.06689453125
happy_satoshi,4,6,0.6666666666666666,2,3.0068359375
nervous_darwin,22,53,0.41509433962264153,6,11.603515625
affectionate_carson,12,14,0.8571428571428571,3,7.28125
practical_liskov,2,3,0.6666666666666666,1,1.564453125
nifty_jepsen,2,6,0.3333333333333333,2,4.6630859375
eager_hodgkin,44,131,0.33587786259541985,9,15.701171875
peaceful_bhabha,18,37,0.4864864864864865,6,11.10595703125
infallible_galois,2,3,0.6666666666666666,1,1.57080078125
eloquent_bhabha,14,37,0.3783783783783784,6,10.54150390625
elated_hertz,6,11,0.5454545454545454,2,5.87646484375
angry_swartz,2,3,0.6666666666666666,1,1.56005859375
jovial_northcutt,483,1857,0.26009693053311794,28,23.216796875
nervous_noether,7,37,0.1891891891891892,4,8.5849609375
festive_rubin,10,14,0.7142857142857143,4,9.12646484375
wonderful_agnesi,6,9,0.6666666666666666,2,3.423828125
mystifying_wozniak,2,3,0.6666666666666666,2,3.36083984375
dreamy_kapitsa,15,21,0.7142857142857143,5,11.6455078125
stoic_cartwright,433,4819,0.08985266652832538,24,28.86083984375
heuristic_brown,12,30,0.4,7,10.97900390625
silly_antonelli,5,38,0.13157894736842105,3,9.52294921875
funny_shockley,6,7,0.8571428571428571,2,4.75439453125
exciting_black,8,20,0.4,4,7.94091796875
musing_neumann,3,4,0.75,1,1.619140625
naughty_thompson,3,4,0.75,2,3.36962890625
cranky_gould,2,3,0.6666666666666666,2,3.36572265625
silly_gauss,11,15,0.7333333333333333,3,5.240234375
elegant_herschel,5,6,0.8333333333333334,2,4.11572265625
compassionate_antonelli,5,7,0.7142857142857143,2,3.388671875
quirky_wozniak,3,4,0.75,1,1.59765625
quirky_lichterman,5,6,0.8333333333333334,1,1.66357421875
focused_almeida,6,12,0.5,3,7.78515625
zealous_noether,7,16,0.4375,3,7.68994140625
xenodochial_bassi,2,11,0.18181818181818182,2,5.904296875
sleepy_chaum,13,141,0.09219858156028368,7,18.3994140625
kind_hodgkin,9,61,0.14754098360655737,6,13.83447265625
lucid_dewdney,9,47,0.19148936170212766,7,19.50048828125
hardcore_mcclintock,960,4554,0.21080368906455862,28,27.05859375
laughing_jennings,10,61,0.16393442622950818,5,13.91943359375
compassionate_easley,27,39,0.6923076923076923,6,9.974609375
elegant_germain,15,98,0.15306122448979592,6,18.4921875
elastic_beaver,16,27,0.5925925925925926,5,9.1376953125
tender_chandrasekhar,5,24,0.20833333333333334,3,9.0146484375
bold_cohen,3,4,0.75,3,4.59033203125
elated_mendeleev,17,36,0.4722222222222222,6,9.91455078125
sweet_mahavira,85,88,0.9659090909090909,16,20.15673828125
serene_chandrasekhar,14,29,0.4827586206896552,5,11.66162109375
serene_liskov,13,16,0.8125,3,4.72607421875
amazing_driscoll,5,64,0.078125,5,13.8955078125
crazy_cerf,5,6,0.8333333333333334,2,3.42529296875
mystifying_wescoff,4,83,0.04819277108433735,4,10.9287109375
intelligent_wing,6,45,0.13333333333333333,5,11.33154296875
objective_moore,4,6,0.6666666666666666,3,6.373046875
confident_beaver,23,229,0.10043668122270742,11,18.314453125
heuristic_edison,6,30,0.2,3,9.03759765625
stoic_mcnulty,76,79,0.9620253164556962,16,20.12939453125
ecstatic_jones,6,48,0.125,4,13.3447265625
brave_driscoll,6,82,0.07317073170731707,4,13.37939453125
great_cerf,2,3,0.6666666666666666,1,11.662109375
musing_haslett,11,26,0.4230769230769231,7,11.447265625
peaceful_visvesvaraya,711,13248,0.05366847826086957,34,34.4951171875
quizzical_napier,13,241,0.05394190871369295,13,28.40673828125
magical_herschel,19,27,0.7037037037037037,5,9.3701171875
nervous_napier,931,12785,0.07281971059835746,34,34.02392578125
