container_name,exec_time(ms),queue_time(ms)
admiring_brattain,37904.093980789185,0
admiring_brattain,36838.987827301025,0
admiring_brattain,39689.6812915802,0
admiring_brattain,36328.16553115845,0
admiring_brattain,38503.19766998291,0
admiring_brattain,39413.822412490845,0
admiring_brattain,38737.8146648407,0
admiring_brattain,39092.169523239136,0
admiring_brattain,38420.80807685852,0
admiring_brattain,40546.43130302429,0
admiring_brattain,39644.13022994995,0
admiring_brattain,39295.05681991577,0
admiring_brattain,39221.14419937134,0
admiring_brattain,39734.70687866211,0
admiring_brattain,40146.06237411499,0
admiring_brattain,40461.73572540283,0
admiring_brattain,38026.77798271179,0
admiring_brattain,38761.75355911255,0
admiring_brattain,39348.679542541504,0
admiring_brattain,39052.16121673584,0
admiring_brattain,40347.2900390625,0
admiring_brattain,33280.27677536011,0
admiring_brattain,39307.334661483765,0
admiring_brattain,39111.984968185425,0
admiring_brattain,39672.470808029175,0
admiring_brattain,36833.210945129395,0
admiring_brattain,38472.75161743164,0
admiring_brattain,39060.73045730591,0
admiring_brattain,36460.668087005615,0
admiring_brattain,39722.169399261475,0
admiring_brattain,38755.70034980774,0
admiring_brattain,38753.73816490173,0
admiring_brattain,39578.7193775177,0
admiring_brattain,37618.553161621094,0
admiring_brattain,38915.5797958374,0
admiring_brattain,38009.54246520996,0
admiring_brattain,38514.02735710144,0
admiring_brattain,38172.96385765076,0
admiring_brattain,36336.9197845459,0
admiring_brattain,40039.794921875,0
admiring_brattain,38213.730573654175,0
admiring_brattain,39424.11470413208,0
admiring_brattain,39322.51024246216,0
admiring_brattain,39974.29060935974,0
admiring_brattain,38903.49197387695,0
admiring_brattain,39872.68280982971,0
admiring_brattain,38775.51817893982,0
admiring_brattain,38686.8634223938,0
admiring_brattain,39794.795513153076,0
admiring_brattain,39118.10088157654,0
admiring_brattain,37031.42762184143,0
admiring_brattain,38714.42413330078,0
admiring_brattain,40096.99606895447,0
admiring_brattain,39170.93634605408,0
admiring_brattain,36609.381437301636,0
admiring_brattain,38182.67321586609,0
admiring_brattain,33481.65202140808,0
admiring_brattain,38598.74629974365,0
admiring_brattain,38482.38682746887,0
admiring_brattain,21355.727910995483,0
admiring_brattain,38911.30089759827,0
admiring_brattain,37576.20310783386,0
admiring_brattain,39275.87938308716,0
admiring_brattain,35934.088945388794,0
admiring_brattain,36835.90650558472,0
admiring_brattain,39757.174015045166,0
admiring_brattain,38466.153621673584,0
admiring_brattain,39415.65465927124,0
admiring_brattain,39748.95930290222,0
admiring_brattain,38535.847187042236,0
admiring_brattain,39897.82977104187,0
admiring_brattain,38871.273040771484,0
admiring_brattain,38693.45021247864,0
admiring_brattain,39789.52407836914,0
admiring_brattain,39103.334188461304,0
admiring_brattain,40152.453660964966,0
admiring_brattain,39198.53115081787,0
admiring_brattain,40459.06066894531,0
admiring_brattain,39542.678356170654,0
admiring_brattain,37651.27396583557,0
admiring_brattain,40186.161518096924,0
admiring_brattain,39514.06645774841,0
admiring_brattain,39052.20127105713,0
admiring_brattain,38220.85094451904,0
admiring_brattain,39044.798135757446,0
admiring_brattain,39505.75375556946,0
admiring_brattain,27380.996704101562,0
admiring_brattain,38691.13993644714,0
admiring_brattain,39309.56315994263,0
admiring_brattain,39807.56902694702,0
admiring_brattain,39328.19080352783,0
admiring_brattain,38193.60160827637,0
admiring_brattain,39500.157594680786,0
admiring_brattain,39271.41976356506,0
admiring_brattain,40168.17831993103,0
admiring_brattain,38233.35957527161,0
admiring_brattain,38374.3839263916,0
admiring_brattain,40456.6330909729,0
admiring_brattain,38219.36845779419,0
admiring_brattain,38204.66709136963,0
admiring_brattain,36427.67238616943,0
admiring_brattain,39441.553354263306,0
admiring_brattain,40206.60305023193,0
admiring_brattain,37509.3674659729,0
admiring_brattain,38788.20276260376,0
admiring_brattain,38942.24953651428,0
admiring_brattain,38770.84946632385,0
admiring_brattain,39278.83553504944,0
admiring_brattain,36250.4026889801,0
admiring_brattain,36066.444396972656,0
admiring_brattain,39852.3805141449,0
admiring_brattain,28538.217306137085,0
admiring_brattain,40303.420066833496,0
admiring_brattain,38303.61533164978,0
admiring_brattain,40073.389530181885,0
admiring_brattain,39417.61565208435,0
admiring_brattain,40132.925033569336,0
admiring_brattain,35178.563594818115,0
admiring_brattain,39163.99931907654,0
admiring_brattain,38796.94724082947,0
admiring_brattain,38828.086614608765,0
admiring_brattain,38771.37756347656,0
admiring_brattain,38619.57812309265,0
admiring_brattain,40871.47641181946,0
admiring_brattain,39997.81370162964,0
admiring_brattain,38586.76743507385,0
admiring_brattain,39348.114252090454,0
admiring_brattain,38457.80301094055,0
admiring_brattain,39205.60526847839,0
admiring_brattain,40282.93299674988,0
admiring_brattain,39259.25922393799,0
admiring_brattain,39892.98391342163,0
admiring_brattain,36506.68120384216,0
admiring_brattain,40167.9208278656,0
admiring_brattain,37531.205892562866,0
admiring_brattain,39514.95170593262,0
admiring_brattain,38949.82314109802,0
admiring_brattain,38919.47317123413,0
admiring_brattain,37332.210063934326,0
admiring_brattain,28908.846616744995,0
admiring_brattain,39084.97166633606,0
admiring_brattain,39372.130155563354,0
admiring_brattain,38407.89175033569,0
admiring_brattain,38901.73959732056,0
admiring_brattain,39090.1563167572,0
admiring_brattain,39384.71698760986,0
admiring_brattain,36996.32263183594,0
admiring_brattain,37321.78592681885,0
admiring_brattain,37609.43031311035,0
admiring_brattain,38295.20845413208,0
admiring_brattain,39501.0941028595,0
admiring_brattain,38702.19302177429,0
admiring_brattain,36861.411571502686,0
admiring_brattain,39238.36064338684,0
admiring_brattain,37022.292375564575,0
admiring_brattain,37807.01756477356,0
admiring_brattain,38518.20254325867,0
admiring_brattain,39731.364250183105,0
admiring_brattain,39125.258922576904,0
