container_name,exec_time(ms)
gracious_euler,32280.351400375366
gracious_euler,28364.704847335815
gracious_euler,54093.33825111389
gracious_euler,53760.27512550354
gracious_euler,53143.829107284546
gracious_euler,48702.667236328125
gracious_euler,47318.581104278564
gracious_euler,54300.8086681366
gracious_euler,55336.66682243347
gracious_euler,50424.280881881714
gracious_euler,49850.3520488739
gracious_euler,48184.62109565735
gracious_euler,26809.117555618286
gracious_euler,53659.77454185486
gracious_euler,24910.79330444336
gracious_euler,44797.48344421387
gracious_euler,43919.822692871094
gracious_euler,45179.810762405396
gracious_euler,52840.94047546387
gracious_euler,49304.316997528076
gracious_euler,51352.813720703125
gracious_euler,47313.89307975769
gracious_euler,50577.22353935242
gracious_euler,44052.12616920471
gracious_euler,48148.03171157837
gracious_euler,43911.45968437195
gracious_euler,48085.29329299927
gracious_euler,46790.91477394104
gracious_euler,29148.372173309326
gracious_euler,53639.708280563354
gracious_euler,52620.23138999939
gracious_euler,57217.5087928772
gracious_euler,51886.29484176636
gracious_euler,54405.99727630615
gracious_euler,55933.924436569214
gracious_euler,55951.08866691589
gracious_euler,24071.46406173706
gracious_euler,53983.8490486145
gracious_euler,47532.03296661377
gracious_euler,52913.965463638306
gracious_euler,35747.74527549744
gracious_euler,46799.36504364014
gracious_euler,54831.04157447815
gracious_euler,38424.32761192322
gracious_euler,51673.89488220215
gracious_euler,18881.744384765625
gracious_euler,48783.24747085571
gracious_euler,45268.71132850647
gracious_euler,49549.8743057251
gracious_euler,38660.287380218506
gracious_euler,45509.251832962036
gracious_euler,40806.71405792236
gracious_euler,45127.48694419861
gracious_euler,41207.63874053955
gracious_euler,42777.91690826416
gracious_euler,47031.82339668274
gracious_euler,28161.03959083557
gracious_euler,55812.43085861206
gracious_euler,54544.36755180359
gracious_euler,54570.89114189148
gracious_euler,42224.60651397705
gracious_euler,57961.43555641174
gracious_euler,57516.03841781616
gracious_euler,50373.81625175476
gracious_euler,52399.715185165405
gracious_euler,56996.99926376343
gracious_euler,46031.58736228943
gracious_euler,38892.93384552002
gracious_euler,53248.3913898468
gracious_euler,51747.661113739014
gracious_euler,44464.34926986694
gracious_euler,43460.45160293579
gracious_euler,49265.67101478577
gracious_euler,53267.810106277466
gracious_euler,53691.92886352539
gracious_euler,50924.97110366821
gracious_euler,45290.70854187012
gracious_euler,41951.46679878235
gracious_euler,28037.09650039673
gracious_euler,45967.12303161621
gracious_euler,48596.330404281616
gracious_euler,42791.924238204956
gracious_euler,43451.199769973755
gracious_euler,49373.41547012329
gracious_euler,42166.81957244873
gracious_euler,46811.168909072876
gracious_euler,41486.50312423706
gracious_euler,48529.33883666992
gracious_euler,54550.970792770386
gracious_euler,46184.319496154785
gracious_euler,50699.883222579956
gracious_euler,47655.68161010742
gracious_euler,52547.489404678345
gracious_euler,55688.37833404541
gracious_euler,52909.2538356781
gracious_euler,47869.85683441162
gracious_euler,52060.51802635193
gracious_euler,44570.666790008545
gracious_euler,48178.02286148071
gracious_euler,53944.67520713806
gracious_euler,55746.47808074951
gracious_euler,54444.16809082031
gracious_euler,52648.422718048096
gracious_euler,48960.50024032593
gracious_euler,41018.05877685547
gracious_euler,49573.69542121887
gracious_euler,36808.165311813354
gracious_euler,41542.39797592163
gracious_euler,49216.15982055664
gracious_euler,56308.48932266235
gracious_euler,54616.44721031189
gracious_euler,54509.53125953674
gracious_euler,41417.84429550171
gracious_euler,53760.828256607056
gracious_euler,53914.28017616272
gracious_euler,52850.300550460815
gracious_euler,53863.407611846924
gracious_euler,57597.64504432678
gracious_euler,53560.330629348755
gracious_euler,54999.23038482666
gracious_euler,54336.08174324036
gracious_euler,49236.37318611145
gracious_euler,49064.20969963074
gracious_euler,29948.933124542236
gracious_euler,56388.75126838684
gracious_euler,44354.31122779846
gracious_euler,48648.97537231445
gracious_euler,53123.01993370056
gracious_euler,51661.73338890076
gracious_euler,49966.2766456604
gracious_euler,53536.57126426697
gracious_euler,52821.48742675781
gracious_euler,52530.08794784546
gracious_euler,47516.90578460693
gracious_euler,44528.84006500244
gracious_euler,40723.94776344299
gracious_euler,48144.91105079651
gracious_euler,48972.86939620972
gracious_euler,44768.62120628357
gracious_euler,47381.441593170166
gracious_euler,43180.002212524414
gracious_euler,55835.22367477417
gracious_euler,50304.49414253235
gracious_euler,50690.16742706299
gracious_euler,55978.638887405396
gracious_euler,49297.847509384155
gracious_euler,46407.66263008118
gracious_euler,48892.282485961914
gracious_euler,47609.55715179443
gracious_euler,48383.67319107056
gracious_euler,50810.76145172119
gracious_euler,54833.71424674988
gracious_euler,52344.181537628174
gracious_euler,55310.39905548096
gracious_euler,48729.16507720947
gracious_euler,55269.79446411133
gracious_euler,49112.22314834595
gracious_euler,53568.9742565155
gracious_euler,54294.96884346008
gracious_euler,51700.764656066895
gracious_euler,53984.925985336304
gracious_euler,55554.060220718384
gracious_euler,47307.640075683594
gracious_euler,52926.554918289185
gracious_euler,58580.061197280884
gracious_euler,51774.29747581482
gracious_euler,57115.7910823822
gracious_euler,45415.65823554993
gracious_euler,54165.282011032104
gracious_euler,48542.94228553772
gracious_euler,55633.92925262451
gracious_euler,55966.947078704834
gracious_euler,47131.13880157471
gracious_euler,50423.02489280701
gracious_euler,54903.69176864624
gracious_euler,46935.110569000244
gracious_euler,47079.63752746582
gracious_euler,50201.977014541626
gracious_euler,54620.22089958191
gracious_euler,46756.62183761597
gracious_euler,52972.11170196533
gracious_euler,47717.57435798645
gracious_euler,53364.68601226807
gracious_euler,47201.04193687439
gracious_euler,51393.06163787842
gracious_euler,56573.06003570557
gracious_euler,46325.127840042114
gracious_euler,51304.7513961792
gracious_euler,45786.62610054016
gracious_euler,33654.85620498657
gracious_euler,49715.599060058594
gracious_euler,59968.49274635315
gracious_euler,50125.555992126465
gracious_euler,53548.54083061218
gracious_euler,48111.942529678345
gracious_euler,54679.51512336731
gracious_euler,46229.36415672302
gracious_euler,52119.28129196167
gracious_euler,48371.75941467285
gracious_euler,51173.962116241455
gracious_euler,50129.89687919617
gracious_euler,55229.440450668335
gracious_euler,49845.282793045044
gracious_euler,57563.69662284851
gracious_euler,50484.447956085205
gracious_euler,56034.937620162964
gracious_euler,57308.51173400879
gracious_euler,27305.726528167725
gracious_euler,50631.0088634491
gracious_euler,54636.295318603516
gracious_euler,47107.76948928833
gracious_euler,54523.958683013916
gracious_euler,52716.646909713745
gracious_euler,52420.12858390808
gracious_euler,54023.39029312134
gracious_euler,45746.527433395386
gracious_euler,52346.25816345215
gracious_euler,56037.54281997681
gracious_euler,44039.276361465454
gracious_euler,49452.55374908447
gracious_euler,44792.66953468323
gracious_euler,51793.77317428589
gracious_euler,51623.6412525177
gracious_euler,48564.390420913696
gracious_euler,53606.889724731445
gracious_euler,45371.27995491028
gracious_euler,49838.945388793945
gracious_euler,45245.885610580444
gracious_euler,52213.06085586548
gracious_euler,56679.45051193237
gracious_euler,55439.90182876587
gracious_euler,50218.3620929718
gracious_euler,54802.73723602295
gracious_euler,48731.34136199951
gracious_euler,50474.202156066895
gracious_euler,52324.283599853516
gracious_euler,52552.178144454956
gracious_euler,53856.027126312256
gracious_euler,55458.57071876526
gracious_euler,56527.75692939758
gracious_euler,48971.1377620697
gracious_euler,54957.17453956604
gracious_euler,50303.15136909485
gracious_euler,53445.5189704895
