container_name,exec_time(ms),queue_time(ms)
festive_goldberg,11641.644477844238,0
festive_goldberg,10726.605415344238,0
festive_goldberg,10570.095539093018,0
festive_goldberg,10598.547458648682,0
festive_goldberg,10826.970100402832,0
festive_goldberg,10996.294021606445,0
festive_goldberg,11261.292934417725,0
festive_goldberg,9868.741512298584,0
festive_goldberg,10951.626539230347,0
festive_goldberg,10453.00841331482,0
festive_goldberg,10462.70751953125,0
festive_goldberg,8790.087223052979,0
festive_goldberg,11597.946166992188,0
festive_goldberg,11480.465650558472,0
festive_goldberg,10796.27799987793,0
festive_goldberg,7291.690349578857,0
festive_goldberg,11196.389436721802,0
festive_goldberg,11805.344820022583,0
festive_goldberg,10989.520788192749,0
festive_goldberg,11241.628170013428,0
festive_goldberg,6618.959903717041,0
festive_goldberg,11186.366319656372,0
festive_goldberg,9672.744274139404,0
festive_goldberg,11518.696308135986,0
festive_goldberg,9438.484907150269,0
festive_goldberg,10598.702669143677,0
festive_goldberg,11043.627500534058,0
festive_goldberg,10812.613010406494,0
festive_goldberg,10924.533367156982,0
festive_goldberg,9740.271091461182,0
festive_goldberg,10965.443134307861,0
festive_goldberg,10943.559646606445,0
festive_goldberg,10928.01833152771,0
festive_goldberg,10913.85555267334,0
festive_goldberg,11203.352928161621,0
festive_goldberg,10700.646162033081,0
festive_goldberg,11125.317573547363,0
festive_goldberg,10915.369033813477,0
festive_goldberg,11201.578617095947,0
festive_goldberg,11178.435325622559,0
festive_goldberg,11286.231517791748,0
festive_goldberg,11195.714950561523,0
festive_goldberg,10739.09044265747,0
festive_goldberg,11426.693201065063,0
festive_goldberg,10184.717893600464,0
festive_goldberg,10681.251525878906,0
festive_goldberg,10893.08476448059,0
festive_goldberg,10876.158475875854,0
festive_goldberg,10282.030582427979,0
festive_goldberg,10932.491779327393,0
festive_goldberg,9838.68932723999,0
festive_goldberg,10930.986642837524,0
festive_goldberg,8930.590629577637,0
festive_goldberg,8235.212087631226,0
festive_goldberg,10636.223077774048,0
festive_goldberg,10607.778549194336,0
festive_goldberg,11031.999349594116,0
festive_goldberg,10994.63176727295,0
festive_goldberg,11165.2991771698,0
festive_goldberg,10497.610569000244,0
festive_goldberg,10867.881298065186,0
festive_goldberg,11016.311407089233,0
festive_goldberg,10032.580852508545,0
festive_goldberg,11358.689785003662,0
festive_goldberg,10577.008724212646,0
festive_goldberg,11327.133893966675,0
festive_goldberg,10524.286031723022,0
festive_goldberg,11103.825330734253,0
festive_goldberg,11823.771238327026,0
festive_goldberg,11253.91674041748,0
festive_goldberg,11022.356986999512,0
festive_goldberg,6161.700248718262,0
festive_goldberg,11767.314910888672,0
festive_goldberg,11346.108436584473,0
festive_goldberg,10262.744665145874,0
festive_goldberg,10557.313442230225,0
festive_goldberg,11648.067235946655,0
festive_goldberg,11262.122392654419,0
festive_goldberg,11193.087339401245,0
festive_goldberg,11146.494150161743,0
festive_goldberg,11307.515859603882,0
festive_goldberg,11920.055627822876,0
festive_goldberg,11584.2125415802,0
festive_goldberg,11055.94253540039,0
festive_goldberg,11479.99095916748,0
