function,container_name,schedule_time(ms),cold_start(ms),exec_time(ms),queue_time(ms),used_memory(MB),input_n
azure_func_00000413_cpu_native,quirky_mendeleev,1243.0808544158936,973.5972881317139,7.6274871826171875,0,None,21
azure_func_00000409_cpu_native,strange_elgamal,1261.1770629882812,1171.5991497039795,10.62631607055664,2,None,21
azure_func_00000410_cpu_native,distracted_elgamal,5145.011186599731,995.7852363586426,35.71128845214844,0,None,23
azure_func_00000410_cpu_native,cranky_agnesi,5138.225317001343,764.7721767425537,35.964250564575195,0,None,23
azure_func_00000409_cpu_native,elegant_keldysh,3615.719795227051,1236.1540794372559,24.99675750732422,0,None,22
azure_func_00000409_cpu_native,strange_buck,3523.9248275756836,2205.0068378448486,131.16741180419922,0,None,26
azure_func_00000409_cpu_native,youthful_easley,4039.5281314849854,1547.6484298706055,90.8200740814209,0,None,25
azure_func_00000409_cpu_native,exciting_lewin,3940.6485557556152,2345.1879024505615,13.143301010131836,0,None,21
azure_func_00000409_cpu_native,frosty_matsumoto,2865.478754043579,2668.2326793670654,151.0624885559082,0,None,26
azure_func_00000410_cpu_native,silly_shirley,3972.416877746582,1500.3540515899658,1535.4759693145752,0,None,31
azure_func_00000410_cpu_native,compassionate_kapitsa,3923.1677055358887,2347.9135036468506,24.405717849731445,0,None,22
azure_func_00000409_cpu_native,admiring_volhard,5338.597774505615,1836.0650539398193,14.496564865112305,0,None,20
azure_func_00000409_cpu_native,strange_brahmagupta,5195.214748382568,3115.4158115386963,30.150413513183594,0,None,22
azure_func_00000409_cpu_native,exciting_lewin,137.51697540283203,0,1295.6233024597168,0,None,31
azure_func_00000409_cpu_native,amazing_spence,3701.1878490448,3488.7094497680664,28.157711029052734,0,None,22
azure_func_00000410_cpu_native,hopeful_bose,4059.37123298645,3711.9877338409424,71.99716567993164,21,None,25
azure_func_00000410_cpu_native,jovial_murdock,3690.297842025757,3494.8973655700684,67.64912605285645,31,None,24
azure_func_00000409_cpu_native,goofy_fermat,4107.732057571411,3780.1055908203125,115.8151626586914,0,None,25
