Time(s),Net_Receive(MB/s),CPU_Util(%),Disk_WR(0.1*MB/s),Mem_Util(0.01*MB)
1,0,.385,0,17.31
2,0.0148802,1.931,0,17.33
3,0.00106525,8.429,0,17.79
4,0.010293,18.948,0,18.85
5,0.0139065,38.544,0,20.27
6,0.0184155,47.207,0,21.23
7,0.0147705,50.452,0,22.48
8,0.0414267,65.743,0,23.17
9,0.0664635,82.338,0,24.45
10,0.0277357,93.117,0,25.65
11,0.0570164,91.026,0,25.42
12,0.0747309,78.602,0,25.44
13,0.0567341,87.658,0,25.79
14,0.0622168,68.180,0,25.64
15,0.0853128,48.840,0,25.43
16,0.0404587,34.785,0,25.45
17,0.0497866,24.305,0,25.35
18,0.0345764,19.303,0,25.29
19,0.0650015,23.964,0,25.47
20,0.049408,38.302,0,25.77
21,0.0590582,41.357,0,25.67
22,0.0410957,36.236,0,25.78
23,0.0371857,36.526,0,25.70
24,0.0328321,30.995,0,25.66
25,0.0511551,18.157,0,25.58
26,0.0258579,28.321,0,25.82
27,0.0603647,27.380,0,25.69
28,0.0423594,18.198,0,25.59
29,0.0377331,10.685,0,25.60
30,0.0082674,14.125,0,25.71
31,0.00679493,12.615,0,25.75
32,0.0401287,10.414,0,25.70
33,0.0154905,7.555,0,25.75
34,0.016942,9.132,0,25.80
35,0.0205479,12.040,0,25.81
36,0.00679684,8.449,0,25.79
37,0.0184126,5.352,0,25.74
38,0.00573349,6.477,0,25.77
39,0.0190725,6.855,0,25.72
40,0.00801659,10.490,0,25.90
41,0.0229702,13.630,0,25.88
42,0.036828,18.228,0,25.97
43,0.042407,16.816,0,25.97
44,0.023592,14.555,0,25.98
45,0.0112123,9.055,0,25.92
46,0.0109615,10.236,0,25.99
47,0.0239935,19.808,0,26.02
48,0.0160875,12.771,0,25.86
49,0.0184164,4.474,0,25.87
50,0.00894165,1.141,0,25.84
51,0,.208,0,25.81
52,0.00288677,1.075,0,25.83
53,0.00654602,.834,0,25.84
54,0.0118685,4.321,0,25.90
55,0.00608253,3.247,0,25.86
56,0.00400639,4.933,0,25.97
57,0.00532627,3.162,0,25.86
58,0.00360107,1.224,0,25.86
59,0,.378,0,25.88
60,0.00613689,2.196,0,25.90
61,0.0116119,1.973,0,25.91
62,0.00831604,4.557,0,26.03
63,0.0083971,10.599,0,25.98
64,0.00360203,2.304,0,25.94
65,0.00466824,1.317,0,25.90
66,0.00400829,3.033,0,25.90
67,0.00867653,4.277,0,25.98
68,0.00786209,12.462,0,25.91
69,0.00106525,1.847,0,25.86
70,0,.297,0,25.86
71,0.00360298,.925,0,25.85
72,0.00507545,.983,0,25.85
73,0.00760746,3.347,0,25.89
74,0.0049963,6.412,0,25.90
75,0.00892735,2.507,0,25.89
76,0.0151224,3.840,0,25.99
77,0.0161314,10.232,0,25.96
78,0.017087,9.110,0,25.96
79,0.00639153,3.098,0,25.93
80,0.00834656,5.850,0,26.01
81,0.0221872,9.107,0,25.97
82,0.00573349,3.745,0,25.95
83,0.00360107,4.448,0,25.97
84,0.00106525,.592,0,25.94
85,0,.356,0,25.96
86,0,.417,0,25.96
87,0,.208,0,25.95
88,0,.237,0,25.96
89,0,.351,0,25.95
90,0.00360107,1.069,0,25.96
91,0.00653648,1.400,0,26.01
92,0.0160179,6.467,0,26.17
93,0.0203867,6.720,0,26.00
94,0.013586,3.529,0,25.99
