Time(s),Net_Receive(MB/s),CPU_Util(%),Disk_WR(0.1*MB/s),Mem_Util(0.01*MB)
1,0,.414,0,16.66
2,0.00522137,.269,0,16.68
3,0.00213051,18.715,0,17.39
4,0.0167675,17.630,0,18.00
5,0.027236,34.794,0,18.44
6,0.0245905,24.715,0,18.79
7,0.0223246,14.678,0,18.65
8,0.0167227,6.413,0,18.69
9,0.0271511,29.100,0,19.66
10,0.0779343,59.124,0,20.57
11,0.0376654,95.654,0,21.76
12,0.0688248,89.354,0,21.40
13,0.0750322,81.881,0,22.24
14,0.0980072,78.725,0,21.66
15,0.0443897,42.814,0,21.50
16,0.0479431,17.583,0,21.22
17,0.0181608,15.280,0,21.35
18,0.0272455,16.751,0,21.47
19,0.0334435,21.256,0,21.52
20,0.0841465,75.376,0,23.05
21,0.0550213,87.354,0,22.11
22,0.0885839,35.377,0,21.93
23,0.0711641,31.496,0,21.75
24,0.0284891,18.080,0,21.82
25,0.0255232,9.390,0,21.75
26,0.0388784,22.282,0,21.82
27,0.0415869,26.474,0,21.93
28,0.0247593,17.563,0,21.78
29,0.0173311,6.650,0,21.76
30,0.0324173,33.548,0,22.08
31,0.0332088,12.757,0,21.91
32,0.00828552,5.537,0,21.90
33,0.0122538,5.790,0,21.94
34,0.0169048,7.437,0,21.99
35,0.0196533,15.270,0,22.15
36,0.0200109,14.850,0,21.98
37,0.00757599,3.140,0,21.92
38,0.0119047,4.759,0,21.96
39,0.0148201,7.798,0,21.99
40,0.0203819,10.798,0,22.13
41,0.0107431,14.277,0,22.06
42,0.0376987,22.208,0,22.08
43,0.0392971,16.656,0,22.18
44,0.0302963,19.781,0,22.12
45,0.0143881,14.260,0,22.01
46,0.0140371,11.551,0,22.09
47,0.0203876,20.175,0,22.18
48,0.0129642,11.017,0,22.14
49,0.0176516,3.937,0,22.11
50,0.0169344,4.251,0,22.02
51,0,.328,0,22.03
52,0.00148201,.474,0,22.02
53,0.00213051,1.213,0,22.02
54,0.0101252,3.960,0,22.03
55,0.00657654,3.242,0,22.09
56,0.00860882,2.297,0,22.18
57,0.00426102,5.138,0,22.05
58,0.00254726,1.076,0,22.04
59,0.00213051,1.478,0,22.02
60,0.00296402,.386,0,22.09
61,0.00690269,2.583,0,22.13
62,0.0107803,5.419,0,22.07
63,0.0144482,10.783,0,22.14
64,0.00426102,4.268,0,22.04
65,0.0072279,1.995,0,22.03
66,0.00148201,1.733,0,22.09
67,0.00764561,3.253,0,22.11
68,0.00616169,12.687,0,22.18
69,0.00426102,2.789,0,22.04
70,0,.266,0,22.05
71,0.00148392,.654,0,22.06
72,0.00361443,.867,0,22.05
73,0.00467777,3.225,0,22.11
74,0.0108395,7.512,0,22.11
75,0.00829029,1.907,0,22.07
76,0.0109625,3.229,0,22.22
77,0.0209351,12.104,0,22.15
78,0.0235701,15.852,0,22.23
79,0.00958729,6.015,0,22.09
80,0.0069313,3.265,0,22.15
81,0.013381,6.167,0,22.15
82,0.00713348,3.619,0,22.09
83,0.00467777,4.694,0,22.14
84,0.00106525,.956,0,22.10
85,0,.355,0,22.08
86,0,.353,0,22.09
87,0,.268,0,22.07
88,0,.314,0,22.04
89,0,.269,0,22.05
90,0.00361252,1.218,0,22.05
91,0.00509071,1.200,0,22.06
92,0.0203562,9.978,0,22.18
93,0.0136147,6.391,0,22.09
94,0.010828,3.849,0,22.09
95,0.00361252,1.038,0,22.08
96,0,.379,0,22.07
97,0.00402546,2.034,0,22.11
98,0.00319576,2.087,0,22.07
99,0,.327,0,22.05
100,0.0174189,6.148,0,22.21
101,0.0274105,9.871,0,22.16
102,0.0430717,23.403,0,22.50
103,0.0404902,48.386,0,22.71
104,0.0586205,42.956,0,22.59
105,0.074729,61.327,0,22.98
106,0.0508089,51.596,0,22.61
107,0.0402212,18.260,0,22.42
108,0.0247726,8.871,0,22.31
109,0.0295553,13.066,0,22.36
110,0.011488,2.941,0,22.32
111,0.00764275,3.663,0,22.33
112,0.0176487,3.971,0,22.38
113,0.00574493,7.240,0,22.35
114,0.0119047,3.864,0,22.28
115,0.00213051,.749,0,22.31
116,0.021863,7.703,0,22.38
117,0.0150642,7.835,0,22.37
118,0.0110216,9.115,0,22.54
119,0.0143585,17.266,0,22.41
120,0.0138016,9.014,0,22.44
121,0.0187683,15.454,0,22.45
122,0.0278244,8.678,0,22.64
123,0.0102968,18.894,0,22.46
124,0.0202398,5.412,0,22.36
125,0.00615597,2.444,0,22.40
126,0.00757599,4.939,0,22.35
127,0.021451,7.636,0,22.52
128,0.0105143,14.932,0,22.55
129,0.0154266,12.309,0,22.42
130,0.00870609,1.488,0,22.41
131,0.0127468,3.186,0,22.41
132,0.00319576,1.530,0,22.38
133,0.00435543,1.288,0,22.43
134,0.00687504,6.754,0,22.49
135,0.0206165,5.664,0,22.43
136,0.0184755,8.980,0,22.57
137,0.0190992,6.444,0,22.50
138,0.0220938,11.761,0,22.58
139,0.0182953,10.379,0,22.45
140,0.0108356,6.718,0,22.48
141,0.0109987,6.886,0,22.55
142,0.0343599,57.667,0,22.97
143,0.0376329,43.309,0,22.94
144,0.0381174,23.480,0,22.61
145,0.0114861,10.017,0,22.52
146,0.0162544,3.873,0,22.46
147,0.0111618,3.234,0,22.45
148,0.0166731,3.629,0,22.49
149,0.0268908,7.819,0,22.55
150,0.0384398,10.318,0,22.66
151,0.0146818,10.425,0,22.53
152,0.0249672,12.856,0,22.65
153,0.0176449,14.110,0,22.73
154,0.0235119,24.154,0,22.70
155,0.0298672,18.078,0,22.57
156,0.0300798,13.073,0,22.71
157,0.0192432,10.548,0,22.64
158,0.0225105,11.921,0,22.76
159,0.0434399,26.941,0,22.91
160,0.0355234,14.311,0,22.66
161,0.0273914,7.290,0,22.66
162,0.0149593,8.483,0,22.85
163,0.0467806,24.078,0,23.36
164,0.0168772,42.272,0,22.93
165,0.0187635,24.701,0,22.62
166,0.0191031,.923,0,22.57
167,0.00751114,2.711,0,22.66
