function,container_name,schedule_time(ms),cold_start(ms),exec_time(ms),queue_time(ms),used_memory(MB),input_n
azure_func_00000413_cpu_native,stoic_lamarr,1181.2498569488525,1145.0488567352295,7.353305816650391,6,None,21
azure_func_00000410_cpu_native,eloquent_bardeen,1508.2011222839355,1443.2907104492188,14.037847518920898,0,None,22
azure_func_00000409_cpu_native,sleepy_nash,1655.3552150726318,1460.7298374176025,11.812448501586914,9,None,21
azure_func_00000409_cpu_native,sleepy_nash,196.47979736328125,0,21.356821060180664,0,None,22
azure_func_00000409_cpu_native,sleepy_nash,176.41973495483398,0,7.745981216430664,184,None,20
azure_func_00000410_cpu_native,eloquent_bardeen,170.83501815795898,0,152.3735523223877,0,None,26
azure_func_00000410_cpu_native,eloquent_bardeen,167.74511337280273,0,242.5251007080078,368,None,26
azure_func_00000410_cpu_native,zen_feynman,1789.77632522583,1696.5901851654053,48.280954360961914,24,None,24
azure_func_00000409_cpu_native,ecstatic_haslett,2115.0121688842773,2028.3966064453125,11.257171630859375,0,None,20
azure_func_00000409_cpu_native,sleepy_nash,147.27091789245605,0,208.15348625183105,0,None,26
azure_func_00000409_cpu_native,sleepy_nash,35.58039665222168,0,40.35019874572754,384,None,23
azure_func_00000409_cpu_native,sleepy_nash,7.736682891845703,0,42.01054573059082,599,None,23
azure_func_00000410_cpu_native,clever_haibt,5326.5321254730225,1163.966417312622,57.14821815490723,0,None,23
azure_func_00000410_cpu_native,sweet_swirles,5325.723171234131,868.1409358978271,38.93399238586426,0,None,23
azure_func_00000409_cpu_native,sleepy_nash,228.224515914917,0,26.98206901550293,0,None,22
azure_func_00000410_cpu_native,zen_feynman,257.97486305236816,0,69.02313232421875,0,None,24
azure_func_00000409_cpu_native,sleepy_nash,168.73455047607422,0,8.217811584472656,0,None,20
azure_func_00000409_cpu_native,sleepy_nash,85.1433277130127,0,15.947580337524414,204,None,20
azure_func_00000410_cpu_native,sweet_swirles,225.64339637756348,0,36.693572998046875,0,None,22
azure_func_00000410_cpu_native,zen_feynman,134.77563858032227,0,211.45296096801758,0,None,26
azure_func_00000410_cpu_native,zen_feynman,67.2295093536377,0,133.73613357543945,402,None,26
azure_func_00000410_cpu_native,sweet_swirles,293.229341506958,0,12.084007263183594,0,None,21
azure_func_00000409_cpu_native,compassionate_montalcini,3102.9434204101562,2868.285655975342,18.02539825439453,3,None,22
azure_func_00000409_cpu_native,xenodochial_taussig,4763.931035995483,1678.0898571014404,36.07583045959473,0,None,22
azure_func_00000409_cpu_native,relaxed_bartik,4549.478769302368,2783.163547515869,180.39822578430176,0,None,26
azure_func_00000409_cpu_native,compassionate_montalcini,212.48555183410645,0,67.95692443847656,0,None,24
azure_func_00000409_cpu_native,compassionate_montalcini,148.9715576171875,0,25.745153427124023,230,None,22
azure_func_00000410_cpu_native,quizzical_tu,4913.076162338257,1576.2276649475098,36.499738693237305,28,None,23
azure_func_00000410_cpu_native,sweet_swirles,232.03253746032715,0,66.0398006439209,0,None,24
azure_func_00000410_cpu_native,sweet_swirles,136.9798183441162,0,171.74148559570312,237,None,26
azure_func_00000409_cpu_native,busy_jemison,2961.885690689087,2673.0668544769287,9.057760238647461,0,None,20
azure_func_00000409_cpu_native,busy_jemison,2730.4844856262207,2673.0668544769287,100.92735290527344,165,None,25
azure_func_00000409_cpu_native,gracious_benz,5149.998426437378,2089.970111846924,107.04255104064941,0,None,25
azure_func_00000409_cpu_native,goofy_hypatia,5127.942085266113,2862.5826835632324,18.809080123901367,8,None,21
azure_func_00000410_cpu_native,goofy_payne,4706.074476242065,2986.6867065429688,1233.1938743591309,0,None,31
azure_func_00000409_cpu_native,jolly_easley,8373.84557723999,1122.1721172332764,69.85640525817871,0,None,23
azure_func_00000410_cpu_native,suspicious_hamilton,4568.784952163696,2017.1878337860107,1548.591136932373,0,None,31
azure_func_00000410_cpu_native,beautiful_wescoff,4494.818449020386,2304.471492767334,17.2121524810791,0,None,22
azure_func_00000409_cpu_native,compassionate_montalcini,255.91063499450684,0,11.136770248413086,0,None,20
azure_func_00000409_cpu_native,compassionate_montalcini,252.35366821289062,0,5.740880966186523,144,None,20
azure_func_00000409_cpu_native,compassionate_montalcini,246.02746963500977,0,872.9393482208252,316,None,29
azure_func_00000409_cpu_native,compassionate_montalcini,222.64719009399414,0,20.392417907714844,1372,None,21
