Time(s),Net_Receive(MB/s),CPU_Util(%),Disk_WR(0.1*MB/s),Mem_Util(0.01*MB)
1,0,1.655,0,62.41
2,0.0155773,4.340,0,62.51
3,0.00106525,24.701,0,64.24
4,0.0163479,16.976,0,63.81
5,0.018259,51.957,0,66.00
6,0.0263262,61.392,0,67.26
7,0.0240364,54.319,0,69.12
8,0.0449667,42.985,0,67.90
9,0.0627384,41.946,0,68.29
10,0.0762129,88.193,0,69.54
11,0.0510063,96.458,0,70.78
12,0.0732002,96.340,0,71.63
13,0.0405006,99.610,0,71.54
14,0.0387936,99.206,0,73.87
15,0.0442286,92.930,0,74.15
16,0.0465975,88.660,0,75.01
17,0.0507402,72.990,0,74.13
18,0.117006,89.446,0,75.29
19,0.0482445,99.762,0,75.31
20,0.0618601,99.908,0,75.40
21,0.0437098,83.617,0,74.70
22,0.0303907,56.613,0,74.38
23,0.0600519,40.018,0,74.45
24,0.0452108,37.163,0,74.48
25,0.0356607,25.045,0,74.21
26,0.00722885,9.600,0,74.22
27,0.0530128,28.860,0,74.61
28,0.0131569,20.617,0,74.52
29,0.0168028,9.406,0,74.61
30,0.0149269,9.868,0,74.57
31,0.0165825,8.939,0,74.56
32,0.031456,20.719,0,74.58
33,0.00361252,10.982,0,74.55
34,0.010931,10.362,0,74.63
35,0.00505447,6.645,0,74.57
36,0.00416088,5.186,0,74.71
