function,container_name,schedule_time(ms),cold_start(ms),exec_time(ms),queue_time(ms),used_memory(MB),input_n
azure_func_00000413_cpu_native,awesome_poitras,1034.224510192871,1026.7107486724854,12.971162796020508,0,None,21
azure_func_00000409_cpu_native,jolly_goodall,1062.9560947418213,1046.4978218078613,35.76064109802246,0,None,24
azure_func_00000409_cpu_native,upbeat_ishizaka,1118.4027194976807,1099.3781089782715,8.530616760253906,0,None,21
azure_func_00000409_cpu_native,jolly_goodall,16.791343688964844,0,18.709421157836914,0,None,21
azure_func_00000409_cpu_native,jolly_goodall,8.805513381958008,0,13.99374008178711,0,None,21
azure_func_00000409_cpu_native,upbeat_ishizaka,2.0308494567871094,0,596.4882373809814,0,None,31
azure_func_00000409_cpu_native,jolly_goodall,9.238004684448242,0,21.684885025024414,0,None,22
azure_func_00000409_cpu_native,upbeat_ishizaka,2.9761791229248047,0,82.91459083557129,0,None,26
azure_func_00000409_cpu_native,upbeat_ishizaka,8.031845092773438,0,15.65241813659668,1,None,21
azure_func_00000409_cpu_native,jolly_goodall,24.343013763427734,0,96.05193138122559,0,None,25
azure_func_00000410_cpu_native,inspiring_hertz,1154.6998023986816,1113.1997108459473,11.183023452758789,0,None,21
azure_func_00000410_cpu_native,inspiring_lederberg,1211.7698192596436,1191.0200119018555,24.750232696533203,0,None,22
azure_func_00000409_cpu_native,elastic_wright,2800.9862899780273,1456.4039707183838,84.00344848632812,16,None,25
azure_func_00000409_cpu_native,crazy_stonebraker,2802.220344543457,1307.8618049621582,38.568973541259766,0,None,23
azure_func_00000409_cpu_native,jolly_goodall,6.076574325561523,0,9.430885314941406,0,None,20
azure_func_00000409_cpu_native,jolly_goodall,15.39301872253418,0,33.84113311767578,0,None,22
azure_func_00000409_cpu_native,wonderful_cartwright,1609.5871925354004,1571.9373226165771,21.317243576049805,0,None,21
azure_func_00000409_cpu_native,crazy_stonebraker,9.671926498413086,0,11.454105377197266,0,None,21
azure_func_00000410_cpu_native,inspiring_hertz,8.038759231567383,0,9.756326675415039,0,None,20
azure_func_00000410_cpu_native,exciting_goodall,1686.8665218353271,1640.2451992034912,73.03881645202637,0,None,24
azure_func_00000409_cpu_native,elastic_wright,3.572225570678711,0,28.776168823242188,0,None,23
azure_func_00000409_cpu_native,upbeat_ishizaka,5.952596664428711,0,11.124849319458008,0,None,21
azure_func_00000409_cpu_native,gallant_sinoussi,926.2266159057617,897.3584175109863,2548.3498573303223,2,None,34
azure_func_00000409_cpu_native,jolly_goodall,3.912687301635742,0,212.72850036621094,0,None,27
azure_func_00000409_cpu_native,gallant_sinoussi,7.829189300537109,0,7.9784393310546875,0,None,20
azure_func_00000410_cpu_native,peaceful_varahamihira,1691.7376518249512,1647.2315788269043,19.713163375854492,0,None,22
azure_func_00000409_cpu_native,upbeat_ishizaka,16.897201538085938,0,18.979787826538086,0,None,22
azure_func_00000410_cpu_native,exciting_goodall,12.957334518432617,0,127.99382209777832,0,None,26
azure_func_00000410_cpu_native,inspiring_hertz,8.561134338378906,0,163.02013397216797,0,None,26
azure_func_00000410_cpu_native,naughty_keller,1887.472152709961,1870.7263469696045,31.94284439086914,0,None,23
azure_func_00000409_cpu_native,pedantic_boyd,1463.254451751709,1443.2728290557861,1036.9348526000977,0,None,32
azure_func_00000410_cpu_native,adoring_clarke,1620.6345558166504,1561.4991188049316,801.5327453613281,0,None,31
azure_func_00000410_cpu_native,angry_germain,4133.792400360107,1379.9638748168945,9.004592895507812,0,None,23
azure_func_00000410_cpu_native,zen_turing,4136.153697967529,1098.6261367797852,18.030881881713867,14,None,23
azure_func_00000410_cpu_native,jolly_nash,4137.247085571289,1600.904941558838,5.39088249206543,0,None,20
azure_func_00000409_cpu_native,upbeat_ishizaka,1.3692378997802734,0,16.542673110961914,0,None,23
azure_func_00000409_cpu_native,gallant_sinoussi,7.572650909423828,0,17.661094665527344,0,None,23
azure_func_00000409_cpu_native,jolly_goodall,12.924432754516602,0,5.2642822265625,0,None,20
azure_func_00000410_cpu_native,elastic_poitras,1992.5978183746338,1957.0209980010986,7.745504379272461,0,None,22
azure_func_00000409_cpu_native,pedantic_boyd,7.025957107543945,0,163.0082130432129,0,None,26
azure_func_00000410_cpu_native,zen_turing,14.740943908691406,0,68.39537620544434,0,None,25
azure_func_00000410_cpu_native,zealous_yonath,1664.626121520996,1628.1628608703613,35.90893745422363,0,None,24
azure_func_00000410_cpu_native,sweet_hamilton,1749.5603561401367,1735.044240951538,670.191764831543,10,None,31
azure_func_00000410_cpu_native,zen_turing,4.219532012939453,0,34.637451171875,0,None,25
azure_func_00000410_cpu_native,gracious_brahmagupta,1325.3288269042969,1315.4571056365967,3506.5011978149414,3,None,35
azure_func_00000409_cpu_native,pedantic_boyd,7.559061050415039,0,73.76837730407715,0,None,25
azure_func_00000410_cpu_native,angry_germain,14.896392822265625,0,388.5805606842041,0,None,30
azure_func_00000410_cpu_native,happy_mccarthy,1533.1668853759766,1514.4500732421875,68.62187385559082,0,None,26
azure_func_00000410_cpu_native,funny_mcnulty,2038.6874675750732,1999.4018077850342,474.34210777282715,0,None,31
azure_func_00000410_cpu_native,adoring_clarke,20.140886306762695,0,606.3153743743896,0,None,31
azure_func_00000409_cpu_native,pedantic_boyd,5.889415740966797,0,10.816097259521484,0,None,22
azure_func_00000410_cpu_native,happy_mccarthy,7.636785507202148,0,35.59231758117676,0,None,24
azure_func_00000409_cpu_native,pedantic_boyd,1.4836788177490234,0,4.533529281616211,0,None,20
azure_func_00000410_cpu_native,happy_mccarthy,4.090309143066406,0,72.61800765991211,0,None,26
azure_func_00000409_cpu_native,pedantic_boyd,5.740642547607422,0,4.049777984619141,0,None,20
azure_func_00000410_cpu_native,adoring_clarke,3.009319305419922,0,70.70064544677734,0,None,26
azure_func_00000409_cpu_native,pedantic_boyd,9.790420532226562,0,17.03023910522461,0,None,23
azure_func_00000410_cpu_native,adoring_clarke,1.5804767608642578,0,10.126829147338867,0,None,22
azure_func_00000410_cpu_native,sweet_knuth,1501.880407333374,1488.8124465942383,908.4930419921875,1,None,33
azure_func_00000410_cpu_native,sweet_knuth,5.055427551269531,0,7.261514663696289,0,None,21
azure_func_00000410_cpu_native,inspiring_lederberg,23.311614990234375,0,2882.7805519104004,0,None,35
azure_func_00000409_cpu_native,gallant_sinoussi,1.5785694122314453,0,6.680727005004883,0,None,22
azure_func_00000410_cpu_native,inspiring_lederberg,7.924318313598633,0,30.727624893188477,0,None,24
azure_func_00000409_cpu_native,jolly_goodall,7.719516754150391,0,29.532909393310547,0,None,24
azure_func_00000410_cpu_native,jolly_nash,7.325172424316406,0,2315.312385559082,0,None,35
azure_func_00000410_cpu_native,sweet_knuth,5.087852478027344,0,69.50950622558594,0,None,26
azure_func_00000409_cpu_native,pedantic_boyd,9.764909744262695,0,864.3722534179688,0,None,33
azure_func_00000410_cpu_native,zen_montalcini,1652.4672508239746,1637.0065212249756,2142.864465713501,0,None,35
azure_func_00000410_cpu_native,jolly_nash,4.094123840332031,0,4.099130630493164,0,None,22
azure_func_00000409_cpu_native,elastic_wright,6.875753402709961,0,5.173444747924805,0,None,20
azure_func_00000409_cpu_native,wonderful_cartwright,8.281469345092773,0,5.749702453613281,0,None,21
azure_func_00000410_cpu_native,adoring_clarke,12.142181396484375,0,14.184236526489258,0,None,24
azure_func_00000410_cpu_native,jolly_nash,2.892732620239258,0,39.8554801940918,0,None,24
azure_func_00000409_cpu_native,crazy_stonebraker,12.289285659790039,0,5.252838134765625,0,None,20
azure_func_00000410_cpu_native,zen_montalcini,2.6836395263671875,0,81.87699317932129,0,None,26
azure_func_00000409_cpu_native,gallant_sinoussi,3.9305686950683594,0,150.40278434753418,0,None,29
azure_func_00000409_cpu_native,upbeat_ishizaka,3.229379653930664,0,23.875951766967773,0,None,24
azure_func_00000409_cpu_native,pedantic_boyd,8.67772102355957,0,431.4694404602051,0,None,31
azure_func_00000409_cpu_native,upbeat_ishizaka,5.197048187255859,0,3.752470016479492,0,None,21
azure_func_00000410_cpu_native,adoring_clarke,9.334325790405273,0,13.83066177368164,0,None,22
azure_func_00000409_cpu_native,gallant_sinoussi,8.908510208129883,0,9.157896041870117,0,None,22
azure_func_00000410_cpu_native,zen_montalcini,8.163213729858398,0,343.6605930328369,0,None,29
azure_func_00000410_cpu_native,happy_mccarthy,2.3016929626464844,0,6.041049957275391,0,None,20
azure_func_00000409_cpu_native,crazy_stonebraker,10.793447494506836,0,44.76022720336914,0,None,25
azure_func_00000411_cpu_native,peaceful_kepler,728.2311916351318,713.2978439331055,7.967472076416016,0,None,21
azure_func_00000410_cpu_native,happy_mccarthy,0.7903575897216797,0,4.716157913208008,0,None,20
azure_func_00000409_cpu_native,crazy_stonebraker,1.5628337860107422,0,10.208606719970703,0,None,22
azure_func_00000410_cpu_native,zen_montalcini,0.80108642578125,0,24.004459381103516,0,None,23
azure_func_00000410_cpu_native,zen_montalcini,10.642766952514648,0,1.9593238830566406,0,None,20
azure_func_00000409_cpu_native,wonderful_cartwright,8.977651596069336,0,54.87465858459473,0,None,25
azure_func_00000409_cpu_native,crazy_stonebraker,6.319999694824219,0,24.490833282470703,0,None,23
azure_func_00000410_cpu_native,funny_mcnulty,7.618427276611328,0,24.867534637451172,0,None,23
azure_func_00000409_cpu_native,elastic_wright,5.769968032836914,0,97.76973724365234,0,None,26
azure_func_00000409_cpu_native,jolly_goodall,6.111860275268555,0,1161.7603302001953,0,None,33
azure_func_00000410_cpu_native,zen_montalcini,11.119604110717773,0,24.83844757080078,0,None,24
azure_func_00000410_cpu_native,gracious_brahmagupta,10.483980178833008,0,24.972915649414062,0,None,23
azure_func_00000410_cpu_native,zen_turing,11.695623397827148,0,3.1495094299316406,0,None,20
azure_func_00000410_cpu_native,adoring_clarke,4.768133163452148,0,509.51099395751953,0,None,30
azure_func_00000410_cpu_native,angry_germain,10.784626007080078,0,152.11725234985352,0,None,27
azure_func_00000410_cpu_native,funny_mcnulty,11.38758659362793,0,9.232044219970703,0,None,21
azure_func_00000409_cpu_native,crazy_stonebraker,3.6468505859375,0,32.94491767883301,0,None,22
azure_func_00000409_cpu_native,pedantic_boyd,2.7980804443359375,0,1182.8081607818604,0,None,33
azure_func_00000409_cpu_native,upbeat_ishizaka,2.8715133666992188,0,1369.980812072754,0,None,33
azure_func_00000409_cpu_native,elastic_wright,5.986690521240234,0,350.7859706878662,0,None,29
azure_func_00000409_cpu_native,elastic_wright,7.2021484375,0,3.0434131622314453,0,None,20
azure_func_00000410_cpu_native,elastic_poitras,97.70488739013672,0,78.0038833618164,0,None,26
azure_func_00000410_cpu_native,naughty_keller,123.18849563598633,0,19.445419311523438,0,None,23
azure_func_00000410_cpu_native,inspiring_hertz,132.23552703857422,0,8.790731430053711,0,None,22
azure_func_00000410_cpu_native,sweet_knuth,6.740808486938477,0,2242.4440383911133,0,None,34
azure_func_00000409_cpu_native,epic_heyrovsky,999.030590057373,932.5861930847168,79.03265953063965,0,None,26
azure_func_00000410_cpu_native,exciting_goodall,138.96870613098145,0,180.73511123657227,0,None,27
azure_func_00000410_cpu_native,peaceful_varahamihira,124.04203414916992,0,10.4827880859375,0,None,22
azure_func_00000409_cpu_native,elated_elbakyan,894.874095916748,869.3640232086182,61.97834014892578,1,None,26
azure_func_00000409_cpu_native,upbeat_ishizaka,0.8714199066162109,0,86.74836158752441,0,None,27
