Time(s),Net_Receive(MB/s),CPU_Util(%),Disk_WR(0.1*MB/s),Mem_Util(0.01*MB)
1,0.000305176,7.123,0,132.97
2,0.00529099,5.646,0,136.41
3,0.00163269,25.810,0,140.66
4,0.00453568,28.394,0,143.00
5,0.00700188,32.533,0,147.18
6,0.00314903,31.016,0,148.67
7,0.0018177,35.820,0,151.67
8,0.00322819,30.852,0,152.35
9,0.00365162,28.974,0,156.01
10,0.00101662,31.397,0,158.10
11,0.0015564,33.207,0,160.29
12,0.00478935,31.908,0,163.30
13,0.00102234,32.495,0,167.78
14,0.000530243,25.449,0,168.07
15,0.00504684,27.197,0,169.52
16,0.000862122,29.004,0,172.20
17,0.00134087,27.927,0,175.10
18,0.0103779,34.036,0,177.33
19,0.00130272,30.818,0,179.58
20,0.00564003,29.557,0,183.63
21,0.001091,27.154,0,185.11
22,0.190687,33.549,0,185.23
23,0.00646019,17.892,0,186.56
24,0.000986099,18.463,0,188.06
25,0.000907898,18.237,0,188.55
26,0.00488853,16.106,0,188.99
27,0.00107002,13.731,0,189.62
28,0.000795364,11.611,0,189.49
29,0.00478172,6.652,0,189.63
30,0.00109673,10.255,0,187.17
31,0.000459671,11.795,0,186.98
32,0.00275707,9.369,0,186.33
33,0.00321674,9.488,0,189.65
34,0.000769615,6.382,0,189.87
35,0.00100899,9.512,0,189.63
36,0.0158939,8.163,0,189.65
37,0.00239182,13.668,0,186.97
38,0.00270844,8.482,0,187.41
39,0.00717735,15.464,0,188.47
40,0.00188828,11.133,0,186.77
41,0.00358582,7.471,0,186.91
42,0.00520802,9.670,0,187.00
43,0.000707626,6.472,0,186.91
44,0.0031023,7.890,0,187.16
45,0.00339031,8.596,0,186.62
46,0.00034523,7.538,0,186.52
47,0.00514793,13.820,0,186.39
48,0.00139999,5.966,0,186.25
49,0.131045,8.183,0,186.09
50,0.178634,10.572,0,187.63
51,0.00251389,7.474,0,188.01
52,0.0254078,11.512,0,188.35
53,0.034359,10.916,0,188.43
54,0.0302439,7.846,0,188.57
55,0.000926971,8.321,0,188.26
56,0.00495911,6.857,0,188.43
57,0.00598907,13.457,0,188.34
58,0.0505762,9.172,0,188.78
59,0.00634384,6.849,0,188.54
60,0.00590897,7.072,0,188.28
61,0.000652313,6.756,0,188.28
62,0.00629997,5.392,0,188.42
63,0.00432873,6.723,0,188.79
64,0.00197601,7.915,0,188.38
65,0.00680542,6.605,0,188.88
66,0.00132179,9.178,0,188.86
67,0.00699806,8.179,0,188.37
68,0.00731659,8.571,0,188.46
69,0.00071907,7.756,0,188.64
70,0.000747681,5.699,0,188.19
71,0.00295162,8.927,0,191.97
72,0.00262547,13.994,0,192.13
73,0.00143814,6.120,0,191.65
74,0.00322247,7.289,0,191.62
75,0.00323009,7.548,0,189.77
76,0.00202179,5.099,0,189.78
77,0.00402546,7.329,0,189.52
78,0.00143528,5.761,0,189.47
79,0.00514698,6.093,0,189.68
80,0.000800133,7.158,0,189.42
81,0.000739098,5.817,0,189.16
82,0.00554657,7.280,0,189.17
83,0.000795364,6.885,0,189.32
84,0.00107384,6.936,0,188.90
85,0.00472069,8.243,0,188.67
86,0.0008564,5.407,0,188.70
87,0.00102997,8.936,0,188.64
88,0.00595093,5.968,0,189.04
89,0.000795364,5.688,0,188.71
90,0.000591278,10.006,0,189.17
91,0.00262547,7.937,0,188.79
92,0.00345135,5.761,0,188.48
93,0.0104351,6.710,0,188.46
94,0.000808716,8.439,0,188.58
95,0.00472069,7.195,0,188.75
96,0.000923157,10.191,0,188.36
97,0.00128937,5.567,0,189.05
98,0.00493813,6.566,0,188.00
99,0.00112152,7.673,0,188.00
100,0.000530243,7.008,0,188.25
101,0.00484848,7.131,0,188.35
102,0.00117302,6.254,0,188.22
103,0.00106621,6.145,0,188.01
104,0.00542068,7.645,0,188.26
105,0.00103664,6.470,0,188.31
106,0.000896454,6.959,0,188.01
107,0.0010128,6.000,0,188.03
108,0.000591278,7.343,0,188.22
109,0.00472069,7.287,0,188.00
110,0.00102425,7.760,0,187.98
111,0.000862122,5.825,0,188.08
112,0.00473404,6.212,0,186.36
