function,container_name,schedule_time(ms),cold_start(ms),exec_time(ms),queue_time(ms),used_memory(MB),input_n
azure_func_00000413_io_native,interesting_spence,823.8632678985596,793.8787937164307,110.05973815917969,0.0011920928955078125,13.38671875,30
azure_func_00000410_io_native,stoic_buck,1902.7953147888184,648.0958461761475,96.0545539855957,0.003337860107421875,13.0234375,30
azure_func_00000410_io_native,sad_blackwell,1899.043321609497,1063.2579326629639,92.90194511413574,0.0007152557373046875,13.04296875,30
azure_func_00000409_io_native,nice_shirley,1895.2810764312744,637.9046440124512,97.77545928955078,0.0026226043701171875,13.04296875,30
azure_func_00000409_io_native,amazing_goldstine,1895.233392715454,1074.176549911499,97.92613983154297,0.00095367431640625,12.9921875,30
azure_func_00000410_io_native,thirsty_napier,1159.6348285675049,1125.1189708709717,95.33524513244629,0.00095367431640625,12.984375,30
azure_func_00000410_io_native,sad_blackwell,212.69965171813965,0,82.49902725219727,0.0011920928955078125,12.859375,30
azure_func_00000411_io_native,boring_darwin,1711.190938949585,1567.831039428711,106.98175430297852,0.000476837158203125,13.05859375,30
azure_func_00000413_io_native,sweet_johnson,1651.8430709838867,1567.4943923950195,109.47918891906738,0.0007152557373046875,13.0859375,30
azure_func_00000413_io_native,sweet_johnson,33.30349922180176,0,70.97935676574707,0.0007152557373046875,12.6484375,30
azure_func_00000409_io_native,amazing_goldstine,274.89590644836426,0,92.68498420715332,0.0007152557373046875,12.90234375,30
azure_func_00000409_io_native,amazing_goldstine,162.0187759399414,0,74.3551254272461,274.7459411621094,12.65234375,30
azure_func_00000409_io_native,amazing_goldstine,128.18384170532227,0,93.02592277526855,545.8128452301025,12.9375,30
azure_func_00000409_io_native,amazing_goldstine,34.50131416320801,0,77.19111442565918,813.9841556549072,12.74609375,30
azure_func_00000409_io_native,amazing_goldstine,28.832197189331055,0,85.39700508117676,1067.3871040344238,12.8828125,30
azure_func_00000410_io_native,thirsty_napier,163.6202335357666,0,97.01395034790039,0.001430511474609375,12.82421875,30
azure_func_00000410_io_native,thirsty_napier,162.6870632171631,0,76.11608505249023,275.2406597137451,12.890625,30
azure_func_00000410_io_native,thirsty_napier,129.76360321044922,0,91.08424186706543,537.2374057769775,12.87890625,30
azure_func_00000410_io_native,thirsty_napier,31.383991241455078,0,79.79130744934082,813.6463165283203,12.83203125,30
