function,container_name,schedule_time(ms),cold_start(ms),exec_time(ms),queue_time(ms),used_memory(MB),input_n
azure_func_00000413_io_native,strange_roentgen,990.0989532470703,765.9552097320557,126.21378898620605,0.00095367431640625,13.33984375,30
azure_func_00000414_io_native,great_borg,1153.1040668487549,1147.1002101898193,129.09221649169922,0.0007152557373046875,12.98046875,30
azure_func_00000410_io_native,funny_goldwasser,1704.387903213501,1676.2871742248535,103.60383987426758,0.00095367431640625,13.33203125,30
azure_func_00000410_io_native,nervous_elbakyan,2658.886671066284,914.3075942993164,100.94022750854492,0.0007152557373046875,13.234375,30
azure_func_00000410_io_native,priceless_lumiere,2659.4769954681396,1657.0754051208496,106.93550109863281,0.0007152557373046875,13.0234375,30
azure_func_00000413_io_native,vibrant_cartwright,2243.783712387085,2089.916944503784,109.25006866455078,0.00095367431640625,13.0390625,30
azure_func_00000410_io_native,funny_faraday,1305.7043552398682,1293.9057350158691,94.19107437133789,0.0007152557373046875,13.078125,30
azure_func_00000410_io_native,priceless_lumiere,268.26024055480957,0,88.71650695800781,0.00095367431640625,12.86328125,30
azure_func_00000410_io_native,nervous_elbakyan,94.53558921813965,0,85.49046516418457,0.00095367431640625,12.9140625,30
azure_func_00000410_io_native,nervous_elbakyan,230.7283878326416,0,79.61010932922363,0.001430511474609375,12.8359375,30
azure_func_00000409_io_native,mystifying_ramanujan,937.1778964996338,900.7537364959717,139.17827606201172,0.0011920928955078125,12.98046875,30
azure_func_00000410_io_native,nervous_elbakyan,266.64042472839355,0,99.68829154968262,0.00095367431640625,12.859375,30
azure_func_00000409_io_native,mystifying_ramanujan,150.82454681396484,0,89.65206146240234,0.001430511474609375,12.82421875,30
azure_func_00000409_io_native,confident_wing,1376.3799667358398,1238.4576797485352,108.60061645507812,0.0007152557373046875,13.04296875,30
azure_func_00000409_io_native,cranky_hugle,1395.8299160003662,1191.967487335205,105.53264617919922,0.0007152557373046875,13.015625,30
azure_func_00000411_io_native,ecstatic_lovelace,4496.635437011719,1325.0246047973633,99.55906867980957,0.0011920928955078125,13.34375,30
azure_func_00000411_io_native,interesting_jennings,4497.014999389648,1416.6717529296875,97.7931022644043,0.00095367431640625,13.296875,30
azure_func_00000411_io_native,bold_liskov,4379.892349243164,1482.3777675628662,99.77126121520996,0.001430511474609375,13.00390625,30
azure_func_00000409_io_native,cranky_hugle,189.33677673339844,0,72.77274131774902,0.0011920928955078125,12.9765625,30
azure_func_00000410_io_native,nervous_elbakyan,236.14764213562012,0,73.80294799804688,0.00095367431640625,12.9296875,30
