Time(s),Net_Receive(MB/s),CPU_Util(%),Disk_WR(0.1*MB/s),Mem_Util(0.01*MB)
1,0.000261307,7.516,0,152.33
2,0.00514412,15.177,0,156.10
3,0.00132942,24.513,0,159.13
4,0.00110626,26.022,0,161.58
5,0.0050869,36.429,0,165.70
6,0.000766754,36.072,0,168.17
7,0.00053215,42.034,0,169.95
8,0.00491333,32.209,0,172.30
9,0.000989914,29.989,0,174.52
10,0.00297642,28.143,0,177.59
11,0.00268841,29.500,0,179.37
12,0.000894547,26.579,0,180.76
13,0.00295162,28.955,0,183.44
14,0.0030241,29.564,0,184.71
15,0.00100899,32.135,0,187.91
16,0.000465393,31.960,0,190.93
17,0.00533676,30.046,0,193.71
18,0.00123215,31.193,0,195.40
19,0.00391865,29.853,0,197.91
20,0.00367832,26.791,0,200.80
21,0.00130367,20.169,0,200.02
22,0.00527859,19.729,0,201.23
23,0.00106525,16.062,0,202.15
24,0.000933647,15.527,0,202.09
25,0.00546455,11.775,0,201.70
26,0.000200272,7.161,0,202.34
27,0.00172997,9.683,0,200.19
28,0.00478172,8.895,0,198.89
29,0.000785828,6.711,0,198.71
30,0.000947952,8.487,0,198.86
31,0.00235081,13.398,0,198.55
32,0.0036478,8.407,0,199.11
33,0.000917435,8.097,0,202.07
34,0.000663757,7.525,0,202.77
35,0.00526619,7.556,0,202.12
36,0.0106678,9.990,0,200.15
37,0.0008564,12.952,0,199.44
38,0.00490952,10.769,0,199.75
39,0.00071907,13.173,0,199.33
40,0.0334778,11.700,0,198.84
41,0.000997543,6.584,0,198.48
42,0.000597,9.008,0,198.70
43,0.00617027,6.606,0,198.62
44,0.00135612,8.033,0,198.91
45,0.00643921,9.478,0,198.31
46,0.00675201,6.615,0,198.22
47,0.00126266,10.663,0,198.59
48,0.001194,6.545,0,197.94
49,0.00507355,8.084,0,198.40
50,0.000879288,8.692,0,198.49
51,0.000591278,9.260,0,198.29
52,0.00511932,8.070,0,198.67
53,0.00079155,10.509,0,199.17
54,0.000682831,9.662,0,199.18
55,0.00558662,9.835,0,198.56
56,0.000795364,8.327,0,198.79
57,0.000724792,13.974,0,199.18
58,0.00282574,10.740,0,199.11
59,0.00277233,8.005,0,198.50
60,0.00127602,7.021,0,198.34
61,0.00275326,5.960,0,198.16
62,0.0030241,5.953,0,198.63
63,0.00127411,7.728,0,198.49
64,0.000398636,8.383,0,198.10
65,0.00539589,7.038,0,198.60
66,0.000530243,8.952,0,198.72
67,0.000724792,7.486,0,198.28
68,0.00520515,8.201,0,198.33
69,0.00019455,8.270,0,198.13
70,0.00107002,5.372,0,198.35
71,0.00478172,8.466,0,201.72
72,0.00113106,12.829,0,201.85
73,0.0050354,5.712,0,201.47
74,0.000808716,6.728,0,201.63
75,0.00112152,6.492,0,199.66
76,0.00524139,5.784,0,199.68
77,0.00118446,7.766,0,199.65
78,0.000918388,6.735,0,199.57
79,0.0050211,5.850,0,199.40
80,0.000658035,5.694,0,199.29
81,0.000597,5.652,0,199.04
82,0.00323772,6.812,0,199.01
83,0.00300884,8.284,0,199.80
84,0.000680923,6.173,0,198.76
85,0.000923157,6.606,0,198.83
86,0.00533676,5.932,0,199.11
87,0.000593185,7.658,0,198.72
88,0.000818253,6.440,0,198.62
89,0.00541306,5.702,0,198.48
90,0.000928879,8.794,0,198.66
91,0.00160313,8.201,0,198.66
92,0.00465584,5.895,0,198.40
93,0.000940323,7.291,0,198.41
94,0.000878334,7.382,0,198.48
95,0.00491524,7.263,0,198.61
96,0.000730515,8.787,0,198.47
97,0.00124931,8.329,0,198.19
98,0.0154371,6.519,0,198.28
99,0.00164032,5.950,0,198.58
100,0.0014534,6.241,0,198.18
101,0.00577736,6.831,0,197.99
102,0.00183868,6.286,0,197.98
103,0.0049324,6.137,0,198.00
104,0.0014782,6.493,0,198.04
105,0.000947952,6.298,0,198.29
106,0.00493431,7.142,0,198.12
107,0.00161362,7.107,0,197.84
108,0.00281906,7.462,0,198.16
109,0.00495529,5.953,0,197.88
110,0.000858307,7.197,0,198.06
111,0.0015564,5.887,0,197.92
